source,run,time,gender_name,index_id,count,age,age2,age3,gender,ses,fat,protein,sodium,energy,pa,bmi,alzheimer,asthma,colorectalcancer,diabetes,lowbackpain,osteoarthritisknee,disability_weight,deaths,migrations,normal_weight,over_weight,obese_weight,above_weight,yll,yld,daly
baseline,1,2010,female,20,383,20,400,8000,0,0.0519868,169.174,119.411,4.17544,3640.49,4957.31,25.4829,0,0.0861619,0,0.00261097,0.0887728,0,0.10905,0,0,0.496084,0.370757,0.133159,0.503916,0,10905,10905
baseline,1,2010,male,21,391,21,441,9261,1,-0.0434918,228.985,150.741,4.76109,5074.35,6212.99,26.4703,0,0.0332481,0,0,0.0767263,0,0.0731558,0,0,0.370844,0.465473,0.163683,0.629156,0,7315.58,7315.58
baseline,1,2010,female,21,383,21,441,9261,0,0.00491003,169.977,120.938,4.24167,3642.89,5442.55,25.436,0,0.0600522,0,0.00522193,0.0992167,0,0.10905,0,0,0.483029,0.383812,0.133159,0.516971,0,10905,10905
baseline,1,2010,male,22,387,22,484,10648,1,-0.0166067,227.15,151.165,4.74859,5068.07,6562.85,26.7848,0,0.0439276,0,0.00258398,0.0749354,0,0.0731558,0,0,0.335917,0.465116,0.198966,0.664083,0,7315.58,7315.58
baseline,1,2010,female,22,381,22,484,10648,0,-0.0646575,170.183,121.984,4.27667,3632.47,5684.25,25.2238,0,0.0787402,0,0,0.0918635,0,0.10905,0,0,0.490814,0.388451,0.120735,0.509186,0,10905,10905
baseline,1,2010,male,23,383,23,529,12167,1,-0.117919,224.696,150.8,4.72004,5038.48,6635.12,26.1004,0,0.0652742,0,0.00522193,0.0522193,0,0.0731558,0,0,0.407311,0.436031,0.156658,0.592689,0,7315.58,7315.58
baseline,1,2010,female,23,382,23,529,12167,0,-0.00475609,169.906,122.549,4.28603,3613.92,5686.24,25.3136,0,0.091623,0,0.0078534,0.078534,0,0.10905,0,0,0.484293,0.376963,0.138743,0.515707,0,10905,10905
baseline,1,2010,male,24,379,24,576,13824,1,-0.0478262,222.409,150.124,4.69272,5003.03,6479.78,26.1688,0,0.0633245,0,0.00527704,0.0765172,0.00263852,0.0731558,0,0,0.416887,0.416887,0.166227,0.583113,0,7315.58,7315.58
baseline,1,2010,female,24,383,24,576,13824,0,0.0409967,169.29,122.686,4.27784,3591.41,5516.6,26.2276,0,0.0809399,0.00261097,0.00522193,0.0678851,0,0.10905,0,0,0.402089,0.428198,0.169713,0.597911,0,10905,10905
baseline,1,2010,male,25,373,25,625,15625,1,0.0288014,220.642,149.454,4.6732,4971.37,6185.88,27.0692,0,0.0348525,0,0.00268097,0.0643432,0,0.0815439,0,0,0.321716,0.442359,0.235925,0.678284,0,8154.39,8154.39
baseline,1,2010,female,25,380,25,625,15625,0,0.0812424,168.508,122.492,4.25998,3568.31,5260.97,26.2008,0,0.0868421,0,0.00263158,0.0868421,0,0.122777,0,0,0.413158,0.413158,0.173684,0.586842,0,12277.7,12277.7
baseline,1,2010,male,26,369,26,676,17576,1,-0.0724062,219.369,148.905,4.6588,4945.04,5839.26,27.0649,0,0.0487805,0,0.00271003,0.0569106,0.00271003,0.0815439,0,0,0.322493,0.468835,0.208672,0.677507,0,8154.39,8154.39
baseline,1,2010,female,26,377,26,676,17576,0,-0.0117253,167.769,122.101,4.23919,3547.63,4981.59,25.2581,0,0.0875332,0,0.00795756,0.0981432,0,0.122777,0,0,0.506631,0.355438,0.137931,0.493369,0,12277.7,12277.7
baseline,1,2010,male,27,378,27,729,19683,1,-0.106784,218.402,148.46,4.64334,4921.42,5498.77,27.515,0,0.0529101,0,0.0026455,0.0582011,0.0026455,0.0815439,0,0,0.298942,0.449735,0.251323,0.701058,0,8154.39,8154.39
baseline,1,2010,female,27,387,27,729,19683,0,0.0553767,167.244,121.656,4.22072,3531.59,4706.23,25.8167,0,0.0852713,0,0.00775194,0.0852713,0.00258398,0.122777,0,0,0.434109,0.426357,0.139535,0.565891,0,12277.7,12277.7
baseline,1,2010,male,28,392,28,784,21952,1,-0.019868,217.588,148.069,4.62258,4898.2,5193.47,26.7042,0,0.0331633,0,0.00510204,0.0765306,0.00255102,0.0815439,0,0,0.339286,0.482143,0.178571,0.660714,0,8154.39,8154.39
baseline,1,2010,female,28,403,28,784,21952,0,-0.010209,166.96,121.257,4.20726,3520.48,4441,26.2691,0,0.0942928,0,0.00496278,0.114144,0,0.122777,0,0,0.401985,0.431762,0.166253,0.598015,0,12277.7,12277.7
baseline,1,2010,male,29,396,29,841,24389,1,-0.0891191,216.88,147.694,4.59611,4875.09,4931.15,26.7492,0,0.0681818,0,0,0.0732323,0,0.0815439,0,0,0.358586,0.439394,0.20202,0.641414,0,8154.39,8154.39
baseline,1,2010,female,29,407,29,841,24389,0,0.0069991,166.757,120.913,4.1975,3511.87,4189.09,26.3517,0,0.0835381,0,0.00982801,0.110565,0.002457,0.122777,0,0,0.366093,0.469287,0.164619,0.633907,0,12277.7,12277.7
baseline,1,2010,male,30,390,30,900,27000,1,-0.0531361,216.295,147.308,4.5666,4853.19,4707.51,27.1339,0,0.0538462,0,0.0153846,0.0794872,0.0025641,0.0890082,0,0,0.307692,0.448718,0.24359,0.692308,0,8900.82,8900.82
baseline,1,2010,female,30,400,30,900,27000,0,0.00731244,166.374,120.541,4.1865,3501.66,3958.64,26.5791,0,0.055,0.0025,0.01,0.12,0.0075,0.132088,0,0,0.335,0.495,0.17,0.665,0,13208.8,13208.8
baseline,1,2010,male,31,381,31,961,29791,1,-0.0471475,215.832,146.874,4.53786,4833.47,4512.63,27.3745,0,0.0629921,0,0.00524934,0.0682415,0.00787402,0.0890082,0,0,0.254593,0.52231,0.223097,0.745407,0,8900.82,8900.82
baseline,1,2010,female,31,389,31,961,29791,0,0.0492389,165.613,120.038,4.16852,3486.53,3759.25,25.9701,0,0.0899743,0.00257069,0.0102828,0.100257,0.0205656,0.132088,0,0,0.416452,0.40617,0.177378,0.583548,0,13208.8,13208.8
baseline,1,2010,male,32,381,32,1024,32768,1,0.0394834,215.435,146.357,4.51324,4816.11,4335.6,27.1224,0,0.023622,0,0.0104987,0.0734908,0.0104987,0.0890082,0,0,0.333333,0.427822,0.238845,0.666667,0,8900.82,8900.82
baseline,1,2010,female,32,389,32,1024,32768,0,-0.0152807,164.48,119.368,4.14083,3465.99,3594.26,25.8622,0,0.092545,0,0.0128535,0.128535,0.0102828,0.132088,0,0,0.413882,0.401028,0.18509,0.586118,0,13208.8,13208.8
baseline,1,2010,male,33,380,33,1089,35937,1,-0.031913,214.995,145.742,4.49428,4800.38,4168.49,26.7516,0,0.0236842,0,0.0184211,0.105263,0.0105263,0.0890082,0,0,0.328947,0.484211,0.186842,0.671053,0,8900.82,8900.82
baseline,1,2010,female,33,385,33,1089,35937,0,0.0120666,163.181,118.599,4.10591,3442.7,3457.79,26.8237,0,0.0909091,0,0.00779221,0.12987,0.0025974,0.132088,0,0,0.314286,0.490909,0.194805,0.685714,0,13208.8,13208.8
baseline,1,2010,male,34,382,34,1156,39304,1,0.0217976,214.385,145.05,4.48003,4784.77,4008.26,27.0154,0,0.0680628,0,0.0052356,0.109948,0.0052356,0.0890082,0,0,0.316754,0.484293,0.198953,0.683246,0,8900.82,8900.82
baseline,1,2010,female,34,386,34,1156,39304,0,-0.0225659,162.007,117.868,4.07031,3420.9,3337.35,25.8791,0,0.0621762,0,0.00259067,0.150259,0.0129534,0.132088,0,0,0.414508,0.46114,0.124352,0.585492,0,13208.8,13208.8
baseline,1,2010,male,35,402,35,1225,42875,1,0.0197238,213.498,144.309,4.46717,4766.98,3855.67,27.3698,0,0.0447761,0,0.0149254,0.0845771,0.0124378,0.0973354,0,0,0.28607,0.470149,0.243781,0.71393,0,9733.54,9733.54
baseline,1,2010,female,35,405,35,1225,42875,0,0.00402179,161.167,117.295,4.0411,3404.08,3219.8,27.1092,0,0.0888889,0,0.00493827,0.133333,0.0148148,0.143299,0,0,0.296296,0.491358,0.212346,0.703704,0,14329.9,14329.9
baseline,1,2010,male,36,423,36,1296,46656,1,-0.0106655,212.262,143.524,4.45145,4744.49,3711.54,27.3758,0,0.0449173,0,0.0141844,0.106383,0.0118203,0.0973354,0,0,0.27896,0.475177,0.245863,0.72104,0,9733.54,9733.54
baseline,1,2010,female,36,427,36,1296,46656,0,0.0482175,160.688,116.929,4.02233,3393.33,3095.62,26.5023,0,0.0772834,0,0.0234192,0.135831,0.0187354,0.143299,0,0,0.348946,0.498829,0.152225,0.651054,0,14329.9,14329.9
baseline,1,2010,male,37,442,37,1369,50653,1,-0.0698445,210.68,142.677,4.42976,4715.91,3573.54,27.4674,0,0.0452489,0,0.020362,0.0723982,0.0135747,0.0973354,0,0,0.282805,0.463801,0.253394,0.717195,0,9733.54,9733.54
baseline,1,2010,female,37,446,37,1369,50653,0,-0.0121287,160.433,116.745,4.01369,3387.32,2960.88,26.1674,0,0.0896861,0,0.0201794,0.154709,0.0224215,0.143299,0,0,0.403587,0.446188,0.150224,0.596413,0,14329.9,14329.9
