source,run,time,gender_name,index_id,count,age,age2,age3,gender,ses,fat,protein,sodium,energy,pa,bmi,alzheimer,asthma,colorectalcancer,diabetes,lowbackpain,osteoarthritisknee,disability_weight,deaths,migrations,normal_weight,over_weight,obese_weight,above_weight,yll,yld,daly
baseline,1,2010,male,0,393,0,0,0,1,0.0251329,129.728,81.9051,2.39625,2817.39,3343.66,14,0,0,0,0,0,0,0,0,0,0.92112,0.0407125,0.0381679,0.0788804,0,0,0
baseline,1,2010,female,0,377,0,0,0,0,-0.0119633,123.072,84.8774,2.47944,2658.48,2578.3,14,0,0,0,0,0,0,0,0,0,0.923077,0.0397878,0.0371353,0.0769231,0,0,0
baseline,1,2010,male,1,391,1,1,1,1,-0.0259277,131.817,83.2249,2.44208,2861.89,3319.45,14.6608,0,0.0460358,0,0,0.00511509,0,0.0252295,0,0,0.895141,0.0537084,0.0511509,0.104859,0,2522.95,2522.95
baseline,1,2010,female,1,375,1,1,1,0,0.056008,124.146,85.5389,2.51211,2683.43,2566.47,14.6461,0,0.0373333,0,0,0.00533333,0,0.0274284,0,0,0.874667,0.064,0.0613333,0.125333,0,2742.84,2742.84
baseline,1,2010,male,2,390,2,4,8,1,0.0499528,135.665,85.6443,2.52619,2943.31,3275.81,15.3215,0,0.0384615,0,0,0,0,0.0252295,0,0,0.817949,0.0871795,0.0948718,0.182051,0,2522.95,2522.95
baseline,1,2010,female,2,373,2,4,8,0,-0.000291949,126.128,86.7576,2.57205,2729.13,2542.67,15.2922,0,0.0241287,0,0,0.0080429,0,0.0274284,0,0,0.823056,0.0965147,0.080429,0.176944,0,2742.84,2742.84
baseline,1,2010,male,3,392,3,9,27,1,0.027483,140.713,88.7949,2.63599,3049.07,3221.07,15.9823,0,0.0510204,0,0,0.0102041,0,0.0252295,0,0,0.711735,0.0969388,0.191327,0.288265,0,2522.95,2522.95
baseline,1,2010,female,3,374,3,9,27,0,-0.0144352,128.74,88.3577,2.65013,2788.49,2508.27,15.9383,0,0.0294118,0,0,0.00534759,0,0.0274284,0,0,0.71123,0.120321,0.168449,0.28877,0,2742.84,2742.84
baseline,1,2010,male,4,392,4,16,64,1,-0.107728,146.328,92.2716,2.75768,3165.6,3164.52,16.6431,0,0.0586735,0,0,0.00765306,0,0.0252295,0,0,0.604592,0.140306,0.255102,0.395408,0,2522.95,2522.95
baseline,1,2010,female,4,375,4,16,64,0,-0.085147,131.681,90.1466,2.73628,2853.59,2467.64,16.5843,0,0.0506667,0,0,0.008,0,0.0274284,0,0,0.616,0.178667,0.205333,0.384,0,2742.84,2742.84
baseline,1,2010,male,5,388,5,25,125,1,-0.0852682,151.967,95.7408,2.87995,3282.05,3113.23,17.3039,0,0.0463918,0,0,0.00773196,0,0.0319848,0,0,0.507732,0.195876,0.296392,0.492268,0,3198.48,3198.48
baseline,1,2010,female,5,370,5,25,125,0,-0.028536,134.694,91.9668,2.82233,2917.82,2427.67,17.2304,0,0.0378378,0,0,0.0162162,0,0.03555,0,0,0.527027,0.240541,0.232432,0.472973,0,3555,3555
baseline,1,2010,male,6,386,6,36,216,1,0.0162054,157.281,99.0012,2.99603,3392.26,3069.35,17.627,0,0.0544041,0,0,0.0129534,0,0.0319848,0,0,0.541451,0.181347,0.277202,0.458549,0,3198.48,3198.48
baseline,1,2010,female,6,369,6,36,216,0,0.130196,137.602,93.7278,2.90375,2977.26,2394.84,17.5829,0,0.0623306,0,0,0.0189702,0,0.03555,0,0,0.474255,0.327913,0.197832,0.525745,0,3555,3555
baseline,1,2010,male,7,387,7,49,343,1,0.0265137,162.148,101.989,3.10369,3494.56,3029.97,17.8475,0,0.0594315,0,0,0.0103359,0,0.0319848,0,0,0.483204,0.307494,0.209302,0.516796,0,3198.48,3198.48
baseline,1,2010,female,7,370,7,49,343,0,-0.109519,140.306,95.4039,2.9798,3030.87,2372.11,17.805,0,0.0486486,0,0,0.0405405,0,0.03555,0,0,0.521622,0.356757,0.121622,0.478378,0,3555,3555
baseline,1,2010,male,8,392,8,64,512,1,0.0101075,166.629,104.741,3.20373,3590.21,2989.53,18.0643,0,0.0688776,0,0,0.0127551,0,0.0319848,0,0,0.512755,0.329082,0.158163,0.487245,0,3198.48,3198.48
baseline,1,2010,female,8,375,8,64,512,0,0.0356458,142.769,97.011,3.05214,3079.65,2357.59,17.9541,0,0.0613333,0,0,0.016,0,0.03555,0,0,0.589333,0.290667,0.12,0.410667,0,3555,3555
baseline,1,2010,male,9,399,9,81,729,1,-0.0620972,170.897,107.344,3.2984,3681.66,2943.88,18.5265,0,0.0526316,0,0,0.0200501,0,0.0319848,0,0,0.541353,0.338346,0.120301,0.458647,0,3198.48,3198.48
baseline,1,2010,female,9,381,9,81,729,0,0.0116405,145.005,98.5776,3.12299,3125.56,2346.35,18.2958,0,0.0787402,0,0,0.0419948,0,0.03555,0,0,0.622047,0.312336,0.0656168,0.377953,0,3555,3555
baseline,1,2010,male,10,398,10,100,1000,1,0.0680491,175.156,109.906,3.39065,3771.64,2893.07,18.5384,0,0.0603015,0,0,0.0326633,0,0.0489486,0,0,0.620603,0.324121,0.0552764,0.379397,0,4894.86,4894.86
baseline,1,2010,female,10,379,10,100,1000,0,0.0639838,147.07,100.127,3.19378,3170.52,2333.51,18.5438,0,0.0527704,0,0,0.0237467,0,0.0622047,0,0,0.686016,0.269129,0.0448549,0.313984,0,6220.47,6220.47
baseline,1,2010,male,11,391,11,121,1331,1,-0.00674972,179.591,112.537,3.48432,3863.09,2841.52,18.9925,0,0.0613811,0,0,0.028133,0,0.0489486,0,0,0.649616,0.306905,0.0434783,0.350384,0,4894.86,4894.86
baseline,1,2010,female,11,371,11,121,1331,0,-0.108341,149.044,101.677,3.26502,3215.92,2317,18.8242,0,0.06469,0,0,0.0619946,0,0.0622047,0,0,0.700809,0.264151,0.0350404,0.299191,0,6220.47,6220.47
baseline,1,2010,male,12,385,12,144,1728,1,-0.118019,184.363,115.357,3.58466,3959.55,2796.59,19.2328,0,0.0805195,0,0,0.0311688,0,0.0489486,0,0,0.696104,0.267532,0.0363636,0.303896,0,4894.86,4894.86
baseline,1,2010,female,12,366,12,144,1728,0,0.0113575,151.016,103.247,3.33733,3262.74,2299.25,19.3363,0,0.057377,0,0,0.068306,0,0.0622047,0,0,0.721311,0.256831,0.0218579,0.278689,0,6220.47,6220.47
baseline,1,2010,male,13,382,13,169,2197,1,-0.0476189,189.623,118.504,3.69839,4065.58,2769.69,19.6261,0,0.0445026,0,0.0026178,0.0471204,0,0.0489486,0,0,0.730366,0.248691,0.0209424,0.269634,0,4894.86,4894.86
baseline,1,2010,female,13,363,13,169,2197,0,-0.0505712,153.076,104.876,3.41291,3311.85,2290.44,19.4624,0,0.0688705,0,0,0.046832,0,0.0622047,0,0,0.804408,0.190083,0.00550964,0.195592,0,6220.47,6220.47
baseline,1,2010,male,14,383,14,196,2744,1,0.0443506,195.512,122.131,3.83226,4186.46,2782.48,19.6933,0,0.0469974,0,0,0.0469974,0,0.0489486,0,0,0.778068,0.195822,0.0261097,0.221932,0,4894.86,4894.86
baseline,1,2010,female,14,365,14,196,2744,0,0.150602,155.309,106.617,3.49611,3364.25,2314.44,19.9337,0,0.0739726,0,0,0.060274,0,0.0622047,0,0,0.805479,0.189041,0.00547945,0.194521,0,6220.47,6220.47
baseline,1,2010,male,15,378,15,225,3375,1,-0.00405734,202.099,126.365,3.99005,4326.49,2874.8,20.2857,0,0.0529101,0,0,0.037037,0,0.0662947,0,0,0.791005,0.187831,0.021164,0.208995,0,6629.47,6629.47
baseline,1,2010,female,15,360,15,225,3375,0,0.00406549,157.763,108.529,3.59212,3420.39,2413.98,20.5018,0,0.0666667,0,0,0.0611111,0,0.0918014,0,0,0.805556,0.180556,0.0138889,0.194444,0,9180.14,9180.14
