source,run,time,gender_name,index_id,count,age,age2,age3,gender,ses,fat,protein,sodium,energy,pa,bmi,alzheimer,asthma,colorectalcancer,diabetes,lowbackpain,osteoarthritisknee,disability_weight,deaths,migrations,normal_weight,over_weight,obese_weight,above_weight,yll,yld,daly
baseline,1,2010,male,0,393,0,0,0,1,-0.038025,129.728,81.9051,2.39625,2817.39,3343.66,14,0,0,0,0,0,0,0,0,0,0.92112,0.0458015,0.0330789,0.0788804,0,0,0
baseline,1,2010,female,0,377,0,0,0,0,0.0251672,123.072,84.8774,2.47944,2658.48,2578.3,14,0,0,0,0,0,0,0,0,0,0.915119,0.0397878,0.0450928,0.0848806,0,0,0
baseline,1,2010,male,1,391,1,1,1,1,0.0412895,131.817,83.2249,2.44208,2861.89,3319.45,14.6608,0,0.0358056,0,0,0.00767263,0,0.0252295,0,0,0.882353,0.0639386,0.0537084,0.117647,0,2522.95,2522.95
baseline,1,2010,female,1,375,1,1,1,0,0.0828172,124.146,85.5389,2.51211,2683.43,2566.47,14.6461,0,0.04,0,0,0.00533333,0,0.0274284,0,0,0.890667,0.0773333,0.032,0.109333,0,2742.84,2742.84
baseline,1,2010,male,2,390,2,4,8,1,-0.0293605,135.665,85.6443,2.52619,2943.31,3275.81,15.3215,0,0.0538462,0,0,0.0025641,0,0.0252295,0,0,0.830769,0.074359,0.0948718,0.169231,0,2522.95,2522.95
baseline,1,2010,female,2,373,2,4,8,0,0.0565541,126.128,86.7576,2.57205,2729.13,2542.67,15.2922,0,0.0375335,0,0,0.0160858,0,0.0274284,0,0,0.844504,0.0697051,0.0857909,0.155496,0,2742.84,2742.84
baseline,1,2010,male,3,392,3,9,27,1,0.0650078,140.713,88.7949,2.63599,3049.07,3221.07,15.9823,0,0.0637755,0,0,0.00510204,0,0.0252295,0,0,0.709184,0.132653,0.158163,0.290816,0,2522.95,2522.95
baseline,1,2010,female,3,374,3,9,27,0,-0.0235752,128.74,88.3577,2.65013,2788.49,2508.27,15.9383,0,0.0374332,0,0,0.00802139,0,0.0274284,0,0,0.716578,0.114973,0.168449,0.283422,0,2742.84,2742.84
baseline,1,2010,male,4,392,4,16,64,1,-0.0673025,146.328,92.2716,2.75768,3165.6,3164.52,16.6431,0,0.0510204,0,0,0.0153061,0,0.0252295,0,0,0.594388,0.135204,0.270408,0.405612,0,2522.95,2522.95
baseline,1,2010,female,4,375,4,16,64,0,-0.122235,131.681,90.1466,2.73628,2853.59,2467.64,16.5843,0,0.0346667,0,0,0.0106667,0,0.0274284,0,0,0.626667,0.205333,0.168,0.373333,0,2742.84,2742.84
