source,run,time,gender_name,index_id,count,age,age2,age3,gender,ses,fat,protein,sodium,energy,pa,bmi,alzheimer,asthma,colorectalcancer,diabetes,lowbackpain,osteoarthritisknee,disability_weight,deaths,migrations,normal_weight,over_weight,obese_weight,above_weight,yll,yld,daly
baseline,1,2010,female,10,379,10,100,1000,0,0.0134078,147.07,100.127,3.19378,3170.52,2333.51,18.5438,0,0.055409,0,0,0.0263852,0,0.0622047,0,0,0.664908,0.282322,0.0527704,0.335092,0,6220.47,6220.47
baseline,1,2010,male,11,391,11,121,1331,1,0.0521226,179.591,112.537,3.48432,3863.09,2841.52,18.9925,0,0.0741688,0,0,0.0332481,0,0.0489486,0,0,0.639386,0.317136,0.0434783,0.360614,0,4894.86,4894.86
baseline,1,2010,female,11,371,11,121,1331,0,0.051314,149.044,101.677,3.26502,3215.92,2317,18.8242,0,0.0539084,0,0,0.032345,0,0.0622047,0,0,0.719677,0.245283,0.0350404,0.280323,0,6220.47,6220.47
baseline,1,2010,male,12,385,12,144,1728,1,0.0397949,184.363,115.357,3.58466,3959.55,2796.59,19.2328,0,0.0675325,0,0,0.0311688,0,0.0489486,0,0,0.680519,0.285714,0.0337662,0.319481,0,4894.86,4894.86
baseline,1,2010,female,12,366,12,144,1728,0,-0.0170225,151.016,103.247,3.33733,3262.74,2299.25,19.3363,0,0.0601093,0,0,0.0464481,0,0.0622047,0,0,0.737705,0.245902,0.0163934,0.262295,0,6220.47,6220.47
baseline,1,2010,male,13,382,13,169,2197,1,-0.00820439,189.623,118.504,3.69839,4065.58,2769.69,19.6261,0,0.0628272,0,0,0.0157068,0,0.0489486,0,0,0.717277,0.272251,0.0104712,0.282723,0,4894.86,4894.86
baseline,1,2010,female,13,363,13,169,2197,0,0.0569737,153.076,104.876,3.41291,3311.85,2290.44,19.4624,0,0.046832,0,0,0.0523416,0,0.0622047,0,0,0.785124,0.209366,0.00550964,0.214876,0,6220.47,6220.47
baseline,1,2010,male,14,383,14,196,2744,1,0.134852,195.512,122.131,3.83226,4186.46,2782.48,19.6933,0,0.0678851,0,0,0.0339426,0,0.0489486,0,0,0.796345,0.190601,0.0130548,0.203655,0,4894.86,4894.86
baseline,1,2010,female,14,365,14,196,2744,0,-0.00419707,155.309,106.617,3.49611,3364.25,2314.44,19.9337,0,0.0739726,0,0,0.0986301,0,0.0622047,0,0,0.780822,0.219178,0,0.219178,0,6220.47,6220.47
baseline,1,2010,male,15,378,15,225,3375,1,-0.0188906,202.099,126.365,3.99005,4326.49,2874.8,20.2857,0,0.0529101,0,0,0.0343915,0,0.0662947,0,0,0.775132,0.203704,0.021164,0.224868,0,6629.47,6629.47
baseline,1,2010,female,15,360,15,225,3375,0,-0.0345308,157.763,108.529,3.59212,3420.39,2413.98,20.5018,0,0.0527778,0,0,0.0638889,0,0.0918014,0,0,0.816667,0.172222,0.0111111,0.183333,0,9180.14,9180.14
baseline,1,2010,male,16,376,16,256,4096,1,0.0186486,209.228,131.207,4.16841,4485.54,3102.54,20.4351,0,0.0611702,0,0,0.0265957,0,0.0662947,0,0,0.840426,0.146277,0.0132979,0.159574,0,6629.47,6629.47
baseline,1,2010,female,16,359,16,256,4096,0,0.0117065,160.411,110.639,3.70392,3478.99,2644.63,20.7114,0,0.0696379,0,0,0.0835655,0,0.0918014,0,0,0.835655,0.153203,0.0111421,0.164345,0,9180.14,9180.14
baseline,1,2010,male,17,387,17,289,4913,1,0.0474072,216.374,136.432,4.354,4655.23,3516.48,20.9481,0,0.0568475,0,0,0.0516796,0,0.0662947,0,0,0.832041,0.142119,0.0258398,0.167959,0,6629.47,6629.47
baseline,1,2010,female,17,368,17,289,4913,0,0.0537828,163.112,112.914,3.82909,3536.1,3050.78,21.3135,0,0.076087,0,0.00543478,0.0679348,0,0.0918014,0,0,0.820652,0.171196,0.00815217,0.179348,0,9180.14,9180.14
baseline,1,2010,male,18,397,18,324,5832,1,-0.0210902,222.662,141.551,4.52482,4818.05,4125.21,21.5432,0,0.0730479,0,0,0.0554156,0,0.0662947,0,0,0.84131,0.146096,0.0125945,0.15869,0,6629.47,6629.47
baseline,1,2010,female,18,380,18,324,5832,0,-0.0233974,165.63,115.245,3.95848,3585.66,3629.59,21.9299,0,0.0842105,0,0,0.0684211,0,0.0918014,0,0,0.821053,0.171053,0.00789474,0.178947,0,9180.14,9180.14
baseline,1,2010,male,19,399,19,361,6859,1,0.0642023,227.141,145.938,4.65716,4951.83,4866.45,22.912,0,0.0576441,0,0.00250627,0.0501253,0,0.0662947,0,0,0.699248,0.260652,0.0401003,0.300752,0,6629.47,6629.47
baseline,1,2010,female,19,383,19,361,6859,0,0.0429822,167.709,117.468,4.07838,3621.59,4308.28,23.324,0,0.0704961,0,0.00261097,0.101828,0,0.0918014,0,0,0.712794,0.221932,0.0652742,0.287206,0,9180.14,9180.14
baseline,1,2010,male,20,396,20,400,8000,1,-0.00467088,229.221,149.066,4.73577,5038.89,5611.81,26.8849,0,0.0858586,0,0,0.0555556,0,0.0731558,0,0,0.30303,0.502525,0.194444,0.69697,0,7315.58,7315.58
baseline,1,2010,female,20,383,20,400,8000,0,0.0283028,169.174,119.411,4.17544,3640.49,4957.31,25.4829,0,0.101828,0,0.0130548,0.0704961,0,0.10905,0,0,0.480418,0.399478,0.120104,0.519582,0,10905,10905
baseline,1,2010,male,21,391,21,441,9261,1,-0.0222624,228.985,150.741,4.76109,5074.35,6212.99,26.4703,0,0.0460358,0,0,0.0460358,0,0.0731558,0,0,0.409207,0.393862,0.196931,0.590793,0,7315.58,7315.58
baseline,1,2010,female,21,383,21,441,9261,0,-0.130545,169.977,120.938,4.24167,3642.89,5442.55,25.436,0,0.0678851,0,0.00261097,0.078329,0,0.10905,0,0,0.498695,0.381201,0.120104,0.501305,0,10905,10905
baseline,1,2010,male,22,387,22,484,10648,1,-0.0371457,227.15,151.165,4.74859,5068.07,6562.85,26.7848,0,0.0465116,0,0.00258398,0.0439276,0.00258398,0.0731558,0,0,0.330749,0.472868,0.196382,0.669251,0,7315.58,7315.58
baseline,1,2010,female,22,381,22,484,10648,0,0.0483147,170.183,121.984,4.27667,3632.47,5684.25,25.2238,0,0.0656168,0,0.00262467,0.102362,0,0.10905,0,0,0.524934,0.325459,0.149606,0.475066,0,10905,10905
baseline,1,2010,male,23,383,23,529,12167,1,0.0714152,224.696,150.8,4.72004,5038.48,6635.12,26.1004,0,0.0417755,0,0,0.0835509,0,0.0731558,0,0,0.389034,0.469974,0.140992,0.610966,0,7315.58,7315.58
baseline,1,2010,female,23,382,23,529,12167,0,0.0263526,169.906,122.549,4.28603,3613.92,5686.24,25.3136,0,0.0968586,0,0.0052356,0.0759162,0,0.10905,0,0,0.497382,0.382199,0.120419,0.502618,0,10905,10905
baseline,1,2010,male,24,379,24,576,13824,1,-0.0961831,222.409,150.124,4.69272,5003.03,6479.78,26.1688,0,0.0633245,0,0.00263852,0.0686016,0,0.0731558,0,0,0.408971,0.403694,0.187335,0.591029,0,7315.58,7315.58
baseline,1,2010,female,24,383,24,576,13824,0,0.0413126,169.29,122.686,4.27784,3591.41,5516.6,26.2276,0,0.078329,0,0.00261097,0.0835509,0,0.10905,0,0,0.399478,0.438642,0.16188,0.600522,0,10905,10905
baseline,1,2010,male,25,373,25,625,15625,1,0.0101376,220.642,149.454,4.6732,4971.37,6185.88,27.0692,0,0.0402145,0,0.00268097,0.077748,0.00268097,0.0815439,0,0,0.300268,0.461126,0.238606,0.699732,0,8154.39,8154.39
baseline,1,2010,female,25,380,25,625,15625,0,-0.0100023,168.508,122.492,4.25998,3568.31,5260.97,26.2008,0,0.0868421,0,0.00263158,0.107895,0,0.122777,0,0,0.386842,0.455263,0.157895,0.613158,0,12277.7,12277.7
baseline,1,2010,male,26,369,26,676,17576,1,-0.0062627,219.369,148.905,4.6588,4945.04,5839.26,27.0649,0,0.0433604,0.00271003,0,0.0569106,0.00271003,0.0815439,0,0,0.300813,0.474255,0.224932,0.699187,0,8154.39,8154.39
baseline,1,2010,female,26,377,26,676,17576,0,-0.0483723,167.769,122.101,4.23919,3547.63,4981.59,25.2581,0,0.0795756,0.00265252,0.0132626,0.0848806,0.00795756,0.122777,0,0,0.496021,0.381963,0.122016,0.503979,0,12277.7,12277.7
baseline,1,2010,male,27,378,27,729,19683,1,0.0512546,218.402,148.46,4.64334,4921.42,5498.77,27.515,0,0.0449735,0,0.00793651,0.0555556,0,0.0815439,0,0,0.251323,0.510582,0.238095,0.748677,0,8154.39,8154.39
baseline,1,2010,female,27,387,27,729,19683,0,0.00869099,167.244,121.656,4.22072,3531.59,4706.23,25.8167,0,0.0801034,0,0.0103359,0.116279,0,0.122777,0,0,0.478036,0.356589,0.165375,0.521964,0,12277.7,12277.7
baseline,1,2010,male,28,392,28,784,21952,1,-0.0151678,217.588,148.069,4.62258,4898.2,5193.47,26.7042,0,0.0306122,0,0,0.0867347,0.00255102,0.0815439,0,0,0.336735,0.469388,0.193878,0.663265,0,8154.39,8154.39
baseline,1,2010,female,28,403,28,784,21952,0,0.129085,166.96,121.257,4.20726,3520.48,4441,26.2691,0,0.0967742,0,0.00248139,0.0744417,0.00248139,0.122777,0,0,0.399504,0.421836,0.17866,0.600496,0,12277.7,12277.7
baseline,1,2010,male,29,396,29,841,24389,1,0.0837601,216.88,147.694,4.59611,4875.09,4931.15,26.7492,0,0.0353535,0,0.010101,0.0858586,0,0.0815439,0,0,0.323232,0.492424,0.184343,0.676768,0,8154.39,8154.39
baseline,1,2010,female,29,407,29,841,24389,0,-0.0749718,166.757,120.913,4.1975,3511.87,4189.09,26.3517,0,0.100737,0,0.004914,0.115479,0,0.122777,0,0,0.366093,0.46683,0.167076,0.633907,0,12277.7,12277.7
baseline,1,2010,male,30,390,30,900,27000,1,-0.0507465,216.295,147.308,4.5666,4853.19,4707.51,27.1339,0,0.0589744,0.0025641,0.0128205,0.0666667,0.0025641,0.0890082,0,0,0.294872,0.487179,0.217949,0.705128,0,8900.82,8900.82
baseline,1,2010,female,30,400,30,900,27000,0,0.00574938,166.374,120.541,4.1865,3501.66,3958.64,26.5791,0,0.075,0,0.0075,0.0925,0.0075,0.132088,0,0,0.3625,0.43,0.2075,0.6375,0,13208.8,13208.8
baseline,1,2010,male,31,381,31,961,29791,1,-0.0034774,215.832,146.874,4.53786,4833.47,4512.63,27.3745,0,0.0314961,0,0.0209974,0.0839895,0.00787402,0.0890082,0,0,0.275591,0.48294,0.24147,0.724409,0,8900.82,8900.82
baseline,1,2010,female,31,389,31,961,29791,0,0.0875467,165.613,120.038,4.16852,3486.53,3759.25,25.9701,0,0.100257,0,0.00514139,0.123393,0.00514139,0.132088,0,0,0.424165,0.429306,0.14653,0.575835,0,13208.8,13208.8
baseline,1,2010,male,32,381,32,1024,32768,1,0.0500396,215.435,146.357,4.51324,4816.11,4335.6,27.1224,0,0.0341207,0,0.00524934,0.0577428,0.00524934,0.0890082,0,0,0.296588,0.461942,0.24147,0.703412,0,8900.82,8900.82
baseline,1,2010,female,32,389,32,1024,32768,0,0.0429348,164.48,119.368,4.14083,3465.99,3594.26,25.8622,0,0.0976864,0.00257069,0.0128535,0.128535,0.0102828,0.132088,0,0,0.431877,0.421594,0.14653,0.568123,0,13208.8,13208.8
baseline,1,2010,male,33,380,33,1089,35937,1,0.0722849,214.995,145.742,4.49428,4800.38,4168.49,26.7516,0,0.0421053,0,0.00526316,0.0763158,0.0105263,0.0890082,0,0,0.323684,0.481579,0.194737,0.676316,0,8900.82,8900.82
baseline,1,2010,female,33,385,33,1089,35937,0,0.0167533,163.181,118.599,4.10591,3442.7,3457.79,26.8237,0,0.0857143,0.0025974,0.0181818,0.145455,0,0.132088,0,0,0.324675,0.457143,0.218182,0.675325,0,13208.8,13208.8
baseline,1,2010,male,34,382,34,1156,39304,1,0.0182341,214.385,145.05,4.48003,4784.77,4008.26,27.0154,0,0.039267,0.0026178,0.013089,0.091623,0.0078534,0.0890082,0,0,0.316754,0.434555,0.248691,0.683246,0,8900.82,8900.82
baseline,1,2010,female,34,386,34,1156,39304,0,-0.0250089,162.007,117.868,4.07031,3420.9,3337.35,25.8791,0,0.0829016,0,0.0103627,0.129534,0.00777202,0.132088,0,0,0.437824,0.393782,0.168394,0.562176,0,13208.8,13208.8
baseline,1,2010,male,35,402,35,1225,42875,1,0.0548264,213.498,144.309,4.46717,4766.98,3855.67,27.3698,0,0.039801,0,0.0124378,0.0970149,0.00746269,0.0973354,0,0,0.28607,0.460199,0.253731,0.71393,0,9733.54,9733.54
baseline,1,2010,female,35,405,35,1225,42875,0,0.0330487,161.167,117.295,4.0411,3404.08,3219.8,27.1092,0,0.0740741,0,0.00987654,0.167901,0.017284,0.143299,0,0,0.303704,0.476543,0.219753,0.696296,0,14329.9,14329.9
baseline,1,2010,male,36,423,36,1296,46656,1,-0.0385165,212.262,143.524,4.45145,4744.49,3711.54,27.3758,0,0.0496454,0,0.0118203,0.0898345,0.0118203,0.0973354,0,0,0.262411,0.50591,0.231678,0.737589,0,9733.54,9733.54
baseline,1,2010,female,36,427,36,1296,46656,0,-0.0724092,160.688,116.929,4.02233,3393.33,3095.62,26.5023,0,0.0913349,0,0.0187354,0.135831,0.0117096,0.143299,0,0,0.386417,0.419204,0.194379,0.613583,0,14329.9,14329.9
baseline,1,2010,male,37,442,37,1369,50653,1,0.0198389,210.68,142.677,4.42976,4715.91,3573.54,27.4674,0,0.0565611,0,0.00678733,0.0995475,0.0180995,0.0973354,0,0,0.303167,0.441176,0.255656,0.696833,0,9733.54,9733.54
baseline,1,2010,female,37,446,37,1369,50653,0,-0.00503588,160.433,116.745,4.01369,3387.32,2960.88,26.1674,0,0.0986547,0,0.0224215,0.143498,0.029148,0.143299,0,0,0.390135,0.459641,0.150224,0.609865,0,14329.9,14329.9
baseline,1,2010,male,38,449,38,1444,54872,1,-0.0423122,208.867,141.767,4.40194,4682.58,3436,27.3509,0,0.0378619,0,0.013363,0.091314,0.0200445,0.0973354,0,0,0.276169,0.487751,0.23608,0.723831,0,9733.54,9733.54
baseline,1,2010,female,38,452,38,1444,54872,0,0.00819339,160.217,116.69,4.0118,3383.61,2816.86,26.0075,0,0.0685841,0,0.0110619,0.152655,0.00663717,0.143299,0,0,0.40708,0.433628,0.159292,0.59292,0,14329.9,14329.9
baseline,1,2010,male,39,441,39,1521,59319,1,0.0225414,207.077,140.857,4.37135,4649.23,3292.97,26.7532,0,0.0521542,0,0.0249433,0.115646,0.0294785,0.0973354,0,0,0.351474,0.446712,0.201814,0.648526,0,9733.54,9733.54
baseline,1,2010,female,39,446,39,1521,59319,0,0.0479737,159.947,116.736,4.01281,3380.54,2669.03,26.9603,0,0.0807175,0,0.00672646,0.14574,0.0269058,0.143299,0,0,0.327354,0.432735,0.23991,0.672646,0,14329.9,14329.9
baseline,1,2010,male,40,429,40,1600,64000,1,-0.0805445,205.653,140.075,4.34349,4622.58,3142.08,27.2414,0,0.039627,0,0.025641,0.107226,0.00932401,0.105705,0,0,0.291375,0.477855,0.230769,0.708625,0,10570.5,10570.5
baseline,1,2010,female,40,435,40,1600,64000,0,-0.021025,159.662,116.872,4.014,3378.01,2525.25,26.6022,0,0.105747,0,0.016092,0.2,0.0252874,0.154293,0,0,0.36092,0.445977,0.193103,0.63908,0,15429.3,15429.3
baseline,1,2010,male,41,423,41,1681,68921,1,0.0544694,204.913,139.557,4.32349,4608.32,2986.43,27.1118,0.00236407,0.0638298,0,0.0165485,0.115839,0.0212766,0.105705,0,0,0.312057,0.470449,0.217494,0.687943,0,10570.5,10570.5
baseline,1,2010,female,41,430,41,1681,68921,0,-0.00958217,159.466,117.072,4.01367,3376.76,2393.12,26.8191,0,0.0697674,0.00232558,0.027907,0.160465,0.0255814,0.154293,0,0,0.344186,0.448837,0.206977,0.655814,0,15429.3,15429.3
baseline,1,2010,male,42,420,42,1764,74088,1,0.0218986,204.996,139.371,4.31329,4607.94,2833.1,27.262,0,0.0571429,0,0.0238095,0.116667,0.0380952,0.105705,0,0,0.307143,0.442857,0.25,0.692857,0,10570.5,10570.5
baseline,1,2010,female,42,428,42,1764,74088,0,0.0305982,159.411,117.269,4.01031,3376.85,2277.07,27.0904,0,0.0817757,0,0.0163551,0.158879,0.046729,0.154293,0,0,0.315421,0.471963,0.212617,0.684579,0,15429.3,15429.3
baseline,1,2010,male,43,425,43,1849,79507,1,0.0846463,205.766,139.471,4.3103,4617.44,2689.66,27.423,0,0.0470588,0.00235294,0.0423529,0.110588,0.0258824,0.105705,0,0,0.275294,0.472941,0.251765,0.724706,0,10570.5,10570.5
baseline,1,2010,female,43,433,43,1849,79507,0,0.0249533,159.452,117.373,4.00286,3376.92,2176.74,25.9921,0,0.110855,0.00230947,0.0161663,0.157044,0.0369515,0.154293,0,0,0.43649,0.418014,0.145497,0.56351,0,15429.3,15429.3
baseline,1,2010,male,44,430,44,1936,85184,1,0.0844564,206.836,139.692,4.30855,4628.69,2560.56,28.3025,0,0.0395349,0.00465116,0.0209302,0.106977,0.0418605,0.105705,0,0,0.223256,0.460465,0.316279,0.776744,0,10570.5,10570.5
baseline,1,2010,female,44,439,44,1936,85184,0,-0.0247092,159.489,117.347,3.99204,3375.03,2087.8,26.9705,0,0.0888383,0,0.0205011,0.138952,0.0523918,0.154293,0,0,0.328018,0.441913,0.230068,0.671982,0,15429.3,15429.3
baseline,1,2010,male,45,432,45,2025,91125,1,-0.022866,207.732,139.814,4.30218,4633.23,2445.38,27.7843,0,0.0578704,0.00231481,0.0324074,0.111111,0.037037,0.11367,0,0,0.231481,0.509259,0.259259,0.768519,0,11367,11367
baseline,1,2010,female,45,444,45,2025,91125,0,0.0341422,159.463,117.244,3.98097,3370.3,2004.61,27.1107,0,0.0990991,0,0.027027,0.162162,0.0585586,0.160029,0,0,0.29955,0.493243,0.207207,0.70045,0,16002.9,16002.9
baseline,1,2010,male,46,432,46,2116,97336,1,0.0244,208.111,139.659,4.28924,4626.25,2339.64,27.3487,0.00231481,0.0462963,0,0.0347222,0.113426,0.0625,0.11367,0,0,0.303241,0.458333,0.238426,0.696759,0,11367,11367
baseline,1,2010,female,46,445,46,2116,97336,0,0.0118047,159.383,117.181,3.97338,3363.51,1923.1,27.2047,0,0.0831461,0.00449438,0.0426966,0.139326,0.058427,0.160029,0,0,0.292135,0.501124,0.206742,0.707865,0,16002.9,16002.9
baseline,1,2010,male,47,422,47,2209,103823,1,0.0518658,207.9,139.184,4.27323,4608.56,2237.53,27.1938,0,0.07109,0.00473934,0.0236967,0.130332,0.042654,0.11367,0,0,0.305687,0.464455,0.229858,0.694313,0,11367,11367
baseline,1,2010,female,47,437,47,2209,103823,0,0.0439645,159.271,117.253,3.97045,3356.24,1842.04,26.6352,0.00228833,0.107551,0,0.0366133,0.19222,0.0778032,0.160029,0,0,0.382151,0.414188,0.203661,0.617849,0,16002.9,16002.9
baseline,1,2010,male,48,416,48,2304,110592,1,-0.030461,207.264,138.509,4.26097,4585.24,2135.1,27.4981,0,0.0456731,0.00480769,0.03125,0.108173,0.0408654,0.11367,0,0,0.300481,0.435096,0.264423,0.699519,0,11367,11367
baseline,1,2010,female,48,431,48,2304,110592,0,-0.0331913,159.091,117.446,3.96921,3349.14,1762.5,26.1884,0.00464037,0.0974478,0.00464037,0.0232019,0.148492,0.0858469,0.160029,0,0,0.382831,0.454756,0.162413,0.617169,0,16002.9,16002.9
baseline,1,2010,male,49,415,49,2401,117649,1,0.0038842,206.46,137.858,4.25793,4562.25,2031.79,27.1117,0.00240964,0.0554217,0.00963855,0.0433735,0.101205,0.0578313,0.11367,0,0,0.279518,0.484337,0.236145,0.720482,0,11367,11367
baseline,1,2010,female,49,430,49,2401,117649,0,-0.0171576,158.75,117.641,3.96442,3341.26,1686.16,26.6044,0.00232558,0.1,0.00232558,0.0325581,0.167442,0.0930233,0.160029,0,0,0.376744,0.42093,0.202326,0.623256,0,16002.9,16002.9
baseline,1,2010,male,50,412,50,2500,125000,1,0.0634499,205.676,137.444,4.26453,4543.28,1929.54,28.2314,0,0.0558252,0.00242718,0.038835,0.123786,0.0703883,0.125126,0,0,0.206311,0.470874,0.322816,0.793689,0,12512.6,12512.6
baseline,1,2010,female,50,428,50,2500,125000,0,0.0363017,158.165,117.686,3.95271,3330.96,1613.59,27.855,0.0046729,0.116822,0.00233645,0.0373832,0.200935,0.0841121,0.165202,0,0,0.238318,0.476636,0.285047,0.761682,0,16520.2,16520.2
baseline,1,2010,male,51,407,51,2601,132651,1,-0.0710763,204.989,137.367,4.2759,4528.9,1830.54,27.546,0,0.0515971,0,0.0614251,0.12285,0.0614251,0.125126,0,0,0.27027,0.461916,0.267813,0.72973,0,12512.6,12512.6
baseline,1,2010,female,51,425,51,2601,132651,0,-0.0116948,157.347,117.496,3.93529,3317.57,1543.62,26.4823,0.00235294,0.0964706,0.00470588,0.0352941,0.188235,0.0964706,0.165202,0,0,0.388235,0.430588,0.181176,0.611765,0,16520.2,16520.2
baseline,1,2010,male,52,403,52,2704,140608,1,0.0853956,204.4,137.582,4.28513,4517.45,1735.79,27.6581,0.00496278,0.0421836,0.00248139,0.0471464,0.116625,0.0545906,0.125126,0,0,0.270471,0.46402,0.265509,0.729529,0,12512.6,12512.6
baseline,1,2010,female,52,423,52,2704,140608,0,0.0542012,156.415,117.088,3.91688,3302.07,1474.11,27.1741,0,0.0827423,0,0.0307329,0.167849,0.104019,0.165202,0,0,0.293144,0.496454,0.210402,0.706856,0,16520.2,16520.2
baseline,1,2010,male,53,401,53,2809,148877,1,0.0529941,203.874,137.924,4.28705,4506.46,1645.53,27.1491,0,0.0548628,0,0.0648379,0.144638,0.0997506,0.125126,0,0,0.264339,0.501247,0.234414,0.735661,0,12512.6,12512.6
baseline,1,2010,female,53,423,53,2809,148877,0,-0.0165739,155.523,116.552,3.90192,3286.44,1403.71,27.21,0.00472813,0.0992908,0.00236407,0.0307329,0.200946,0.118203,0.165202,0,0,0.274232,0.515366,0.210402,0.725768,0,16520.2,16520.2
baseline,1,2010,male,54,397,54,2916,157464,1,-0.0933248,203.357,138.184,4.28006,4493.42,1560.79,28.0909,0.00755668,0.0453401,0.00503778,0.070529,0.120907,0.0831234,0.125126,0,0,0.229219,0.503778,0.267003,0.770781,0,12512.6,12512.6
baseline,1,2010,female,54,421,54,2916,157464,0,0.017645,154.779,115.98,3.89139,3272.3,1333.08,27.5313,0.00475059,0.114014,0.0023753,0.0617577,0.192399,0.0973872,0.165202,0,0,0.263658,0.482185,0.254157,0.736342,0,16520.2,16520.2
