source,run,time,gender_name,index_id,count,age,age2,age3,gender,ses,fat,protein,sodium,energy,pa,bmi,alzheimer,asthma,colorectalcancer,diabetes,lowbackpain,osteoarthritisknee,disability_weight,deaths,migrations,normal_weight,over_weight,obese_weight,above_weight,yll,yld,daly
intervention,1,2010,male,0,393,0,0,0,1,0.0188497,129.728,81.9051,2.39625,2817.39,3343.66,14,0,0,0,0,0,0,0,0,0,0.910941,0.0356234,0.0534351,0.0890585,0,0,0
intervention,1,2010,female,0,377,0,0,0,0,-0.0460462,123.072,84.8774,2.47944,2658.48,2578.3,14,0,0,0,0,0,0,0,0,0,0.901857,0.0583554,0.0397878,0.0981432,0,0,0
intervention,1,2010,male,1,391,1,1,1,1,0.0111444,131.817,83.2249,2.44208,2861.89,3319.45,14.6608,0,0.0358056,0,0,0.0127877,0,0.0252295,0,0,0.895141,0.0639386,0.0409207,0.104859,0,2522.95,2522.95
intervention,1,2010,female,1,375,1,1,1,0,0.0509609,124.146,85.5389,2.51211,2683.43,2566.47,14.6461,0,0.0346667,0,0,0.00533333,0,0.0274284,0,0,0.866667,0.0666667,0.0666667,0.133333,0,2742.84,2742.84
intervention,1,2010,male,2,390,2,4,8,1,-0.00650753,135.665,85.6443,2.52619,2943.31,3275.81,15.3215,0,0.0615385,0,0,0.0102564,0,0.0252295,0,0,0.838462,0.0846154,0.0769231,0.161538,0,2522.95,2522.95
intervention,1,2010,female,2,373,2,4,8,0,-0.0520823,126.128,86.7576,2.57205,2729.13,2542.67,15.2922,0,0.0509383,0,0,0.0134048,0,0.0274284,0,0,0.815013,0.0884718,0.0965147,0.184987,0,2742.84,2742.84
intervention,1,2010,male,3,392,3,9,27,1,-0.000560859,140.713,88.7949,2.63599,3049.07,3221.07,15.9823,0,0.0586735,0,0,0.0153061,0,0.0252295,0,0,0.729592,0.0943878,0.17602,0.270408,0,2522.95,2522.95
intervention,1,2010,female,3,374,3,9,27,0,0.040699,128.74,88.3577,2.65013,2788.49,2508.27,15.9383,0,0.0347594,0,0,0.013369,0,0.0274284,0,0,0.737968,0.117647,0.144385,0.262032,0,2742.84,2742.84
intervention,1,2010,male,4,392,4,16,64,1,0.0843237,146.328,92.2716,2.75768,3165.6,3164.52,16.6431,0,0.0688776,0,0,0,0,0.0252295,0,0,0.594388,0.135204,0.270408,0.405612,0,2522.95,2522.95
intervention,1,2010,female,4,375,4,16,64,0,-0.140791,131.681,90.1466,2.73628,2853.59,2467.64,16.5843,0,0.032,0,0,0.008,0,0.0274284,0,0,0.605333,0.189333,0.205333,0.394667,0,2742.84,2742.84
intervention,1,2010,male,5,388,5,25,125,1,-0.0723142,151.967,95.7408,2.87995,3282.05,3113.23,17.3039,0,0.0721649,0,0,0.0128866,0,0.0319848,0,0,0.507732,0.190722,0.301546,0.492268,0,3198.48,3198.48
intervention,1,2010,female,5,370,5,25,125,0,-0.0249935,134.694,91.9668,2.82233,2917.82,2427.67,17.2304,0,0.0486486,0,0,0.0162162,0,0.03555,0,0,0.537838,0.208108,0.254054,0.462162,0,3555,3555
intervention,1,2010,male,6,386,6,36,216,1,0.00260753,157.281,99.0012,2.99603,3392.26,3069.35,17.627,0,0.0647668,0,0,0.0103627,0,0.0319848,0,0,0.502591,0.222798,0.274611,0.497409,0,3198.48,3198.48
intervention,1,2010,female,6,369,6,36,216,0,0.0088349,137.602,93.7278,2.90375,2977.26,2394.84,17.5829,0,0.0487805,0,0,0.0108401,0,0.03555,0,0,0.509485,0.287263,0.203252,0.490515,0,3555,3555
intervention,1,2010,male,7,387,7,49,343,1,0.00649666,162.148,101.989,3.10369,3494.56,3029.97,17.8475,0,0.0594315,0,0,0.0129199,0,0.0319848,0,0,0.490956,0.307494,0.20155,0.509044,0,3198.48,3198.48
intervention,1,2010,female,7,370,7,49,343,0,-0.00589494,140.306,95.4039,2.9798,3030.87,2372.11,17.805,0,0.0486486,0,0,0.0108108,0,0.03555,0,0,0.527027,0.32973,0.143243,0.472973,0,3555,3555
intervention,1,2010,male,8,392,8,64,512,1,0.00988853,166.629,104.741,3.20373,3590.21,2989.53,18.0643,0,0.0510204,0,0,0.00255102,0,0.0319848,0,0,0.538265,0.290816,0.170918,0.461735,0,3198.48,3198.48
intervention,1,2010,female,8,375,8,64,512,0,-0.00509831,142.769,97.011,3.05214,3079.65,2357.59,17.9541,0,0.064,0,0,0.04,0,0.03555,0,0,0.565333,0.309333,0.125333,0.434667,0,3555,3555
intervention,1,2010,male,9,399,9,81,729,1,0.0600562,170.897,107.344,3.2984,3681.66,2943.88,18.5265,0,0.075188,0,0,0.0175439,0,0.0319848,0,0,0.538847,0.348371,0.112782,0.461153,0,3198.48,3198.48
intervention,1,2010,female,9,381,9,81,729,0,0.0229765,145.005,98.5776,3.12299,3125.56,2346.35,18.2958,0,0.0524934,0,0,0.0288714,0,0.03555,0,0,0.614173,0.328084,0.0577428,0.385827,0,3555,3555
intervention,1,2010,male,10,398,10,100,1000,1,-0.0225643,175.156,109.906,3.39065,3771.64,2893.07,18.5384,0,0.040201,0,0,0.0226131,0,0.0489486,0,0,0.623116,0.298995,0.0778894,0.376884,0,4894.86,4894.86
intervention,1,2010,female,10,379,10,100,1000,0,-0.0114745,147.07,100.127,3.19378,3170.52,2333.51,18.5438,0,0.0659631,0,0,0.0448549,0,0.0622047,0,0,0.670185,0.28496,0.0448549,0.329815,0,6220.47,6220.47
intervention,1,2010,male,11,391,11,121,1331,1,-0.0882935,179.591,112.537,3.48432,3863.09,2841.52,18.9925,0,0.0741688,0,0,0.0434783,0,0.0489486,0,0,0.624041,0.340153,0.0358056,0.375959,0,4894.86,4894.86
intervention,1,2010,female,11,371,11,121,1331,0,0.104864,149.044,101.677,3.26502,3215.92,2317,18.8242,0,0.06469,0,0,0.0350404,0,0.0622047,0,0,0.722372,0.231806,0.0458221,0.277628,0,6220.47,6220.47
intervention,1,2010,male,12,385,12,144,1728,1,-0.0487052,184.363,115.357,3.58466,3959.55,2796.59,19.2328,0,0.0545455,0,0,0.0415584,0,0.0489486,0,0,0.638961,0.34026,0.0207792,0.361039,0,4894.86,4894.86
intervention,1,2010,female,12,366,12,144,1728,0,-0.0645565,151.016,103.247,3.33733,3262.74,2299.25,19.3363,0,0.068306,0,0,0.057377,0,0.0622047,0,0,0.745902,0.226776,0.0273224,0.254098,0,6220.47,6220.47
intervention,1,2010,male,13,382,13,169,2197,1,0.0549367,189.623,118.504,3.69839,4065.58,2769.69,19.6261,0,0.0680628,0,0,0.0235602,0,0.0489486,0,0,0.696335,0.282723,0.0209424,0.303665,0,4894.86,4894.86
intervention,1,2010,female,13,363,13,169,2197,0,0.0568371,153.076,104.876,3.41291,3311.85,2290.44,19.4624,0,0.046832,0,0.00275482,0.0523416,0,0.0622047,0,0,0.787879,0.203857,0.00826446,0.212121,0,6220.47,6220.47
intervention,1,2010,male,14,383,14,196,2744,1,-0.0291065,195.512,122.131,3.83226,4186.46,2782.48,19.6933,0,0.0678851,0,0,0.0287206,0,0.0489486,0,0,0.775457,0.208877,0.0156658,0.224543,0,4894.86,4894.86
intervention,1,2010,female,14,365,14,196,2744,0,-0.0254511,155.309,106.617,3.49611,3364.25,2314.44,19.9337,0,0.0849315,0,0.00273973,0.0438356,0,0.0622047,0,0,0.780822,0.20274,0.0164384,0.219178,0,6220.47,6220.47
intervention,1,2010,male,15,378,15,225,3375,1,-0.0187967,202.099,126.365,3.99005,4326.49,2874.8,20.2857,0,0.0502646,0,0,0.031746,0,0.0662947,0,0,0.777778,0.18254,0.0396825,0.222222,0,6629.47,6629.47
intervention,1,2010,female,15,360,15,225,3375,0,0.0168244,157.763,108.529,3.59212,3420.39,2413.98,20.5018,0,0.0944444,0,0,0.0583333,0,0.0918014,0,0,0.808333,0.175,0.0166667,0.191667,0,9180.14,9180.14
intervention,1,2010,male,16,376,16,256,4096,1,-0.0471348,209.228,131.207,4.16841,4485.54,3102.54,20.4351,0,0.0638298,0,0.00265957,0.0398936,0,0.0662947,0,0,0.819149,0.162234,0.018617,0.180851,0,6629.47,6629.47
intervention,1,2010,female,16,359,16,256,4096,0,0.0924515,160.411,110.639,3.70392,3478.99,2644.63,20.7114,0,0.0668524,0,0.00278552,0.0835655,0.00278552,0.0918014,0,0,0.830084,0.16156,0.00835655,0.169916,0,9180.14,9180.14
intervention,1,2010,male,17,387,17,289,4913,1,0.0401908,216.374,136.432,4.354,4655.23,3516.48,20.9481,0,0.0645995,0,0,0.0413437,0,0.0662947,0,0,0.852713,0.129199,0.0180879,0.147287,0,6629.47,6629.47
intervention,1,2010,female,17,368,17,289,4913,0,-0.0657331,163.112,112.914,3.82909,3536.1,3050.78,21.3135,0,0.0842391,0,0.00271739,0.0543478,0,0.0918014,0,0,0.831522,0.165761,0.00271739,0.168478,0,9180.14,9180.14
intervention,1,2010,male,18,397,18,324,5832,1,-0.0311781,222.662,141.551,4.52482,4818.05,4125.21,21.5432,0,0.0654912,0,0,0.0403023,0,0.0662947,0,0,0.838791,0.146096,0.0151134,0.161209,0,6629.47,6629.47
intervention,1,2010,female,18,380,18,324,5832,0,0.0125096,165.63,115.245,3.95848,3585.66,3629.59,21.9299,0,0.0657895,0,0.00263158,0.0894737,0,0.0918014,0,0,0.813158,0.178947,0.00789474,0.186842,0,9180.14,9180.14
intervention,1,2010,male,19,399,19,361,6859,1,0.00623098,227.141,145.938,4.65716,4951.83,4866.45,22.912,0,0.0651629,0,0,0.0350877,0,0.0662947,0,0,0.701754,0.24812,0.0501253,0.298246,0,6629.47,6629.47
intervention,1,2010,female,19,383,19,361,6859,0,0.107587,167.709,117.468,4.07838,3621.59,4308.28,23.324,0,0.075718,0,0.00261097,0.073107,0,0.0918014,0,0,0.67624,0.27154,0.0522193,0.32376,0,9180.14,9180.14
intervention,1,2010,male,20,396,20,400,8000,1,-0.0315287,229.221,149.066,4.73577,5038.89,5611.81,26.8849,0,0.0580808,0,0,0.0782828,0,0.0731558,0,0,0.361111,0.388889,0.25,0.638889,0,7315.58,7315.58
intervention,1,2010,female,20,383,20,400,8000,0,0.0267766,169.174,119.411,4.17544,3640.49,4957.31,25.4829,0,0.0652742,0,0.00261097,0.109661,0,0.10905,0,0,0.477807,0.391645,0.130548,0.522193,0,10905,10905
intervention,1,2010,male,21,391,21,441,9261,1,-0.0283593,228.985,150.741,4.76109,5074.35,6212.99,26.4703,0,0.0767263,0,0,0.0332481,0.00255754,0.0731558,0,0,0.378517,0.445013,0.176471,0.621483,0,7315.58,7315.58
