source,run,time,gender_name,index_id,count,age,age2,age3,gender,ses,fat,protein,sodium,energy,pa,bmi,alzheimer,asthma,colorectalcancer,diabetes,lowbackpain,osteoarthritisknee,disability_weight,deaths,migrations,normal_weight,over_weight,obese_weight,above_weight,yll,yld,daly
baseline,1,2010,male,0,393,0,0,0,1,-0.0557324,129.728,81.9051,2.39625,2817.39,3343.66,14,0,0,0,0,0,0,0,0,0,0.900763,0.0458015,0.0534351,0.0992366,0,0,0
baseline,1,2010,female,0,377,0,0,0,0,-0.0137788,123.072,84.8774,2.47944,2658.48,2578.3,14,0,0,0,0,0,0,0,0,0,0.891247,0.061008,0.0477454,0.108753,0,0,0
baseline,1,2010,male,1,391,1,1,1,1,-0.0238868,131.817,83.2249,2.44208,2861.89,3319.45,14.6608,0,0.056266,0,0,0.0127877,0,0.0252295,0,0,0.897698,0.0511509,0.0511509,0.102302,0,2522.95,2522.95
baseline,1,2010,female,1,375,1,1,1,0,0.0242017,124.146,85.5389,2.51211,2683.43,2566.47,14.6461,0,0.032,0,0,0.00266667,0,0.0274284,0,0,0.88,0.048,0.072,0.12,0,2742.84,2742.84
baseline,1,2010,male,2,390,2,4,8,1,-0.0116038,135.665,85.6443,2.52619,2943.31,3275.81,15.3215,0,0.0538462,0,0,0.00769231,0,0.0252295,0,0,0.838462,0.0794872,0.0820513,0.161538,0,2522.95,2522.95
baseline,1,2010,female,2,373,2,4,8,0,0.102514,126.128,86.7576,2.57205,2729.13,2542.67,15.2922,0,0.0294906,0,0,0.0080429,0,0.0274284,0,0,0.839142,0.0857909,0.075067,0.160858,0,2742.84,2742.84
baseline,1,2010,male,3,392,3,9,27,1,-0.134418,140.713,88.7949,2.63599,3049.07,3221.07,15.9823,0,0.0612245,0,0,0.00765306,0,0.0252295,0,0,0.709184,0.112245,0.178571,0.290816,0,2522.95,2522.95
baseline,1,2010,female,3,374,3,9,27,0,-0.0111096,128.74,88.3577,2.65013,2788.49,2508.27,15.9383,0,0.0481283,0,0,0.0106952,0,0.0274284,0,0,0.719251,0.106952,0.173797,0.280749,0,2742.84,2742.84
baseline,1,2010,male,4,392,4,16,64,1,0.0636057,146.328,92.2716,2.75768,3165.6,3164.52,16.6431,0,0.0280612,0,0,0.00255102,0,0.0252295,0,0,0.584184,0.145408,0.270408,0.415816,0,2522.95,2522.95
baseline,1,2010,female,4,375,4,16,64,0,-0.0381518,131.681,90.1466,2.73628,2853.59,2467.64,16.5843,0,0.0346667,0,0,0.008,0,0.0274284,0,0,0.578667,0.224,0.197333,0.421333,0,2742.84,2742.84
baseline,1,2010,male,5,388,5,25,125,1,0.0403105,151.967,95.7408,2.87995,3282.05,3113.23,17.3039,0,0.0541237,0,0,0.00515464,0,0.0319848,0,0,0.512887,0.157216,0.329897,0.487113,0,3198.48,3198.48
baseline,1,2010,female,5,370,5,25,125,0,0.00952969,134.694,91.9668,2.82233,2917.82,2427.67,17.2304,0,0.0621622,0,0,0.0162162,0,0.03555,0,0,0.532432,0.227027,0.240541,0.467568,0,3555,3555
baseline,1,2010,male,6,386,6,36,216,1,-0.0103362,157.281,99.0012,2.99603,3392.26,3069.35,17.627,0,0.0569948,0,0,0.00518135,0,0.0319848,0,0,0.481865,0.253886,0.264249,0.518135,0,3198.48,3198.48
