source,run,time,gender_name,index_id,count,age,age2,age3,gender,ses,fat,protein,sodium,energy,pa,bmi,alzheimer,asthma,colorectalcancer,diabetes,lowbackpain,osteoarthritisknee,disability_weight,deaths,migrations,normal_weight,over_weight,obese_weight,above_weight,yll,yld,daly
intervention,1,2010,male,0,393,0,0,0,1,0.0235403,129.728,81.9051,2.39625,2817.39,3343.66,14,0,0,0,0,0,0,0,0,0,0.908397,0.043257,0.0483461,0.0916031,0,0,0
intervention,1,2010,female,0,377,0,0,0,0,-0.0281788,123.072,84.8774,2.47944,2658.48,2578.3,14,0,0,0,0,0,0,0,0,0,0.920424,0.0238727,0.0557029,0.0795756,0,0,0
intervention,1,2010,male,1,391,1,1,1,1,0.0239377,131.817,83.2249,2.44208,2861.89,3319.45,14.6608,0,0.0537084,0,0,0.00255754,0,0.0252295,0,0,0.88491,0.0767263,0.0383632,0.11509,0,2522.95,2522.95
intervention,1,2010,female,1,375,1,1,1,0,0.0268053,124.146,85.5389,2.51211,2683.43,2566.47,14.6461,0,0.0346667,0,0,0.00533333,0,0.0274284,0,0,0.874667,0.0586667,0.0666667,0.125333,0,2742.84,2742.84
intervention,1,2010,male,2,390,2,4,8,1,-0.0274328,135.665,85.6443,2.52619,2943.31,3275.81,15.3215,0,0.0461538,0,0,0.00512821,0,0.0252295,0,0,0.848718,0.0769231,0.074359,0.151282,0,2522.95,2522.95
intervention,1,2010,female,2,373,2,4,8,0,-0.010364,126.128,86.7576,2.57205,2729.13,2542.67,15.2922,0,0.0482574,0,0,0.00268097,0,0.0274284,0,0,0.836461,0.0723861,0.0911528,0.163539,0,2742.84,2742.84
intervention,1,2010,male,3,392,3,9,27,1,-0.00204557,140.713,88.7949,2.63599,3049.07,3221.07,15.9823,0,0.0433673,0,0,0.00765306,0,0.0252295,0,0,0.714286,0.114796,0.170918,0.285714,0,2522.95,2522.95
intervention,1,2010,female,3,374,3,9,27,0,-0.0923104,128.74,88.3577,2.65013,2788.49,2508.27,15.9383,0,0.0320856,0,0,0.0026738,0,0.0274284,0,0,0.68984,0.144385,0.165775,0.31016,0,2742.84,2742.84
intervention,1,2010,male,4,392,4,16,64,1,0.0309432,146.328,92.2716,2.75768,3165.6,3164.52,16.6431,0,0.0561224,0,0,0.0102041,0,0.0252295,0,0,0.609694,0.132653,0.257653,0.390306,0,2522.95,2522.95
intervention,1,2010,female,4,375,4,16,64,0,0.0302485,131.681,90.1466,2.73628,2853.59,2467.64,16.5843,0,0.048,0,0,0.016,0,0.0274284,0,0,0.597333,0.208,0.194667,0.402667,0,2742.84,2742.84
intervention,1,2010,male,5,388,5,25,125,1,0.0360736,151.967,95.7408,2.87995,3282.05,3113.23,17.3039,0,0.0515464,0,0,0.0103093,0,0.0319848,0,0,0.543814,0.141753,0.314433,0.456186,0,3198.48,3198.48
intervention,1,2010,female,5,370,5,25,125,0,0.0153062,134.694,91.9668,2.82233,2917.82,2427.67,17.2304,0,0.0351351,0,0,0.0135135,0,0.03555,0,0,0.521622,0.221622,0.256757,0.478378,0,3555,3555
intervention,1,2010,male,6,386,6,36,216,1,0.00826126,157.281,99.0012,2.99603,3392.26,3069.35,17.627,0,0.0673575,0,0,0.0103627,0,0.0319848,0,0,0.484456,0.23057,0.284974,0.515544,0,3198.48,3198.48
intervention,1,2010,female,6,369,6,36,216,0,0.00133164,137.602,93.7278,2.90375,2977.26,2394.84,17.5829,0,0.0514905,0,0,0.0162602,0,0.03555,0,0,0.495935,0.300813,0.203252,0.504065,0,3555,3555
intervention,1,2010,male,7,387,7,49,343,1,-0.00760801,162.148,101.989,3.10369,3494.56,3029.97,17.8475,0,0.0413437,0,0,0.0103359,0,0.0319848,0,0,0.496124,0.286822,0.217054,0.503876,0,3198.48,3198.48
intervention,1,2010,female,7,370,7,49,343,0,0.0784428,140.306,95.4039,2.9798,3030.87,2372.11,17.805,0,0.0648649,0,0,0.0108108,0,0.03555,0,0,0.559459,0.289189,0.151351,0.440541,0,3555,3555
intervention,1,2010,male,8,392,8,64,512,1,-0.00576241,166.629,104.741,3.20373,3590.21,2989.53,18.0643,0,0.0612245,0,0,0.0229592,0,0.0319848,0,0,0.528061,0.306122,0.165816,0.471939,0,3198.48,3198.48
intervention,1,2010,female,8,375,8,64,512,0,-0.00448745,142.769,97.011,3.05214,3079.65,2357.59,17.9541,0,0.056,0,0,0.0373333,0,0.03555,0,0,0.592,0.274667,0.133333,0.408,0,3555,3555
intervention,1,2010,male,9,399,9,81,729,1,0.0199036,170.897,107.344,3.2984,3681.66,2943.88,18.5265,0,0.0551378,0,0,0.0225564,0,0.0319848,0,0,0.531328,0.360902,0.107769,0.468672,0,3198.48,3198.48
intervention,1,2010,female,9,381,9,81,729,0,0.0853469,145.005,98.5776,3.12299,3125.56,2346.35,18.2958,0,0.0419948,0,0,0.0551181,0,0.03555,0,0,0.624672,0.317585,0.0577428,0.375328,0,3555,3555
intervention,1,2010,male,10,398,10,100,1000,1,-0.09254,175.156,109.906,3.39065,3771.64,2893.07,18.5384,0,0.0653266,0,0,0.0226131,0,0.0489486,0,0,0.603015,0.311558,0.0854271,0.396985,0,4894.86,4894.86
intervention,1,2010,female,10,379,10,100,1000,0,-0.050843,147.07,100.127,3.19378,3170.52,2333.51,18.5438,0,0.0738786,0,0,0.0448549,0,0.0622047,0,0,0.646438,0.30343,0.0501319,0.353562,0,6220.47,6220.47
intervention,1,2010,male,11,391,11,121,1331,1,0.0349055,179.591,112.537,3.48432,3863.09,2841.52,18.9925,0,0.0358056,0,0,0.0358056,0,0.0489486,0,0,0.639386,0.319693,0.0409207,0.360614,0,4894.86,4894.86
intervention,1,2010,female,11,371,11,121,1331,0,-0.0360177,149.044,101.677,3.26502,3215.92,2317,18.8242,0,0.0619946,0,0,0.0350404,0,0.0622047,0,0,0.706199,0.264151,0.0296496,0.293801,0,6220.47,6220.47
intervention,1,2010,male,12,385,12,144,1728,1,0.0611259,184.363,115.357,3.58466,3959.55,2796.59,19.2328,0,0.0675325,0,0,0.0337662,0,0.0489486,0,0,0.672727,0.288312,0.038961,0.327273,0,4894.86,4894.86
intervention,1,2010,female,12,366,12,144,1728,0,-0.00398386,151.016,103.247,3.33733,3262.74,2299.25,19.3363,0,0.0983607,0,0.00273224,0.0546448,0,0.0622047,0,0,0.73224,0.234973,0.0327869,0.26776,0,6220.47,6220.47
intervention,1,2010,male,13,382,13,169,2197,1,-0.0269152,189.623,118.504,3.69839,4065.58,2769.69,19.6261,0,0.0863874,0,0,0.026178,0,0.0489486,0,0,0.717277,0.240838,0.0418848,0.282723,0,4894.86,4894.86
intervention,1,2010,female,13,363,13,169,2197,0,0.0224771,153.076,104.876,3.41291,3311.85,2290.44,19.4624,0,0.0550964,0,0,0.046832,0,0.0622047,0,0,0.782369,0.198347,0.0192837,0.217631,0,6220.47,6220.47
intervention,1,2010,male,14,383,14,196,2744,1,-0.0118379,195.512,122.131,3.83226,4186.46,2782.48,19.6933,0,0.0704961,0,0.00261097,0.0443864,0,0.0489486,0,0,0.762402,0.221932,0.0156658,0.237598,0,4894.86,4894.86
intervention,1,2010,female,14,365,14,196,2744,0,-0.00534822,155.309,106.617,3.49611,3364.25,2314.44,19.9337,0,0.0849315,0,0.00273973,0.0712329,0,0.0622047,0,0,0.79726,0.194521,0.00821918,0.20274,0,6220.47,6220.47
intervention,1,2010,male,15,378,15,225,3375,1,-0.0280561,202.099,126.365,3.99005,4326.49,2874.8,20.2857,0,0.0899471,0,0,0.0343915,0,0.0662947,0,0,0.769841,0.214286,0.015873,0.230159,0,6629.47,6629.47
intervention,1,2010,female,15,360,15,225,3375,0,0.000432143,157.763,108.529,3.59212,3420.39,2413.98,20.5018,0,0.0527778,0,0.00277778,0.0666667,0,0.0918014,0,0,0.808333,0.180556,0.0111111,0.191667,0,9180.14,9180.14
