"","FoodCarbohydrate","FoodFat","FoodProtein","FoodAlcohol","FoodSodium","FoodFibre","FoodMonounsaturatedFat","FoodPolyunsaturatedFattyAcid","FoodSaturatedFat","FoodTotalSugar","FoodAddedSugar","FoodFruit","FoodVegetable","FoodLegume","FoodRedMeat","FoodProcessedMeat","FoodCalcium","FoodIron","FoodVitaminC","FoodCopper","FoodZinc"
"Intercept",-5.65081520617911,-5.06945153216837,-4.0245761797387,1.95504192944279,3.68038889809111,-3.40496347382182,-4.99356088137181,-2.82068854650376,-5.54827417542679,-7.3886043357816,-8.69527505364728,-1.19829847307088,-3.39223952638125,9.78443727813795,5.33270852910822,-0.719214117594683,-6.03992320010907,-5.80477221107204,-4.50844134054314,-1.0007341939204,-2.06973275182686
"gender2",-0.0660121942567835,-0.0669341420455519,-0.10272165111042,0.180570433002853,-0.51718225538172,-0.169616371593959,-0.0635920744728467,-0.130402453436153,-0.057014780523706,0.00030682475455713,0.0351900226206396,-0.106950807868253,-0.108874736739842,-0.480398539795366,-0.22744663947835,-0.0467237279767995,-0.0761776326193857,-0.0328546198608794,-0.0498727023377502,0.0832264241370277,-0.239691926437879
"age1",0.0164133496665258,0.00916559539048676,0.0150437942850348,0.0135462617724737,0.0636854320908452,0.0212952757500069,0.0117332739138915,0.00701746219794564,0.00709118549751113,0.0031159318863207,-0.00165813868149197,0.0106075204671868,0.00689895512066355,0.0338670508782642,0.0293635441014239,0.00130344236068005,0.010028882762627,0.0351878146324655,-0.015366201868555,0.0349071053010821,0.0288234064838378
"age2",-0.000233154396164304,-0.000137480452106262,-0.000212415291663205,-0.000172789861817366,-0.00083425330801746,-0.000313700169519302,-0.000189111065734627,-0.000126232504862111,-9.39803882624352e-05,-4.35644774199644e-05,-1.24637287013433e-05,-0.000109692141902444,-4.44483746560761e-05,-0.000262191468364676,-0.000107404756207633,-8.86328796625934e-06,-0.000123065938910584,-0.000349197513780216,-0.000395834744395647,-0.000415249717376647,-0.00041805700019998
"ethnicity2",-0.3696917057843,0.104304555292169,-0.109907484165189,-0.300368599133388,-0.356800488742257,0.173902506772731,0.189874137490322,-0.010360548966858,0.0263562096803416,-0.342949440166024,-0.427677792116241,-0.0653767724107467,-0.134644072737322,-0.580346851473341,0.54894623631672,1.03527154740493,-0.262838433018824,-0.14334589670258,-1.5385021969368,-1.34978940035037,-0.401516216073887
"ethnicity3",-0.134660134215063,0.415929854062458,0.313309135632239,0.205402548658906,-0.158162969759266,0.100084899806537,0.449084941386147,1.13499001506976,-0.0451337859306348,-0.206455919826245,0.0331470391674644,-0.0319974886576732,-0.0175716985865959,1.74011350240263,0.918224509650373,0.360242620651777,-0.402744236693242,-0.64006009295258,-0.175016894753627,-2.3464371694168,0.726293156271698
"ethnicity4",-0.311387537658653,0.408541835918137,-0.347392733785574,2.01617298341021,0.675231317197121,-0.106635223965013,0.340167741816683,0.199228463689601,0.474230171712862,-0.254869186456712,-0.146720577361878,0.00733385357962969,0.0529039920017534,-0.768256058898142,0.466251036425468,0.530665677093759,-0.398280167716308,-0.425284770699627,-1.11759326536515,1.48581434154833,-0.308280276996573
"income",0.00305195486027583,0.00254665021688165,0.00271496076235442,-0.00400796790068519,0.00178062318774333,0.00225776139861351,0.00258394590246854,0.0033879040639636,0.00208671099797729,0.00371510236435888,0.00401253425326143,-0.00132677260375695,0.00208766279609739,-0.000585398876449865,-0.00315208991937302,-0.000807550188940612,0.00370046968236291,0.00314027856840362,0.00272090037685806,-0.000676547628576647,0.00202382147422331
"region2",-0.0473749375582033,-0.00266535973045237,0.00703921435966208,-0.148693874795163,-0.477748522253743,0.0227642257148203,-0.177310822186568,-0.170858640644021,0.0877449921665543,-0.0552164042973023,0.0350141957597812,0.0843762105995891,0.403990252722044,0.421435739986462,-0.192392319583373,0.00983838556658124,0.165964561717272,0.345068598872918,0.299313973345609,-0.692200230098163,-0.27267537560539
"region3",-0.0674143408649249,-0.101606663431743,-0.0148259119796354,-0.481696806972681,-0.086142424689663,0.161034506392081,-0.171805179624343,-0.59074741556139,-0.229636857130937,-0.241247141534111,-0.635737475517179,0.0872752282184093,0.169841311299662,0.460011025102508,-0.155883364150376,-0.274057745143525,-0.0467166447013531,-0.0295239735370235,-0.72922595252634,-1.45841586552529,-0.378181075206893
"region4",-0.0481834067495161,0.00572101571748816,0.0108247956890937,-0.00070695893039856,-0.30706905606913,0.00919479405698959,0.0409100936110932,0.0334657411291448,-0.070681838157129,-0.211241842705176,-0.488005487720629,0.11441995372594,0.0783390903242123,0.261784175675173,-0.522517358076564,-0.274410451273437,-0.0359746597444253,-0.1458628256779,-0.0567836601795506,-1.46670949243317,-0.424960762236411
"EnergyIntake",-0.12099514215297,-0.0965000125859602,-0.188935559250395,-0.0232630663658581,-1.12549042555932,-0.284390296949604,-0.100298167784477,-0.374943644228979,-0.0310920765428021,-0.0202321678673422,0.107111986813686,-0.376708231614166,-0.459867922122634,-2.20447999703599,-1.21707815779551,-0.205775714388322,-0.033285142766559,-0.152296309842112,0.520786242895461,-0.297106277508607,-0.413721988127483
"min",-12.0879121,-11.1111111,-9.4339623,-100,-50,-16.6666667,-20,-25,-11.1111111,-12.0879121,-33.3333333,-6.3735746,-8.3061472,-44.987637,-20.288111,-4.6651721,-11.6520351,-25,-25,-100,-25
"max",1.9480519,3.3333333,4.8780488,100,50,7.6923077,14.2857143,9.0909091,2.4390244,4.7619048,25,0,0,0,0,0.69564949,3.5906643,2.3809524,25,0,12.5
