source,run,time,gender_name,index_id,count,age,age2,age3,gender,ses,fat,protein,sodium,energy,pa,bmi,alzheimer,asthma,colorectalcancer,diabetes,lowbackpain,osteoarthritisknee,disability_weight,deaths,migrations,normal_weight,over_weight,obese_weight,above_weight,yll,yld,daly
intervention,1,2010,male,0,393,0,0,0,1,0.0630696,129.728,81.9051,2.39625,2817.39,3343.66,14,0,0,0,0,0,0,0,0,0,0.880407,0.0636132,0.0559796,0.119593,0,0,0
intervention,1,2010,female,0,377,0,0,0,0,-0.00627066,123.072,84.8774,2.47944,2658.48,2578.3,14,0,0,0,0,0,0,0,0,0,0.893899,0.061008,0.0450928,0.106101,0,0,0
intervention,1,2010,male,1,391,1,1,1,1,0.0328937,131.817,83.2249,2.44208,2861.89,3319.45,14.6608,0,0.0460358,0,0,0,0,0.0252295,0,0,0.890026,0.0485934,0.0613811,0.109974,0,2522.95,2522.95
intervention,1,2010,female,1,375,1,1,1,0,0.0811048,124.146,85.5389,2.51211,2683.43,2566.47,14.6461,0,0.032,0,0,0.0133333,0,0.0274284,0,0,0.893333,0.0533333,0.0533333,0.106667,0,2742.84,2742.84
intervention,1,2010,male,2,390,2,4,8,1,0.0105209,135.665,85.6443,2.52619,2943.31,3275.81,15.3215,0,0.0717949,0,0,0.0025641,0,0.0252295,0,0,0.841026,0.0871795,0.0717949,0.158974,0,2522.95,2522.95
intervention,1,2010,female,2,373,2,4,8,0,-0.0241185,126.128,86.7576,2.57205,2729.13,2542.67,15.2922,0,0.0241287,0,0,0.00536193,0,0.0274284,0,0,0.844504,0.0643432,0.0911528,0.155496,0,2742.84,2742.84
intervention,1,2010,male,3,392,3,9,27,1,0.028157,140.713,88.7949,2.63599,3049.07,3221.07,15.9823,0,0.0382653,0,0,0.00510204,0,0.0252295,0,0,0.721939,0.107143,0.170918,0.278061,0,2522.95,2522.95
intervention,1,2010,female,3,374,3,9,27,0,-0.03184,128.74,88.3577,2.65013,2788.49,2508.27,15.9383,0,0.0320856,0,0,0.00802139,0,0.0274284,0,0,0.729947,0.101604,0.168449,0.270053,0,2742.84,2742.84
intervention,1,2010,male,4,392,4,16,64,1,-0.0322121,146.328,92.2716,2.75768,3165.6,3164.52,16.6431,0,0.0535714,0,0,0.00765306,0,0.0252295,0,0,0.614796,0.15051,0.234694,0.385204,0,2522.95,2522.95
intervention,1,2010,female,4,375,4,16,64,0,-0.029139,131.681,90.1466,2.73628,2853.59,2467.64,16.5843,0,0.04,0,0,0,0,0.0274284,0,0,0.602667,0.173333,0.224,0.397333,0,2742.84,2742.84
intervention,1,2010,male,5,388,5,25,125,1,-0.0400093,151.967,95.7408,2.87995,3282.05,3113.23,17.3039,0,0.0541237,0,0,0.00773196,0,0.0319848,0,0,0.5,0.203608,0.296392,0.5,0,3198.48,3198.48
intervention,1,2010,female,5,370,5,25,125,0,0.0169189,134.694,91.9668,2.82233,2917.82,2427.67,17.2304,0,0.0621622,0,0,0.0216216,0,0.03555,0,0,0.527027,0.256757,0.216216,0.472973,0,3555,3555
intervention,1,2010,male,6,386,6,36,216,1,0.0444183,157.281,99.0012,2.99603,3392.26,3069.35,17.627,0,0.0569948,0,0,0.00777202,0,0.0319848,0,0,0.476684,0.238342,0.284974,0.523316,0,3198.48,3198.48
intervention,1,2010,female,6,369,6,36,216,0,-0.00999642,137.602,93.7278,2.90375,2977.26,2394.84,17.5829,0,0.0514905,0,0,0.0243902,0,0.03555,0,0,0.493225,0.319783,0.186992,0.506775,0,3555,3555
intervention,1,2010,male,7,387,7,49,343,1,0.0252031,162.148,101.989,3.10369,3494.56,3029.97,17.8475,0,0.0413437,0,0,0.0155039,0,0.0319848,0,0,0.49354,0.271318,0.235142,0.50646,0,3198.48,3198.48
intervention,1,2010,female,7,370,7,49,343,0,-0.0825362,140.306,95.4039,2.9798,3030.87,2372.11,17.805,0,0.0432432,0,0,0.0243243,0,0.03555,0,0,0.540541,0.305405,0.154054,0.459459,0,3555,3555
intervention,1,2010,male,8,392,8,64,512,1,-0.0182868,166.629,104.741,3.20373,3590.21,2989.53,18.0643,0,0.0382653,0,0,0.0204082,0,0.0319848,0,0,0.530612,0.306122,0.163265,0.469388,0,3198.48,3198.48
intervention,1,2010,female,8,375,8,64,512,0,0.0809531,142.769,97.011,3.05214,3079.65,2357.59,17.9541,0,0.048,0,0,0.0426667,0,0.03555,0,0,0.568,0.336,0.096,0.432,0,3555,3555
intervention,1,2010,male,9,399,9,81,729,1,-0.0101596,170.897,107.344,3.2984,3681.66,2943.88,18.5265,0,0.0576441,0,0,0.0275689,0,0.0319848,0,0,0.528822,0.378446,0.0927318,0.471178,0,3198.48,3198.48
intervention,1,2010,female,9,381,9,81,729,0,0.0240628,145.005,98.5776,3.12299,3125.56,2346.35,18.2958,0,0.0498688,0,0,0.0367454,0,0.03555,0,0,0.603675,0.309711,0.0866142,0.396325,0,3555,3555
intervention,1,2010,male,10,398,10,100,1000,1,-0.0753806,175.156,109.906,3.39065,3771.64,2893.07,18.5384,0,0.0653266,0,0,0.0201005,0,0.0489486,0,0,0.61809,0.301508,0.080402,0.38191,0,4894.86,4894.86
intervention,1,2010,female,10,379,10,100,1000,0,0.0603123,147.07,100.127,3.19378,3170.52,2333.51,18.5438,0,0.0765172,0,0,0.0158311,0,0.0622047,0,0,0.656992,0.295515,0.0474934,0.343008,0,6220.47,6220.47
intervention,1,2010,male,11,391,11,121,1331,1,0.00410294,179.591,112.537,3.48432,3863.09,2841.52,18.9925,0,0.056266,0,0,0.0306905,0,0.0489486,0,0,0.621483,0.329923,0.0485934,0.378517,0,4894.86,4894.86
intervention,1,2010,female,11,371,11,121,1331,0,0.00910617,149.044,101.677,3.26502,3215.92,2317,18.8242,0,0.0673854,0,0,0.0539084,0,0.0622047,0,0,0.727763,0.242588,0.0296496,0.272237,0,6220.47,6220.47
intervention,1,2010,male,12,385,12,144,1728,1,-0.00947992,184.363,115.357,3.58466,3959.55,2796.59,19.2328,0,0.0571429,0,0,0.0285714,0,0.0489486,0,0,0.693506,0.277922,0.0285714,0.306494,0,4894.86,4894.86
intervention,1,2010,female,12,366,12,144,1728,0,0.0107744,151.016,103.247,3.33733,3262.74,2299.25,19.3363,0,0.0655738,0,0,0.0519126,0,0.0622047,0,0,0.754098,0.224044,0.0218579,0.245902,0,6220.47,6220.47
