source,run,time,gender_name,index_id,count,age,age2,age3,gender,ses,fat,protein,sodium,energy,pa,bmi,alzheimer,asthma,colorectalcancer,diabetes,lowbackpain,osteoarthritisknee,disability_weight,deaths,migrations,normal_weight,over_weight,obese_weight,above_weight,yll,yld,daly
baseline,1,2010,male,5,388,5,25,125,1,-0.0034829,151.967,95.7408,2.87995,3282.05,3113.23,17.3039,0,0.0695876,0,0,0.00515464,0,0.0319848,0,0,0.554124,0.162371,0.283505,0.445876,0,3198.48,3198.48
baseline,1,2010,female,5,370,5,25,125,0,-0.0325562,134.694,91.9668,2.82233,2917.82,2427.67,17.2304,0,0.0378378,0,0,0.0135135,0,0.03555,0,0,0.521622,0.254054,0.224324,0.478378,0,3555,3555
baseline,1,2010,male,6,386,6,36,216,1,0.000135164,157.281,99.0012,2.99603,3392.26,3069.35,17.627,0,0.0699482,0,0,0.0181347,0,0.0319848,0,0,0.484456,0.248705,0.266839,0.515544,0,3198.48,3198.48
baseline,1,2010,female,6,369,6,36,216,0,0.0473513,137.602,93.7278,2.90375,2977.26,2394.84,17.5829,0,0.0379404,0,0,0.0298103,0,0.03555,0,0,0.506775,0.273713,0.219512,0.493225,0,3555,3555
baseline,1,2010,male,7,387,7,49,343,1,-0.0381505,162.148,101.989,3.10369,3494.56,3029.97,17.8475,0,0.0439276,0,0,0.0284238,0,0.0319848,0,0,0.514212,0.273902,0.211886,0.485788,0,3198.48,3198.48
baseline,1,2010,female,7,370,7,49,343,0,-0.0720962,140.306,95.4039,2.9798,3030.87,2372.11,17.805,0,0.0513514,0,0,0.0189189,0,0.03555,0,0,0.510811,0.337838,0.151351,0.489189,0,3555,3555
baseline,1,2010,male,8,392,8,64,512,1,-0.0204761,166.629,104.741,3.20373,3590.21,2989.53,18.0643,0,0.0561224,0,0,0.0153061,0,0.0319848,0,0,0.543367,0.293367,0.163265,0.456633,0,3198.48,3198.48
baseline,1,2010,female,8,375,8,64,512,0,0.0481152,142.769,97.011,3.05214,3079.65,2357.59,17.9541,0,0.0586667,0,0,0.0346667,0,0.03555,0,0,0.568,0.32,0.112,0.432,0,3555,3555
baseline,1,2010,male,9,399,9,81,729,1,-0.027941,170.897,107.344,3.2984,3681.66,2943.88,18.5265,0,0.0601504,0,0,0.0200501,0,0.0319848,0,0,0.533835,0.360902,0.105263,0.466165,0,3198.48,3198.48
baseline,1,2010,female,9,381,9,81,729,0,-0.0207713,145.005,98.5776,3.12299,3125.56,2346.35,18.2958,0,0.0472441,0,0,0.0288714,0,0.03555,0,0,0.635171,0.301837,0.0629921,0.364829,0,3555,3555
baseline,1,2010,male,10,398,10,100,1000,1,-0.0225667,175.156,109.906,3.39065,3771.64,2893.07,18.5384,0,0.0653266,0,0,0.0226131,0,0.0489486,0,0,0.600503,0.334171,0.0653266,0.399497,0,4894.86,4894.86
baseline,1,2010,female,10,379,10,100,1000,0,0.0066599,147.07,100.127,3.19378,3170.52,2333.51,18.5438,0,0.0712401,0,0,0.0237467,0,0.0622047,0,0,0.686016,0.28496,0.0290237,0.313984,0,6220.47,6220.47
baseline,1,2010,male,11,391,11,121,1331,1,-0.118781,179.591,112.537,3.48432,3863.09,2841.52,18.9925,0,0.0613811,0,0,0.028133,0,0.0489486,0,0,0.618926,0.306905,0.0741688,0.381074,0,4894.86,4894.86
baseline,1,2010,female,11,371,11,121,1331,0,0.0872825,149.044,101.677,3.26502,3215.92,2317,18.8242,0,0.0592992,0,0,0.0485175,0,0.0622047,0,0,0.700809,0.269542,0.0296496,0.299191,0,6220.47,6220.47
baseline,1,2010,male,12,385,12,144,1728,1,0.0070126,184.363,115.357,3.58466,3959.55,2796.59,19.2328,0,0.0623377,0,0,0.038961,0,0.0489486,0,0,0.65974,0.306494,0.0337662,0.34026,0,4894.86,4894.86
baseline,1,2010,female,12,366,12,144,1728,0,0.104967,151.016,103.247,3.33733,3262.74,2299.25,19.3363,0,0.0846995,0,0,0.057377,0,0.0622047,0,0,0.734973,0.245902,0.0191257,0.265027,0,6220.47,6220.47
baseline,1,2010,male,13,382,13,169,2197,1,-0.0283845,189.623,118.504,3.69839,4065.58,2769.69,19.6261,0,0.052356,0,0,0.0287958,0,0.0489486,0,0,0.717277,0.259162,0.0235602,0.282723,0,4894.86,4894.86
baseline,1,2010,female,13,363,13,169,2197,0,-0.0437692,153.076,104.876,3.41291,3311.85,2290.44,19.4624,0,0.077135,0,0,0.0330579,0,0.0622047,0,0,0.796143,0.165289,0.0385675,0.203857,0,6220.47,6220.47
baseline,1,2010,male,14,383,14,196,2744,1,-0.00743918,195.512,122.131,3.83226,4186.46,2782.48,19.6933,0,0.0626632,0,0.00261097,0.0391645,0,0.0489486,0,0,0.78329,0.185379,0.0313316,0.21671,0,4894.86,4894.86
baseline,1,2010,female,14,365,14,196,2744,0,-0.0623908,155.309,106.617,3.49611,3364.25,2314.44,19.9337,0,0.0876712,0,0.00273973,0.0383562,0,0.0622047,0,0,0.783562,0.210959,0.00547945,0.216438,0,6220.47,6220.47
baseline,1,2010,male,15,378,15,225,3375,1,0.0591045,202.099,126.365,3.99005,4326.49,2874.8,20.2857,0,0.0793651,0,0,0.0449735,0,0.0662947,0,0,0.783069,0.195767,0.021164,0.216931,0,6629.47,6629.47
baseline,1,2010,female,15,360,15,225,3375,0,-0.0444185,157.763,108.529,3.59212,3420.39,2413.98,20.5018,0,0.0611111,0,0,0.0611111,0,0.0918014,0,0,0.808333,0.177778,0.0138889,0.191667,0,9180.14,9180.14
baseline,1,2010,male,16,376,16,256,4096,1,0.0275837,209.228,131.207,4.16841,4485.54,3102.54,20.4351,0,0.0851064,0,0,0.0558511,0,0.0662947,0,0,0.848404,0.130319,0.0212766,0.151596,0,6629.47,6629.47
baseline,1,2010,female,16,359,16,256,4096,0,-0.0390159,160.411,110.639,3.70392,3478.99,2644.63,20.7114,0,0.0835655,0,0.00278552,0.0501393,0,0.0918014,0,0,0.849582,0.142061,0.00835655,0.150418,0,9180.14,9180.14
baseline,1,2010,male,17,387,17,289,4913,1,0.0142008,216.374,136.432,4.354,4655.23,3516.48,20.9481,0,0.0439276,0,0.00258398,0.0335917,0,0.0662947,0,0,0.850129,0.134367,0.0155039,0.149871,0,6629.47,6629.47
baseline,1,2010,female,17,368,17,289,4913,0,0.0156657,163.112,112.914,3.82909,3536.1,3050.78,21.3135,0,0.0625,0,0,0.0652174,0,0.0918014,0,0,0.845109,0.149457,0.00543478,0.154891,0,9180.14,9180.14
baseline,1,2010,male,18,397,18,324,5832,1,0.101734,222.662,141.551,4.52482,4818.05,4125.21,21.5432,0,0.0629723,0,0,0.0453401,0,0.0662947,0,0,0.84131,0.141058,0.0176322,0.15869,0,6629.47,6629.47
baseline,1,2010,female,18,380,18,324,5832,0,0.0361152,165.63,115.245,3.95848,3585.66,3629.59,21.9299,0,0.0763158,0,0.00263158,0.0947368,0,0.0918014,0,0,0.815789,0.178947,0.00526316,0.184211,0,9180.14,9180.14
baseline,1,2010,male,19,399,19,361,6859,1,-0.0151612,227.141,145.938,4.65716,4951.83,4866.45,22.912,0,0.0501253,0,0,0.0526316,0,0.0662947,0,0,0.719298,0.240602,0.0401003,0.280702,0,6629.47,6629.47
baseline,1,2010,female,19,383,19,361,6859,0,-0.0522248,167.709,117.468,4.07838,3621.59,4308.28,23.324,0,0.0809399,0,0,0.0600522,0,0.0918014,0,0,0.689295,0.240209,0.0704961,0.310705,0,9180.14,9180.14
baseline,1,2010,male,20,396,20,400,8000,1,-0.0132979,229.221,149.066,4.73577,5038.89,5611.81,26.8849,0,0.0454545,0,0,0.0505051,0,0.0731558,0,0,0.335859,0.459596,0.204545,0.664141,0,7315.58,7315.58
baseline,1,2010,female,20,383,20,400,8000,0,-0.0151584,169.174,119.411,4.17544,3640.49,4957.31,25.4829,0,0.0939948,0,0.00261097,0.078329,0.00261097,0.10905,0,0,0.475196,0.407311,0.117493,0.524804,0,10905,10905
baseline,1,2010,male,21,391,21,441,9261,1,-0.0358401,228.985,150.741,4.76109,5074.35,6212.99,26.4703,0,0.0537084,0,0.00511509,0.0588235,0,0.0731558,0,0,0.370844,0.429668,0.199488,0.629156,0,7315.58,7315.58
baseline,1,2010,female,21,383,21,441,9261,0,0.110731,169.977,120.938,4.24167,3642.89,5442.55,25.436,0,0.0652742,0,0,0.101828,0,0.10905,0,0,0.483029,0.373368,0.143603,0.516971,0,10905,10905
baseline,1,2010,male,22,387,22,484,10648,1,-0.0328348,227.15,151.165,4.74859,5068.07,6562.85,26.7848,0,0.0542636,0,0.00258398,0.0439276,0,0.0731558,0,0,0.343669,0.459948,0.196382,0.656331,0,7315.58,7315.58
baseline,1,2010,female,22,381,22,484,10648,0,0.0455896,170.183,121.984,4.27667,3632.47,5684.25,25.2238,0,0.0629921,0,0.00262467,0.0892388,0.00262467,0.10905,0,0,0.509186,0.383202,0.107612,0.490814,0,10905,10905
baseline,1,2010,male,23,383,23,529,12167,1,-0.0325189,224.696,150.8,4.72004,5038.48,6635.12,26.1004,0,0.0522193,0,0.0078329,0.0574413,0,0.0731558,0,0,0.425587,0.436031,0.138381,0.574413,0,7315.58,7315.58
baseline,1,2010,female,23,382,23,529,12167,0,-0.00890076,169.906,122.549,4.28603,3613.92,5686.24,25.3136,0,0.065445,0,0.0052356,0.102094,0,0.10905,0,0,0.505236,0.384817,0.109948,0.494764,0,10905,10905
baseline,1,2010,male,24,379,24,576,13824,1,-0.0621119,222.409,150.124,4.69272,5003.03,6479.78,26.1688,0,0.0633245,0,0.00263852,0.0686016,0.00263852,0.0731558,0,0,0.39314,0.435356,0.171504,0.60686,0,7315.58,7315.58
baseline,1,2010,female,24,383,24,576,13824,0,-0.00513398,169.29,122.686,4.27784,3591.41,5516.6,26.2276,0,0.0913838,0,0.0078329,0.0809399,0.00522193,0.10905,0,0,0.399478,0.436031,0.164491,0.600522,0,10905,10905
baseline,1,2010,male,25,373,25,625,15625,1,-0.0671101,220.642,149.454,4.6732,4971.37,6185.88,27.0692,0,0.0536193,0,0.0134048,0.0723861,0.00268097,0.0815439,0,0,0.310992,0.469169,0.219839,0.689008,0,8154.39,8154.39
baseline,1,2010,female,25,380,25,625,15625,0,0.0609165,168.508,122.492,4.25998,3568.31,5260.97,26.2008,0,0.0763158,0,0.00526316,0.1,0,0.122777,0,0,0.423684,0.410526,0.165789,0.576316,0,12277.7,12277.7
baseline,1,2010,male,26,369,26,676,17576,1,0.0727728,219.369,148.905,4.6588,4945.04,5839.26,27.0649,0,0.0542005,0,0.00813008,0.0460705,0,0.0815439,0,0,0.300813,0.479675,0.219512,0.699187,0,8154.39,8154.39
baseline,1,2010,female,26,377,26,676,17576,0,0.00251526,167.769,122.101,4.23919,3547.63,4981.59,25.2581,0,0.0795756,0,0.00265252,0.119363,0.00265252,0.122777,0,0,0.469496,0.427056,0.103448,0.530504,0,12277.7,12277.7
baseline,1,2010,male,27,378,27,729,19683,1,-0.034238,218.402,148.46,4.64334,4921.42,5498.77,27.515,0,0.0343915,0.0026455,0.00529101,0.0820106,0,0.0815439,0,0,0.269841,0.486772,0.243386,0.730159,0,8154.39,8154.39
baseline,1,2010,female,27,387,27,729,19683,0,-0.0572705,167.244,121.656,4.22072,3531.59,4706.23,25.8167,0,0.113695,0,0,0.105943,0.00258398,0.122777,0,0,0.413437,0.431525,0.155039,0.586563,0,12277.7,12277.7
baseline,1,2010,male,28,392,28,784,21952,1,-0.0429223,217.588,148.069,4.62258,4898.2,5193.47,26.7042,0,0.0510204,0,0.0102041,0.0663265,0.00255102,0.0815439,0,0,0.362245,0.431122,0.206633,0.637755,0,8154.39,8154.39
baseline,1,2010,female,28,403,28,784,21952,0,0.0256068,166.96,121.257,4.20726,3520.48,4441,26.2691,0,0.0868486,0,0.00248139,0.0967742,0.00248139,0.122777,0,0,0.382134,0.431762,0.186104,0.617866,0,12277.7,12277.7
baseline,1,2010,male,29,396,29,841,24389,1,0.1127,216.88,147.694,4.59611,4875.09,4931.15,26.7492,0,0.0530303,0,0.0176768,0.0782828,0.00252525,0.0815439,0,0,0.358586,0.457071,0.184343,0.641414,0,8154.39,8154.39
baseline,1,2010,female,29,407,29,841,24389,0,0.116045,166.757,120.913,4.1975,3511.87,4189.09,26.3517,0,0.0737101,0,0.00737101,0.12285,0.004914,0.122777,0,0,0.395577,0.422604,0.181818,0.604423,0,12277.7,12277.7
baseline,1,2010,male,30,390,30,900,27000,1,0.00663298,216.295,147.308,4.5666,4853.19,4707.51,27.1339,0,0.0564103,0,0,0.0820513,0.0025641,0.0890082,0,0,0.312821,0.45641,0.230769,0.687179,0,8900.82,8900.82
baseline,1,2010,female,30,400,30,900,27000,0,-0.0102893,166.374,120.541,4.1865,3501.66,3958.64,26.5791,0,0.0825,0,0.005,0.14,0.01,0.132088,0,0,0.3675,0.435,0.1975,0.6325,0,13208.8,13208.8
baseline,1,2010,male,31,381,31,961,29791,1,-0.071051,215.832,146.874,4.53786,4833.47,4512.63,27.3745,0,0.0288714,0,0.00787402,0.0971129,0.00787402,0.0890082,0,0,0.275591,0.498688,0.225722,0.724409,0,8900.82,8900.82
baseline,1,2010,female,31,389,31,961,29791,0,-0.0570674,165.613,120.038,4.16852,3486.53,3759.25,25.9701,0,0.0719794,0,0.0102828,0.11054,0.00257069,0.132088,0,0,0.403599,0.437018,0.159383,0.596401,0,13208.8,13208.8
baseline,1,2010,male,32,381,32,1024,32768,1,0.0139425,215.435,146.357,4.51324,4816.11,4335.6,27.1224,0,0.0603675,0,0.00787402,0.0892388,0.00524934,0.0890082,0,0,0.293963,0.472441,0.233596,0.706037,0,8900.82,8900.82
baseline,1,2010,female,32,389,32,1024,32768,0,0.0700122,164.48,119.368,4.14083,3465.99,3594.26,25.8622,0,0.0848329,0,0.0102828,0.131105,0.0128535,0.132088,0,0,0.431877,0.439589,0.128535,0.568123,0,13208.8,13208.8
baseline,1,2010,male,33,380,33,1089,35937,1,0.0466539,214.995,145.742,4.49428,4800.38,4168.49,26.7516,0,0.0631579,0,0.00789474,0.0657895,0.00789474,0.0890082,0,0,0.336842,0.45,0.213158,0.663158,0,8900.82,8900.82
baseline,1,2010,female,33,385,33,1089,35937,0,0.00794007,163.181,118.599,4.10591,3442.7,3457.79,26.8237,0,0.0805195,0,0.00519481,0.12987,0.0155844,0.132088,0,0,0.345455,0.446753,0.207792,0.654545,0,13208.8,13208.8
baseline,1,2010,male,34,382,34,1156,39304,1,0.0336025,214.385,145.05,4.48003,4784.77,4008.26,27.0154,0,0.0628272,0,0.0157068,0.052356,0.0104712,0.0890082,0,0,0.293194,0.484293,0.222513,0.706806,0,8900.82,8900.82
baseline,1,2010,female,34,386,34,1156,39304,0,-0.0490498,162.007,117.868,4.07031,3420.9,3337.35,25.8791,0,0.0958549,0,0.0103627,0.101036,0.00518135,0.132088,0,0,0.432642,0.401554,0.165803,0.567358,0,13208.8,13208.8
baseline,1,2010,male,35,402,35,1225,42875,1,-0.0307684,213.498,144.309,4.46717,4766.98,3855.67,27.3698,0,0.0522388,0,0.0149254,0.0696517,0.0199005,0.0973354,0,0,0.31592,0.455224,0.228856,0.68408,0,9733.54,9733.54
baseline,1,2010,female,35,405,35,1225,42875,0,-0.0189508,161.167,117.295,4.0411,3404.08,3219.8,27.1092,0,0.0592593,0.00246914,0.00246914,0.103704,0.00493827,0.143299,0,0,0.311111,0.471605,0.217284,0.688889,0,14329.9,14329.9
baseline,1,2010,male,36,423,36,1296,46656,1,-0.0650012,212.262,143.524,4.45145,4744.49,3711.54,27.3758,0,0.0378251,0,0.0212766,0.0685579,0.00236407,0.0973354,0,0,0.274232,0.453901,0.271868,0.725768,0,9733.54,9733.54
baseline,1,2010,female,36,427,36,1296,46656,0,0.00377408,160.688,116.929,4.02233,3393.33,3095.62,26.5023,0,0.0843091,0,0,0.152225,0.028103,0.143299,0,0,0.362998,0.444965,0.192037,0.637002,0,14329.9,14329.9
baseline,1,2010,male,37,442,37,1369,50653,1,0.0480865,210.68,142.677,4.42976,4715.91,3573.54,27.4674,0,0.0497738,0.00226244,0.00904977,0.0837104,0.0158371,0.0973354,0,0,0.266968,0.461538,0.271493,0.733032,0,9733.54,9733.54
baseline,1,2010,female,37,446,37,1369,50653,0,-0.0502357,160.433,116.745,4.01369,3387.32,2960.88,26.1674,0,0.0896861,0.00224215,0.0112108,0.147982,0.0112108,0.143299,0,0,0.38565,0.428251,0.186099,0.61435,0,14329.9,14329.9
baseline,1,2010,male,38,449,38,1444,54872,1,-0.0219318,208.867,141.767,4.40194,4682.58,3436,27.3509,0,0.0289532,0.00222717,0.0244989,0.091314,0.0222717,0.0973354,0,0,0.302895,0.45657,0.240535,0.697105,0,9733.54,9733.54
baseline,1,2010,female,38,452,38,1444,54872,0,-0.0220153,160.217,116.69,4.0118,3383.61,2816.86,26.0075,0,0.0929204,0,0.0154867,0.152655,0.0199115,0.143299,0,0,0.40708,0.426991,0.165929,0.59292,0,14329.9,14329.9
baseline,1,2010,male,39,441,39,1521,59319,1,0.0131007,207.077,140.857,4.37135,4649.23,3292.97,26.7532,0,0.047619,0,0.0204082,0.0861678,0.0204082,0.0973354,0,0,0.331066,0.482993,0.185941,0.668934,0,9733.54,9733.54
baseline,1,2010,female,39,446,39,1521,59319,0,-0.0450386,159.947,116.736,4.01281,3380.54,2669.03,26.9603,0,0.105381,0,0.0224215,0.150224,0.0224215,0.143299,0,0,0.300448,0.484305,0.215247,0.699552,0,14329.9,14329.9
baseline,1,2010,male,40,429,40,1600,64000,1,0.0375755,205.653,140.075,4.34349,4622.58,3142.08,27.2414,0.002331,0.044289,0,0.00932401,0.111888,0.025641,0.105705,0,0,0.300699,0.468531,0.230769,0.699301,0,10570.5,10570.5
baseline,1,2010,female,40,435,40,1600,64000,0,0.0863309,159.662,116.872,4.014,3378.01,2525.25,26.6022,0,0.0988506,0,0.0114943,0.163218,0.0229885,0.154293,0,0,0.383908,0.432184,0.183908,0.616092,0,15429.3,15429.3
baseline,1,2010,male,41,423,41,1681,68921,1,0.00264489,204.913,139.557,4.32349,4608.32,2986.43,27.1118,0,0.0425532,0,0.0189125,0.0756501,0.0236407,0.105705,0,0,0.323877,0.456265,0.219858,0.676123,0,10570.5,10570.5
baseline,1,2010,female,41,430,41,1681,68921,0,0.0823192,159.466,117.072,4.01367,3376.76,2393.12,26.8191,0,0.102326,0.00232558,0.0232558,0.144186,0.0372093,0.154293,0,0,0.313953,0.495349,0.190698,0.686047,0,15429.3,15429.3
baseline,1,2010,male,42,420,42,1764,74088,1,-0.159378,204.996,139.371,4.31329,4607.94,2833.1,27.262,0,0.0452381,0,0.0238095,0.109524,0.0238095,0.105705,0,0,0.290476,0.492857,0.216667,0.709524,0,10570.5,10570.5
baseline,1,2010,female,42,428,42,1764,74088,0,0.0201427,159.411,117.269,4.01031,3376.85,2277.07,27.0904,0,0.0724299,0.00233645,0.0186916,0.175234,0.0537383,0.154293,0,0,0.301402,0.497664,0.200935,0.698598,0,15429.3,15429.3
baseline,1,2010,male,43,425,43,1849,79507,1,-0.127515,205.766,139.471,4.3103,4617.44,2689.66,27.423,0,0.0447059,0.00235294,0.0282353,0.101176,0.0258824,0.105705,0,0,0.277647,0.48,0.242353,0.722353,0,10570.5,10570.5
baseline,1,2010,female,43,433,43,1849,79507,0,0.0498495,159.452,117.373,4.00286,3376.92,2176.74,25.9921,0.00230947,0.0785219,0.00461894,0.0230947,0.168591,0.0323326,0.154293,0,0,0.431871,0.415704,0.152425,0.568129,0,15429.3,15429.3
baseline,1,2010,male,44,430,44,1936,85184,1,-0.0589173,206.836,139.692,4.30855,4628.69,2560.56,28.3025,0.00232558,0.0511628,0,0.0162791,0.0976744,0.0372093,0.105705,0,0,0.22093,0.469767,0.309302,0.77907,0,10570.5,10570.5
baseline,1,2010,female,44,439,44,1936,85184,0,0.0413931,159.489,117.347,3.99204,3375.03,2087.8,26.9705,0,0.0820046,0,0.0250569,0.200456,0.0683371,0.154293,0,0,0.321185,0.46697,0.211845,0.678815,0,15429.3,15429.3
baseline,1,2010,male,45,432,45,2025,91125,1,0.0582019,207.732,139.814,4.30218,4633.23,2445.38,27.7843,0,0.0625,0.00231481,0.0324074,0.12037,0.0416667,0.11367,0,0,0.25,0.467593,0.282407,0.75,0,11367,11367
baseline,1,2010,female,45,444,45,2025,91125,0,0.0909871,159.463,117.244,3.98097,3370.3,2004.61,27.1107,0,0.0990991,0.00225225,0.027027,0.168919,0.0608108,0.160029,0,0,0.297297,0.509009,0.193694,0.702703,0,16002.9,16002.9
baseline,1,2010,male,46,432,46,2116,97336,1,0.0468189,208.111,139.659,4.28924,4626.25,2339.64,27.3487,0,0.0555556,0,0.0509259,0.0925926,0.0509259,0.11367,0,0,0.298611,0.444444,0.256944,0.701389,0,11367,11367
baseline,1,2010,female,46,445,46,2116,97336,0,0.0276189,159.383,117.181,3.97338,3363.51,1923.1,27.2047,0.00224719,0.0876404,0,0.0247191,0.175281,0.0696629,0.160029,0,0,0.31236,0.442697,0.244944,0.68764,0,16002.9,16002.9
baseline,1,2010,male,47,422,47,2209,103823,1,0.0735669,207.9,139.184,4.27323,4608.56,2237.53,27.1938,0,0.0331754,0,0.0331754,0.14218,0.0545024,0.11367,0,0,0.279621,0.50237,0.218009,0.720379,0,11367,11367
baseline,1,2010,female,47,437,47,2209,103823,0,0.0225568,159.271,117.253,3.97045,3356.24,1842.04,26.6352,0,0.105263,0.00228833,0.0228833,0.157895,0.0640732,0.160029,0,0,0.370709,0.439359,0.189931,0.629291,0,16002.9,16002.9
baseline,1,2010,male,48,416,48,2304,110592,1,-0.142473,207.264,138.509,4.26097,4585.24,2135.1,27.4981,0,0.0625,0.00240385,0.0408654,0.105769,0.0456731,0.11367,0,0,0.293269,0.432692,0.274038,0.706731,0,11367,11367
baseline,1,2010,female,48,431,48,2304,110592,0,0.0253242,159.091,117.446,3.96921,3349.14,1762.5,26.1884,0.00464037,0.0904872,0,0.037123,0.194896,0.0672854,0.160029,0,0,0.392111,0.447796,0.160093,0.607889,0,16002.9,16002.9
baseline,1,2010,male,49,415,49,2401,117649,1,-0.00492032,206.46,137.858,4.25793,4562.25,2031.79,27.1117,0.00481928,0.0289157,0.00722892,0.060241,0.146988,0.0722892,0.11367,0,0,0.289157,0.491566,0.219277,0.710843,0,11367,11367
baseline,1,2010,female,49,430,49,2401,117649,0,0.0309125,158.75,117.641,3.96442,3341.26,1686.16,26.6044,0,0.0883721,0.00465116,0.0348837,0.181395,0.0930233,0.160029,0,0,0.360465,0.434884,0.204651,0.639535,0,16002.9,16002.9
baseline,1,2010,male,50,412,50,2500,125000,1,0.0837088,205.676,137.444,4.26453,4543.28,1929.54,28.2314,0,0.0412621,0.00485437,0.0291262,0.126214,0.0485437,0.125126,0,0,0.225728,0.458738,0.315534,0.774272,0,12512.6,12512.6
baseline,1,2010,female,50,428,50,2500,125000,0,0.0661196,158.165,117.686,3.95271,3330.96,1613.59,27.855,0.00233645,0.0817757,0.00233645,0.0327103,0.189252,0.0841121,0.165202,0,0,0.235981,0.483645,0.280374,0.764019,0,16520.2,16520.2
baseline,1,2010,male,51,407,51,2601,132651,1,-0.0144829,204.989,137.367,4.2759,4528.9,1830.54,27.546,0.004914,0.0589681,0.004914,0.0589681,0.132678,0.0835381,0.125126,0,0,0.275184,0.46683,0.257985,0.724816,0,12512.6,12512.6
baseline,1,2010,female,51,425,51,2601,132651,0,-0.0188541,157.347,117.496,3.93529,3317.57,1543.62,26.4823,0,0.0729412,0.00470588,0.0329412,0.223529,0.0823529,0.165202,0,0,0.418824,0.369412,0.211765,0.581176,0,16520.2,16520.2
baseline,1,2010,male,52,403,52,2704,140608,1,-0.0693986,204.4,137.582,4.28513,4517.45,1735.79,27.6581,0.00248139,0.0471464,0.00248139,0.057072,0.143921,0.0868486,0.125126,0,0,0.253102,0.496278,0.25062,0.746898,0,12512.6,12512.6
baseline,1,2010,female,52,423,52,2704,140608,0,0.0480399,156.415,117.088,3.91688,3302.07,1474.11,27.1741,0.00236407,0.113475,0.00945626,0.0307329,0.186761,0.0851064,0.165202,0,0,0.316785,0.456265,0.22695,0.683215,0,16520.2,16520.2
baseline,1,2010,male,53,401,53,2809,148877,1,0.114153,203.874,137.924,4.28705,4506.46,1645.53,27.1491,0.00249377,0.0548628,0.00498753,0.0473815,0.102244,0.0773067,0.125126,0,0,0.276808,0.483791,0.239401,0.723192,0,12512.6,12512.6
baseline,1,2010,female,53,423,53,2809,148877,0,-0.0123611,155.523,116.552,3.90192,3286.44,1403.71,27.21,0.0070922,0.0921986,0.00236407,0.0449173,0.189125,0.0945626,0.165202,0,0,0.27896,0.491726,0.229314,0.72104,0,16520.2,16520.2
baseline,1,2010,male,54,397,54,2916,157464,1,-0.0123629,203.357,138.184,4.28006,4493.42,1560.79,28.0909,0.00251889,0.0604534,0.00251889,0.0780856,0.130982,0.0730479,0.125126,0,0,0.2267,0.460957,0.312343,0.7733,0,12512.6,12512.6
baseline,1,2010,female,54,421,54,2916,157464,0,0.0856231,154.779,115.98,3.89139,3272.3,1333.08,27.5313,0.00475059,0.109264,0.00712589,0.0380048,0.209026,0.128266,0.165202,0,0,0.27791,0.458432,0.263658,0.72209,0,16520.2,16520.2
