source,run,time,gender_name,index_id,count,age,age2,age3,gender,ses,fat,protein,sodium,energy,pa,bmi,alzheimer,asthma,colorectalcancer,diabetes,lowbackpain,osteoarthritisknee,disability_weight,deaths,migrations,normal_weight,over_weight,obese_weight,above_weight,yll,yld,daly
baseline,1,2010,male,36,423,36,1296,46656,1,-0.0266573,212.262,143.524,4.45145,4744.49,3711.54,27.3758,0,0.0520095,0,0.0141844,0.0780142,0.0070922,0.0973354,0,0,0.300236,0.456265,0.243499,0.699764,0,9733.54,9733.54
baseline,1,2010,female,36,427,36,1296,46656,0,-0.0308507,160.688,116.929,4.02233,3393.33,3095.62,26.5023,0,0.0632319,0,0.0117096,0.147541,0.0210773,0.143299,0,0,0.355972,0.459016,0.185012,0.644028,0,14329.9,14329.9
baseline,1,2010,male,37,442,37,1369,50653,1,-0.0692401,210.68,142.677,4.42976,4715.91,3573.54,27.4674,0,0.0588235,0,0.0294118,0.0859729,0.0135747,0.0973354,0,0,0.251131,0.506787,0.242081,0.748869,0,9733.54,9733.54
baseline,1,2010,female,37,446,37,1369,50653,0,-0.0302547,160.433,116.745,4.01369,3387.32,2960.88,26.1674,0,0.103139,0,0.0179372,0.165919,0.0224215,0.143299,0,0,0.392377,0.457399,0.150224,0.607623,0,14329.9,14329.9
baseline,1,2010,male,38,449,38,1444,54872,1,-0.0698206,208.867,141.767,4.40194,4682.58,3436,27.3509,0,0.0489978,0,0.0200445,0.115813,0.0155902,0.0973354,0,0,0.269488,0.501114,0.229399,0.730512,0,9733.54,9733.54
baseline,1,2010,female,38,452,38,1444,54872,0,0.0518668,160.217,116.69,4.0118,3383.61,2816.86,26.0075,0,0.0884956,0,0.00663717,0.146018,0.0154867,0.143299,0,0,0.404867,0.426991,0.168142,0.595133,0,14329.9,14329.9
baseline,1,2010,male,39,441,39,1521,59319,1,0.0322413,207.077,140.857,4.37135,4649.23,3292.97,26.7532,0,0.047619,0,0.0181406,0.0929705,0.0226757,0.0973354,0,0,0.353741,0.444444,0.201814,0.646259,0,9733.54,9733.54
baseline,1,2010,female,39,446,39,1521,59319,0,0.0688173,159.947,116.736,4.01281,3380.54,2669.03,26.9603,0,0.109865,0,0.0156951,0.154709,0.0179372,0.143299,0,0,0.338565,0.470852,0.190583,0.661435,0,14329.9,14329.9
baseline,1,2010,male,40,429,40,1600,64000,1,-0.0124216,205.653,140.075,4.34349,4622.58,3142.08,27.2414,0,0.0652681,0,0.025641,0.0839161,0.018648,0.105705,0,0,0.286713,0.480186,0.2331,0.713287,0,10570.5,10570.5
baseline,1,2010,female,40,435,40,1600,64000,0,0.0213352,159.662,116.872,4.014,3378.01,2525.25,26.6022,0,0.108046,0.00229885,0.0045977,0.177011,0.0229885,0.154293,0,0,0.342529,0.473563,0.183908,0.657471,0,15429.3,15429.3
baseline,1,2010,male,41,423,41,1681,68921,1,-0.0145685,204.913,139.557,4.32349,4608.32,2986.43,27.1118,0,0.0330969,0,0.0212766,0.0945626,0.0260047,0.105705,0,0,0.328605,0.446809,0.224586,0.671395,0,10570.5,10570.5
baseline,1,2010,female,41,430,41,1681,68921,0,-0.080299,159.466,117.072,4.01367,3376.76,2393.12,26.8191,0,0.0953488,0,0.0162791,0.160465,0.0395349,0.154293,0,0,0.35814,0.460465,0.181395,0.64186,0,15429.3,15429.3
baseline,1,2010,male,42,420,42,1764,74088,1,-0.00752255,204.996,139.371,4.31329,4607.94,2833.1,27.262,0,0.0428571,0,0.0309524,0.102381,0.0333333,0.105705,0,0,0.290476,0.488095,0.221429,0.709524,0,10570.5,10570.5
baseline,1,2010,female,42,428,42,1764,74088,0,0.00469314,159.411,117.269,4.01031,3376.85,2277.07,27.0904,0,0.0817757,0.00233645,0.0140187,0.168224,0.0350467,0.154293,0,0,0.317757,0.439252,0.242991,0.682243,0,15429.3,15429.3
baseline,1,2010,male,43,425,43,1849,79507,1,0.0846034,205.766,139.471,4.3103,4617.44,2689.66,27.423,0,0.0541176,0.00470588,0.0470588,0.0870588,0.0376471,0.105705,0,0,0.282353,0.494118,0.223529,0.717647,0,10570.5,10570.5
baseline,1,2010,female,43,433,43,1849,79507,0,-0.0142879,159.452,117.373,4.00286,3376.92,2176.74,25.9921,0,0.0854503,0,0.0277136,0.138568,0.0508083,0.154293,0,0,0.39261,0.448037,0.159353,0.60739,0,15429.3,15429.3
baseline,1,2010,male,44,430,44,1936,85184,1,-0.028955,206.836,139.692,4.30855,4628.69,2560.56,28.3025,0.00232558,0.0348837,0,0.0162791,0.109302,0.027907,0.105705,0,0,0.202326,0.5,0.297674,0.797674,0,10570.5,10570.5
baseline,1,2010,female,44,439,44,1936,85184,0,0.00928615,159.489,117.347,3.99204,3375.03,2087.8,26.9705,0.0022779,0.095672,0.0022779,0.0296128,0.186788,0.0592255,0.154293,0,0,0.339408,0.430524,0.230068,0.660592,0,15429.3,15429.3
baseline,1,2010,male,45,432,45,2025,91125,1,-0.0364805,207.732,139.814,4.30218,4633.23,2445.38,27.7843,0,0.0509259,0,0.0439815,0.131944,0.0347222,0.11367,0,0,0.226852,0.502315,0.270833,0.773148,0,11367,11367
baseline,1,2010,female,45,444,45,2025,91125,0,0.116189,159.463,117.244,3.98097,3370.3,2004.61,27.1107,0,0.0878378,0.00225225,0.0202703,0.15991,0.0698198,0.160029,0,0,0.315315,0.443694,0.240991,0.684685,0,16002.9,16002.9
baseline,1,2010,male,46,432,46,2116,97336,1,-0.00840427,208.111,139.659,4.28924,4626.25,2339.64,27.3487,0.00231481,0.0347222,0.00231481,0.0416667,0.0972222,0.0439815,0.11367,0,0,0.273148,0.493056,0.233796,0.726852,0,11367,11367
baseline,1,2010,female,46,445,46,2116,97336,0,0.0145468,159.383,117.181,3.97338,3363.51,1923.1,27.2047,0.00449438,0.0786517,0.00224719,0.0224719,0.177528,0.0539326,0.160029,0,0,0.303371,0.467416,0.229213,0.696629,0,16002.9,16002.9
baseline,1,2010,male,47,422,47,2209,103823,1,-0.0316653,207.9,139.184,4.27323,4608.56,2237.53,27.1938,0,0.0521327,0.00236967,0.0189573,0.118483,0.056872,0.11367,0,0,0.2891,0.481043,0.229858,0.7109,0,11367,11367
baseline,1,2010,female,47,437,47,2209,103823,0,0.0637449,159.271,117.253,3.97045,3356.24,1842.04,26.6352,0,0.0892449,0,0.02746,0.157895,0.0755149,0.160029,0,0,0.331808,0.471396,0.196796,0.668192,0,16002.9,16002.9
baseline,1,2010,male,48,416,48,2304,110592,1,-0.0531178,207.264,138.509,4.26097,4585.24,2135.1,27.4981,0,0.0576923,0,0.0264423,0.122596,0.0673077,0.11367,0,0,0.276442,0.471154,0.252404,0.723558,0,11367,11367
baseline,1,2010,female,48,431,48,2304,110592,0,-0.0229055,159.091,117.446,3.96921,3349.14,1762.5,26.1884,0.00232019,0.0904872,0,0.0208817,0.174014,0.0649652,0.160029,0,0,0.396752,0.422274,0.180974,0.603248,0,16002.9,16002.9
baseline,1,2010,male,49,415,49,2401,117649,1,0.0686765,206.46,137.858,4.25793,4562.25,2031.79,27.1117,0,0.0626506,0.00240964,0.0337349,0.118072,0.0698795,0.11367,0,0,0.325301,0.443373,0.231325,0.674699,0,11367,11367
baseline,1,2010,female,49,430,49,2401,117649,0,0.0227746,158.75,117.641,3.96442,3341.26,1686.16,26.6044,0.00232558,0.132558,0.00697674,0.0232558,0.2,0.0813953,0.160029,0,0,0.360465,0.44186,0.197674,0.639535,0,16002.9,16002.9
baseline,1,2010,male,50,412,50,2500,125000,1,0.0155657,205.676,137.444,4.26453,4543.28,1929.54,28.2314,0,0.065534,0.00485437,0.0436893,0.123786,0.0631068,0.125126,0,0,0.225728,0.458738,0.315534,0.774272,0,12512.6,12512.6
baseline,1,2010,female,50,428,50,2500,125000,0,-0.0178899,158.165,117.686,3.95271,3330.96,1613.59,27.855,0.00233645,0.11215,0.00233645,0.0373832,0.165888,0.0841121,0.165202,0,0,0.233645,0.502336,0.264019,0.766355,0,16520.2,16520.2
baseline,1,2010,male,51,407,51,2601,132651,1,0.0104597,204.989,137.367,4.2759,4528.9,1830.54,27.546,0.002457,0.0614251,0.004914,0.039312,0.14742,0.0761671,0.125126,0,0,0.230958,0.518428,0.250614,0.769042,0,12512.6,12512.6
baseline,1,2010,female,51,425,51,2601,132651,0,-0.0646375,157.347,117.496,3.93529,3317.57,1543.62,26.4823,0,0.0729412,0.00235294,0.0564706,0.192941,0.0894118,0.165202,0,0,0.364706,0.458824,0.176471,0.635294,0,16520.2,16520.2
baseline,1,2010,male,52,403,52,2704,140608,1,0.0172672,204.4,137.582,4.28513,4517.45,1735.79,27.6581,0.00248139,0.0521092,0.00992556,0.0645161,0.129032,0.0620347,0.125126,0,0,0.258065,0.486352,0.255583,0.741935,0,12512.6,12512.6
baseline,1,2010,female,52,423,52,2704,140608,0,0.0405447,156.415,117.088,3.91688,3302.07,1474.11,27.1741,0,0.0921986,0.00236407,0.0283688,0.172577,0.111111,0.165202,0,0,0.295508,0.456265,0.248227,0.704492,0,16520.2,16520.2
