source,run,time,gender_name,index_id,count,age,age2,age3,gender,ses,fat,protein,sodium,energy,pa,bmi,alzheimer,asthma,colorectalcancer,diabetes,lowbackpain,osteoarthritisknee,disability_weight,deaths,migrations,normal_weight,over_weight,obese_weight,above_weight,yll,yld,daly
baseline,1,2010,male,0,393,0,0,0,1,0.0863403,129.728,81.9051,2.39625,2817.39,3343.66,14,0,0,0,0,0,0,0,0,0,0.910941,0.0483461,0.0407125,0.0890585,0,0,0
baseline,1,2010,female,0,377,0,0,0,0,-0.0606316,123.072,84.8774,2.47944,2658.48,2578.3,14,0,0,0,0,0,0,0,0,0,0.896552,0.0477454,0.0557029,0.103448,0,0,0
baseline,1,2010,male,1,391,1,1,1,1,-0.0637192,131.817,83.2249,2.44208,2861.89,3319.45,14.6608,0,0.0485934,0,0,0.00255754,0,0.0252295,0,0,0.87468,0.0664962,0.0588235,0.12532,0,2522.95,2522.95
baseline,1,2010,female,1,375,1,1,1,0,0.00418477,124.146,85.5389,2.51211,2683.43,2566.47,14.6461,0,0.04,0,0,0.008,0,0.0274284,0,0,0.882667,0.064,0.0533333,0.117333,0,2742.84,2742.84
baseline,1,2010,male,2,390,2,4,8,1,0.00768233,135.665,85.6443,2.52619,2943.31,3275.81,15.3215,0,0.0435897,0,0,0.00512821,0,0.0252295,0,0,0.84359,0.0820513,0.074359,0.15641,0,2522.95,2522.95
baseline,1,2010,female,2,373,2,4,8,0,0.028215,126.128,86.7576,2.57205,2729.13,2542.67,15.2922,0,0.0428954,0,0,0.0134048,0,0.0274284,0,0,0.820375,0.0938338,0.0857909,0.179625,0,2742.84,2742.84
baseline,1,2010,male,3,392,3,9,27,1,0.044058,140.713,88.7949,2.63599,3049.07,3221.07,15.9823,0,0.0739796,0,0,0.0102041,0,0.0252295,0,0,0.737245,0.0994898,0.163265,0.262755,0,2522.95,2522.95
baseline,1,2010,female,3,374,3,9,27,0,-0.0470583,128.74,88.3577,2.65013,2788.49,2508.27,15.9383,0,0.0374332,0,0,0.00534759,0,0.0274284,0,0,0.724599,0.122995,0.152406,0.275401,0,2742.84,2742.84
baseline,1,2010,male,4,392,4,16,64,1,0.0367594,146.328,92.2716,2.75768,3165.6,3164.52,16.6431,0,0.0663265,0,0,0.00765306,0,0.0252295,0,0,0.625,0.0994898,0.27551,0.375,0,2522.95,2522.95
baseline,1,2010,female,4,375,4,16,64,0,-0.0259705,131.681,90.1466,2.73628,2853.59,2467.64,16.5843,0,0.0453333,0,0,0.008,0,0.0274284,0,0,0.610667,0.178667,0.210667,0.389333,0,2742.84,2742.84
baseline,1,2010,male,5,388,5,25,125,1,-0.0470587,151.967,95.7408,2.87995,3282.05,3113.23,17.3039,0,0.0515464,0,0,0.00773196,0,0.0319848,0,0,0.497423,0.198454,0.304124,0.502577,0,3198.48,3198.48
baseline,1,2010,female,5,370,5,25,125,0,0.0992434,134.694,91.9668,2.82233,2917.82,2427.67,17.2304,0,0.0405405,0,0,0.0162162,0,0.03555,0,0,0.521622,0.248649,0.22973,0.478378,0,3555,3555
baseline,1,2010,male,6,386,6,36,216,1,0.0718265,157.281,99.0012,2.99603,3392.26,3069.35,17.627,0,0.0388601,0,0,0.015544,0,0.0319848,0,0,0.523316,0.204663,0.272021,0.476684,0,3198.48,3198.48
baseline,1,2010,female,6,369,6,36,216,0,0.0800397,137.602,93.7278,2.90375,2977.26,2394.84,17.5829,0,0.0352304,0,0,0.0189702,0,0.03555,0,0,0.498645,0.292683,0.208672,0.501355,0,3555,3555
baseline,1,2010,male,7,387,7,49,343,1,-0.0367192,162.148,101.989,3.10369,3494.56,3029.97,17.8475,0,0.0439276,0,0,0.0180879,0,0.0319848,0,0,0.50646,0.27907,0.21447,0.49354,0,3198.48,3198.48
baseline,1,2010,female,7,370,7,49,343,0,-0.0518387,140.306,95.4039,2.9798,3030.87,2372.11,17.805,0,0.0378378,0,0,0.0216216,0,0.03555,0,0,0.505405,0.335135,0.159459,0.494595,0,3555,3555
baseline,1,2010,male,8,392,8,64,512,1,-0.0546235,166.629,104.741,3.20373,3590.21,2989.53,18.0643,0,0.0459184,0,0,0.0204082,0,0.0319848,0,0,0.512755,0.331633,0.155612,0.487245,0,3198.48,3198.48
baseline,1,2010,female,8,375,8,64,512,0,0.0253345,142.769,97.011,3.05214,3079.65,2357.59,17.9541,0,0.0506667,0,0,0.0373333,0,0.03555,0,0,0.578667,0.32,0.101333,0.421333,0,3555,3555
baseline,1,2010,male,9,399,9,81,729,1,0.0373029,170.897,107.344,3.2984,3681.66,2943.88,18.5265,0,0.0526316,0,0,0.0275689,0,0.0319848,0,0,0.508772,0.39599,0.0952381,0.491228,0,3198.48,3198.48
baseline,1,2010,female,9,381,9,81,729,0,-0.0143671,145.005,98.5776,3.12299,3125.56,2346.35,18.2958,0,0.0341207,0,0,0.023622,0,0.03555,0,0,0.611549,0.32021,0.0682415,0.388451,0,3555,3555
baseline,1,2010,male,10,398,10,100,1000,1,-0.0497375,175.156,109.906,3.39065,3771.64,2893.07,18.5384,0,0.0427136,0,0,0.0251256,0,0.0489486,0,0,0.58794,0.346734,0.0653266,0.41206,0,4894.86,4894.86
baseline,1,2010,female,10,379,10,100,1000,0,-0.00970324,147.07,100.127,3.19378,3170.52,2333.51,18.5438,0,0.0501319,0,0,0.0422164,0,0.0622047,0,0,0.638522,0.327177,0.0343008,0.361478,0,6220.47,6220.47
baseline,1,2010,male,11,391,11,121,1331,1,-0.0910802,179.591,112.537,3.48432,3863.09,2841.52,18.9925,0,0.0511509,0,0,0.0306905,0,0.0489486,0,0,0.652174,0.29156,0.056266,0.347826,0,4894.86,4894.86
baseline,1,2010,female,11,371,11,121,1331,0,-0.0744307,149.044,101.677,3.26502,3215.92,2317,18.8242,0,0.0754717,0,0,0.0431267,0,0.0622047,0,0,0.67655,0.283019,0.0404313,0.32345,0,6220.47,6220.47
baseline,1,2010,male,12,385,12,144,1728,1,-0.0487483,184.363,115.357,3.58466,3959.55,2796.59,19.2328,0,0.0467532,0,0,0.0285714,0,0.0489486,0,0,0.67013,0.285714,0.0441558,0.32987,0,4894.86,4894.86
baseline,1,2010,female,12,366,12,144,1728,0,0.0984839,151.016,103.247,3.33733,3262.74,2299.25,19.3363,0,0.0655738,0,0,0.0382514,0,0.0622047,0,0,0.743169,0.226776,0.0300546,0.256831,0,6220.47,6220.47
baseline,1,2010,male,13,382,13,169,2197,1,-0.00114084,189.623,118.504,3.69839,4065.58,2769.69,19.6261,0,0.0575916,0,0,0.0287958,0,0.0489486,0,0,0.701571,0.272251,0.026178,0.298429,0,4894.86,4894.86
baseline,1,2010,female,13,363,13,169,2197,0,0.0192765,153.076,104.876,3.41291,3311.85,2290.44,19.4624,0,0.0661157,0,0,0.0578512,0,0.0622047,0,0,0.774105,0.209366,0.0165289,0.225895,0,6220.47,6220.47
baseline,1,2010,male,14,383,14,196,2744,1,-0.00421825,195.512,122.131,3.83226,4186.46,2782.48,19.6933,0,0.078329,0,0,0.0443864,0,0.0489486,0,0,0.796345,0.182768,0.0208877,0.203655,0,4894.86,4894.86
baseline,1,2010,female,14,365,14,196,2744,0,-0.0753994,155.309,106.617,3.49611,3364.25,2314.44,19.9337,0,0.0767123,0,0,0.060274,0,0.0622047,0,0,0.816438,0.175342,0.00821918,0.183562,0,6220.47,6220.47
baseline,1,2010,male,15,378,15,225,3375,1,0.140817,202.099,126.365,3.99005,4326.49,2874.8,20.2857,0,0.0582011,0,0,0.0555556,0,0.0662947,0,0,0.793651,0.187831,0.0185185,0.206349,0,6629.47,6629.47
baseline,1,2010,female,15,360,15,225,3375,0,0.0432738,157.763,108.529,3.59212,3420.39,2413.98,20.5018,0,0.0888889,0,0,0.0638889,0,0.0918014,0,0,0.8,0.194444,0.00555556,0.2,0,9180.14,9180.14
baseline,1,2010,male,16,376,16,256,4096,1,0.0178314,209.228,131.207,4.16841,4485.54,3102.54,20.4351,0,0.0558511,0,0,0.0505319,0,0.0662947,0,0,0.840426,0.148936,0.0106383,0.159574,0,6629.47,6629.47
baseline,1,2010,female,16,359,16,256,4096,0,0.0161873,160.411,110.639,3.70392,3478.99,2644.63,20.7114,0,0.0668524,0,0,0.0724234,0,0.0918014,0,0,0.846797,0.142061,0.0111421,0.153203,0,9180.14,9180.14
baseline,1,2010,male,17,387,17,289,4913,1,-0.0100267,216.374,136.432,4.354,4655.23,3516.48,20.9481,0,0.0516796,0,0,0.0568475,0,0.0662947,0,0,0.839793,0.144703,0.0155039,0.160207,0,6629.47,6629.47
baseline,1,2010,female,17,368,17,289,4913,0,0.0636887,163.112,112.914,3.82909,3536.1,3050.78,21.3135,0,0.0652174,0,0,0.0543478,0,0.0918014,0,0,0.826087,0.165761,0.00815217,0.173913,0,9180.14,9180.14
baseline,1,2010,male,18,397,18,324,5832,1,-0.0295957,222.662,141.551,4.52482,4818.05,4125.21,21.5432,0,0.0453401,0,0,0.0503778,0,0.0662947,0,0,0.846348,0.138539,0.0151134,0.153652,0,6629.47,6629.47
baseline,1,2010,female,18,380,18,324,5832,0,0.0566764,165.63,115.245,3.95848,3585.66,3629.59,21.9299,0,0.0526316,0,0.00526316,0.0736842,0,0.0918014,0,0,0.842105,0.147368,0.0105263,0.157895,0,9180.14,9180.14
baseline,1,2010,male,19,399,19,361,6859,1,-0.0471669,227.141,145.938,4.65716,4951.83,4866.45,22.912,0,0.0551378,0,0,0.0601504,0,0.0662947,0,0,0.691729,0.260652,0.047619,0.308271,0,6629.47,6629.47
baseline,1,2010,female,19,383,19,361,6859,0,0.033472,167.709,117.468,4.07838,3621.59,4308.28,23.324,0,0.078329,0,0,0.073107,0,0.0918014,0,0,0.663185,0.281984,0.0548303,0.336815,0,9180.14,9180.14
baseline,1,2010,male,20,396,20,400,8000,1,0.0402055,229.221,149.066,4.73577,5038.89,5611.81,26.8849,0,0.0353535,0,0.00252525,0.0580808,0,0.0731558,0,0,0.348485,0.431818,0.219697,0.651515,0,7315.58,7315.58
baseline,1,2010,female,20,383,20,400,8000,0,0.0825884,169.174,119.411,4.17544,3640.49,4957.31,25.4829,0,0.0887728,0,0.00261097,0.101828,0,0.10905,0,0,0.454308,0.396867,0.148825,0.545692,0,10905,10905
baseline,1,2010,male,21,391,21,441,9261,1,-0.0602849,228.985,150.741,4.76109,5074.35,6212.99,26.4703,0,0.0434783,0,0,0.0409207,0,0.0731558,0,0,0.355499,0.465473,0.179028,0.644501,0,7315.58,7315.58
baseline,1,2010,female,21,383,21,441,9261,0,-0.00259544,169.977,120.938,4.24167,3642.89,5442.55,25.436,0,0.0809399,0,0,0.0992167,0,0.10905,0,0,0.498695,0.394256,0.10705,0.501305,0,10905,10905
baseline,1,2010,male,22,387,22,484,10648,1,-0.122809,227.15,151.165,4.74859,5068.07,6562.85,26.7848,0,0.0413437,0,0.00258398,0.0542636,0,0.0731558,0,0,0.359173,0.439276,0.20155,0.640827,0,7315.58,7315.58
baseline,1,2010,female,22,381,22,484,10648,0,0.0757276,170.183,121.984,4.27667,3632.47,5684.25,25.2238,0,0.0866142,0,0,0.0656168,0.00262467,0.10905,0,0,0.48294,0.406824,0.110236,0.51706,0,10905,10905
baseline,1,2010,male,23,383,23,529,12167,1,0.000824857,224.696,150.8,4.72004,5038.48,6635.12,26.1004,0,0.0417755,0,0,0.0548303,0,0.0731558,0,0,0.415144,0.409922,0.174935,0.584856,0,7315.58,7315.58
baseline,1,2010,female,23,382,23,529,12167,0,-0.0545113,169.906,122.549,4.28603,3613.92,5686.24,25.3136,0,0.0732984,0.0026178,0,0.0732984,0,0.10905,0,0,0.484293,0.384817,0.13089,0.515707,0,10905,10905
baseline,1,2010,male,24,379,24,576,13824,1,0.0504948,222.409,150.124,4.69272,5003.03,6479.78,26.1688,0,0.0395778,0,0.00263852,0.0897098,0,0.0731558,0,0,0.411609,0.411609,0.176781,0.588391,0,7315.58,7315.58
baseline,1,2010,female,24,383,24,576,13824,0,0.0385408,169.29,122.686,4.27784,3591.41,5516.6,26.2276,0,0.078329,0,0.00261097,0.0966057,0,0.10905,0,0,0.409922,0.438642,0.151436,0.590078,0,10905,10905
baseline,1,2010,male,25,373,25,625,15625,1,0.0080307,220.642,149.454,4.6732,4971.37,6185.88,27.0692,0,0.0589812,0,0.00536193,0.0884718,0.00268097,0.0815439,0,0,0.289544,0.512064,0.198391,0.710456,0,8154.39,8154.39
baseline,1,2010,female,25,380,25,625,15625,0,-0.00426064,168.508,122.492,4.25998,3568.31,5260.97,26.2008,0,0.0605263,0,0.00526316,0.128947,0,0.122777,0,0,0.394737,0.423684,0.181579,0.605263,0,12277.7,12277.7
baseline,1,2010,male,26,369,26,676,17576,1,-0.0199865,219.369,148.905,4.6588,4945.04,5839.26,27.0649,0,0.0514905,0,0.00542005,0.0623306,0,0.0815439,0,0,0.308943,0.474255,0.216802,0.691057,0,8154.39,8154.39
baseline,1,2010,female,26,377,26,676,17576,0,-0.0524218,167.769,122.101,4.23919,3547.63,4981.59,25.2581,0,0.0742706,0,0.00265252,0.0875332,0,0.122777,0,0,0.501326,0.371353,0.127321,0.498674,0,12277.7,12277.7
baseline,1,2010,male,27,378,27,729,19683,1,-0.00776883,218.402,148.46,4.64334,4921.42,5498.77,27.515,0,0.0529101,0.0026455,0.0026455,0.0634921,0,0.0815439,0,0,0.275132,0.465608,0.259259,0.724868,0,8154.39,8154.39
baseline,1,2010,female,27,387,27,729,19683,0,-0.0577797,167.244,121.656,4.22072,3531.59,4706.23,25.8167,0,0.0981912,0,0.00258398,0.126615,0,0.122777,0,0,0.459948,0.387597,0.152455,0.540052,0,12277.7,12277.7
baseline,1,2010,male,28,392,28,784,21952,1,0.00107156,217.588,148.069,4.62258,4898.2,5193.47,26.7042,0,0.0612245,0,0.00765306,0.0484694,0.00255102,0.0815439,0,0,0.321429,0.502551,0.17602,0.678571,0,8154.39,8154.39
baseline,1,2010,female,28,403,28,784,21952,0,0.0424432,166.96,121.257,4.20726,3520.48,4441,26.2691,0,0.1067,0,0.00744417,0.104218,0.00248139,0.122777,0,0,0.39206,0.434243,0.173697,0.60794,0,12277.7,12277.7
baseline,1,2010,male,29,396,29,841,24389,1,0.0246829,216.88,147.694,4.59611,4875.09,4931.15,26.7492,0,0.0555556,0,0.00757576,0.0681818,0.00252525,0.0815439,0,0,0.35101,0.444444,0.204545,0.64899,0,8154.39,8154.39
baseline,1,2010,female,29,407,29,841,24389,0,0.0247596,166.757,120.913,4.1975,3511.87,4189.09,26.3517,0,0.0663391,0,0.002457,0.0835381,0,0.122777,0,0,0.383292,0.459459,0.157248,0.616708,0,12277.7,12277.7
baseline,1,2010,male,30,390,30,900,27000,1,-0.0324912,216.295,147.308,4.5666,4853.19,4707.51,27.1339,0,0.0435897,0,0.00769231,0.0769231,0,0.0890082,0,0,0.315385,0.464103,0.220513,0.684615,0,8900.82,8900.82
baseline,1,2010,female,30,400,30,900,27000,0,0.0119086,166.374,120.541,4.1865,3501.66,3958.64,26.5791,0,0.075,0,0.0075,0.1375,0.0075,0.132088,0,0,0.3825,0.4175,0.2,0.6175,0,13208.8,13208.8
baseline,1,2010,male,31,381,31,961,29791,1,-0.0304004,215.832,146.874,4.53786,4833.47,4512.63,27.3745,0,0.0708661,0,0.0131234,0.0656168,0.00262467,0.0890082,0,0,0.270341,0.475066,0.254593,0.729659,0,8900.82,8900.82
baseline,1,2010,female,31,389,31,961,29791,0,0.0351666,165.613,120.038,4.16852,3486.53,3759.25,25.9701,0,0.0719794,0,0.0102828,0.138817,0.0102828,0.132088,0,0,0.40874,0.434447,0.156812,0.59126,0,13208.8,13208.8
baseline,1,2010,male,32,381,32,1024,32768,1,0.0280198,215.435,146.357,4.51324,4816.11,4335.6,27.1224,0,0.0524934,0,0.00787402,0.0892388,0.00787402,0.0890082,0,0,0.322835,0.43832,0.238845,0.677165,0,8900.82,8900.82
baseline,1,2010,female,32,389,32,1024,32768,0,0.0373693,164.48,119.368,4.14083,3465.99,3594.26,25.8622,0.00257069,0.0951157,0,0.00771208,0.133676,0.00257069,0.132088,0,0,0.434447,0.419023,0.14653,0.565553,0,13208.8,13208.8
baseline,1,2010,male,33,380,33,1089,35937,1,0.001473,214.995,145.742,4.49428,4800.38,4168.49,26.7516,0,0.0289474,0,0.0184211,0.0578947,0.00526316,0.0890082,0,0,0.336842,0.45,0.213158,0.663158,0,8900.82,8900.82
baseline,1,2010,female,33,385,33,1089,35937,0,-0.0635771,163.181,118.599,4.10591,3442.7,3457.79,26.8237,0,0.0961039,0,0.012987,0.14026,0.00779221,0.132088,0,0,0.314286,0.485714,0.2,0.685714,0,13208.8,13208.8
baseline,1,2010,male,34,382,34,1156,39304,1,0.0440329,214.385,145.05,4.48003,4784.77,4008.26,27.0154,0,0.0418848,0,0.0104712,0.0759162,0.0157068,0.0890082,0,0,0.306283,0.489529,0.204188,0.693717,0,8900.82,8900.82
baseline,1,2010,female,34,386,34,1156,39304,0,0.0474553,162.007,117.868,4.07031,3420.9,3337.35,25.8791,0,0.0880829,0,0.00518135,0.150259,0.00777202,0.132088,0,0,0.448187,0.388601,0.163212,0.551813,0,13208.8,13208.8
baseline,1,2010,male,35,402,35,1225,42875,1,0.0466301,213.498,144.309,4.46717,4766.98,3855.67,27.3698,0,0.0298507,0,0.00746269,0.0845771,0.00995025,0.0973354,0,0,0.278607,0.485075,0.236318,0.721393,0,9733.54,9733.54
baseline,1,2010,female,35,405,35,1225,42875,0,-0.00115981,161.167,117.295,4.0411,3404.08,3219.8,27.1092,0,0.106173,0,0.00987654,0.148148,0.0148148,0.143299,0,0,0.31358,0.464198,0.222222,0.68642,0,14329.9,14329.9
baseline,1,2010,male,36,423,36,1296,46656,1,-0.126782,212.262,143.524,4.45145,4744.49,3711.54,27.3758,0,0.0472813,0,0.0236407,0.0803783,0.00472813,0.0973354,0,0,0.252955,0.515366,0.231678,0.747045,0,9733.54,9733.54
baseline,1,2010,female,36,427,36,1296,46656,0,0.0283879,160.688,116.929,4.02233,3393.33,3095.62,26.5023,0,0.114754,0,0.00234192,0.168618,0.00468384,0.143299,0,0,0.36534,0.470726,0.163934,0.63466,0,14329.9,14329.9
baseline,1,2010,male,37,442,37,1369,50653,1,-0.093656,210.68,142.677,4.42976,4715.91,3573.54,27.4674,0,0.0384615,0,0.0135747,0.0723982,0.00452489,0.0973354,0,0,0.28733,0.454751,0.257919,0.71267,0,9733.54,9733.54
baseline,1,2010,female,37,446,37,1369,50653,0,-0.0622344,160.433,116.745,4.01369,3387.32,2960.88,26.1674,0.00224215,0.0627803,0,0.0134529,0.130045,0.00672646,0.143299,0,0,0.414798,0.410314,0.174888,0.585202,0,14329.9,14329.9
baseline,1,2010,male,38,449,38,1444,54872,1,0.0473863,208.867,141.767,4.40194,4682.58,3436,27.3509,0,0.0534521,0,0.013363,0.0890869,0.0111359,0.0973354,0,0,0.278396,0.501114,0.22049,0.721604,0,9733.54,9733.54
baseline,1,2010,female,38,452,38,1444,54872,0,-0.102662,160.217,116.69,4.0118,3383.61,2816.86,26.0075,0.00221239,0.0951327,0,0.0110619,0.15708,0.0287611,0.143299,0,0,0.415929,0.446903,0.137168,0.584071,0,14329.9,14329.9
baseline,1,2010,male,39,441,39,1521,59319,1,0.038314,207.077,140.857,4.37135,4649.23,3292.97,26.7532,0,0.0680272,0,0.0181406,0.0929705,0.0204082,0.0973354,0,0,0.337868,0.46712,0.195011,0.662132,0,9733.54,9733.54
baseline,1,2010,female,39,446,39,1521,59319,0,-0.0739718,159.947,116.736,4.01281,3380.54,2669.03,26.9603,0,0.105381,0,0.00672646,0.154709,0.0156951,0.143299,0,0,0.320628,0.470852,0.20852,0.679372,0,14329.9,14329.9
baseline,1,2010,male,40,429,40,1600,64000,1,-0.0569184,205.653,140.075,4.34349,4622.58,3142.08,27.2414,0,0.0512821,0,0.018648,0.104895,0.016317,0.105705,0,0,0.293706,0.484848,0.221445,0.706294,0,10570.5,10570.5
baseline,1,2010,female,40,435,40,1600,64000,0,0.0783055,159.662,116.872,4.014,3378.01,2525.25,26.6022,0,0.0850575,0.00229885,0.0091954,0.174713,0.0528736,0.154293,0,0,0.36092,0.462069,0.177011,0.63908,0,15429.3,15429.3
baseline,1,2010,male,41,423,41,1681,68921,1,-0.0962493,204.913,139.557,4.32349,4608.32,2986.43,27.1118,0,0.0496454,0,0.0260047,0.115839,0.0212766,0.105705,0,0,0.300236,0.465721,0.234043,0.699764,0,10570.5,10570.5
baseline,1,2010,female,41,430,41,1681,68921,0,0.0973629,159.466,117.072,4.01367,3376.76,2393.12,26.8191,0.00232558,0.0953488,0.00232558,0.0209302,0.172093,0.0255814,0.154293,0,0,0.337209,0.453488,0.209302,0.662791,0,15429.3,15429.3
baseline,1,2010,male,42,420,42,1764,74088,1,-0.0276783,204.996,139.371,4.31329,4607.94,2833.1,27.262,0,0.0428571,0,0.0166667,0.138095,0.0261905,0.105705,0,0,0.292857,0.471429,0.235714,0.707143,0,10570.5,10570.5
baseline,1,2010,female,42,428,42,1764,74088,0,0.0922162,159.411,117.269,4.01031,3376.85,2277.07,27.0904,0,0.100467,0,0.0116822,0.116822,0.0420561,0.154293,0,0,0.32243,0.42757,0.25,0.67757,0,15429.3,15429.3
baseline,1,2010,male,43,425,43,1849,79507,1,0.0362544,205.766,139.471,4.3103,4617.44,2689.66,27.423,0,0.0447059,0.00235294,0.0258824,0.12,0.0258824,0.105705,0,0,0.298824,0.44,0.261176,0.701176,0,10570.5,10570.5
baseline,1,2010,female,43,433,43,1849,79507,0,-0.0379893,159.452,117.373,4.00286,3376.92,2176.74,25.9921,0,0.0692841,0.00461894,0.034642,0.17321,0.0415704,0.154293,0,0,0.411085,0.43649,0.152425,0.588915,0,15429.3,15429.3
baseline,1,2010,male,44,430,44,1936,85184,1,-0.0423215,206.836,139.692,4.30855,4628.69,2560.56,28.3025,0,0.0488372,0,0.0255814,0.0976744,0.0418605,0.105705,0,0,0.202326,0.490698,0.306977,0.797674,0,10570.5,10570.5
baseline,1,2010,female,44,439,44,1936,85184,0,0.0955063,159.489,117.347,3.99204,3375.03,2087.8,26.9705,0.00455581,0.0820046,0.0022779,0.0250569,0.145786,0.0432802,0.154293,0,0,0.316629,0.482916,0.200456,0.683371,0,15429.3,15429.3
baseline,1,2010,male,45,432,45,2025,91125,1,-0.0549498,207.732,139.814,4.30218,4633.23,2445.38,27.7843,0,0.0416667,0.00231481,0.025463,0.143519,0.0324074,0.11367,0,0,0.266204,0.472222,0.261574,0.733796,0,11367,11367
baseline,1,2010,female,45,444,45,2025,91125,0,0.0243058,159.463,117.244,3.98097,3370.3,2004.61,27.1107,0.00225225,0.0923423,0.0045045,0.0247748,0.168919,0.0405405,0.160029,0,0,0.29955,0.475225,0.225225,0.70045,0,16002.9,16002.9
baseline,1,2010,male,46,432,46,2116,97336,1,-0.0924832,208.111,139.659,4.28924,4626.25,2339.64,27.3487,0,0.0462963,0.00462963,0.0115741,0.113426,0.0486111,0.11367,0,0,0.298611,0.446759,0.25463,0.701389,0,11367,11367
baseline,1,2010,female,46,445,46,2116,97336,0,-0.0867078,159.383,117.181,3.97338,3363.51,1923.1,27.2047,0,0.101124,0.00224719,0.011236,0.177528,0.0651685,0.160029,0,0,0.305618,0.45618,0.238202,0.694382,0,16002.9,16002.9
baseline,1,2010,male,47,422,47,2209,103823,1,0.0031092,207.9,139.184,4.27323,4608.56,2237.53,27.1938,0.00473934,0.0473934,0.00236967,0.042654,0.123223,0.042654,0.11367,0,0,0.272512,0.507109,0.220379,0.727488,0,11367,11367
baseline,1,2010,female,47,437,47,2209,103823,0,-0.0164587,159.271,117.253,3.97045,3356.24,1842.04,26.6352,0.00228833,0.105263,0,0.0228833,0.208238,0.0640732,0.160029,0,0,0.370709,0.421053,0.208238,0.629291,0,16002.9,16002.9
baseline,1,2010,male,48,416,48,2304,110592,1,-0.14221,207.264,138.509,4.26097,4585.24,2135.1,27.4981,0.00480769,0.0576923,0.00240385,0.0528846,0.110577,0.0673077,0.11367,0,0,0.310096,0.411058,0.278846,0.689904,0,11367,11367
baseline,1,2010,female,48,431,48,2304,110592,0,-0.0458087,159.091,117.446,3.96921,3349.14,1762.5,26.1884,0,0.0951276,0.00232019,0.037123,0.174014,0.0765661,0.160029,0,0,0.406032,0.419954,0.174014,0.593968,0,16002.9,16002.9
baseline,1,2010,male,49,415,49,2401,117649,1,-0.00959783,206.46,137.858,4.25793,4562.25,2031.79,27.1117,0.00240964,0.0819277,0.00963855,0.0506024,0.106024,0.0746988,0.11367,0,0,0.286747,0.501205,0.212048,0.713253,0,11367,11367
baseline,1,2010,female,49,430,49,2401,117649,0,0.0227653,158.75,117.641,3.96442,3341.26,1686.16,26.6044,0,0.109302,0.00232558,0.0511628,0.209302,0.0790698,0.160029,0,0,0.344186,0.467442,0.188372,0.655814,0,16002.9,16002.9
baseline,1,2010,male,50,412,50,2500,125000,1,0.00139154,205.676,137.444,4.26453,4543.28,1929.54,28.2314,0.00242718,0.0558252,0.00242718,0.0631068,0.114078,0.0800971,0.125126,0,0,0.216019,0.461165,0.322816,0.783981,0,12512.6,12512.6
baseline,1,2010,female,50,428,50,2500,125000,0,-0.069033,158.165,117.686,3.95271,3330.96,1613.59,27.855,0,0.0841121,0.00233645,0.0303738,0.179907,0.10514,0.165202,0,0,0.242991,0.490654,0.266355,0.757009,0,16520.2,16520.2
baseline,1,2010,male,51,407,51,2601,132651,1,0.039521,204.989,137.367,4.2759,4528.9,1830.54,27.546,0.002457,0.0614251,0.00737101,0.031941,0.100737,0.0712531,0.125126,0,0,0.267813,0.457002,0.275184,0.732187,0,12512.6,12512.6
baseline,1,2010,female,51,425,51,2601,132651,0,-0.0300567,157.347,117.496,3.93529,3317.57,1543.62,26.4823,0.00235294,0.0941176,0.00235294,0.0329412,0.162353,0.0847059,0.165202,0,0,0.369412,0.461176,0.169412,0.630588,0,16520.2,16520.2
baseline,1,2010,male,52,403,52,2704,140608,1,-0.0362415,204.4,137.582,4.28513,4517.45,1735.79,27.6581,0,0.057072,0.00496278,0.0496278,0.126551,0.0794045,0.125126,0,0,0.290323,0.436725,0.272953,0.709677,0,12512.6,12512.6
baseline,1,2010,female,52,423,52,2704,140608,0,0.0948803,156.415,117.088,3.91688,3302.07,1474.11,27.1741,0.00472813,0.101655,0.00236407,0.0449173,0.177305,0.106383,0.165202,0,0,0.300236,0.468085,0.231678,0.699764,0,16520.2,16520.2
