source,run,time,gender_name,index_id,count,age,age2,age3,gender,ses,fat,protein,sodium,energy,pa,bmi,alzheimer,asthma,colorectalcancer,diabetes,lowbackpain,osteoarthritisknee,disability_weight,deaths,migrations,normal_weight,over_weight,obese_weight,above_weight,yll,yld,daly
baseline,1,2010,male,0,393,0,0,0,1,-0.0186937,129.728,81.9051,2.39625,2817.39,3343.66,14,0,0,0,0,0,0,0,0,0,0.888041,0.0636132,0.0483461,0.111959,0,0,0
baseline,1,2010,female,0,377,0,0,0,0,-0.0101686,123.072,84.8774,2.47944,2658.48,2578.3,14,0,0,0,0,0,0,0,0,0,0.885942,0.0503979,0.0636605,0.114058,0,0,0
baseline,1,2010,male,1,391,1,1,1,1,0.0105882,131.817,83.2249,2.44208,2861.89,3319.45,14.6608,0,0.0511509,0,0,0.00255754,0,0.0252295,0,0,0.877238,0.0639386,0.0588235,0.122762,0,2522.95,2522.95
baseline,1,2010,female,1,375,1,1,1,0,0.0824386,124.146,85.5389,2.51211,2683.43,2566.47,14.6461,0,0.04,0,0,0.00266667,0,0.0274284,0,0,0.888,0.0453333,0.0666667,0.112,0,2742.84,2742.84
baseline,1,2010,male,2,390,2,4,8,1,-0.0559087,135.665,85.6443,2.52619,2943.31,3275.81,15.3215,0,0.0487179,0,0,0.00512821,0,0.0252295,0,0,0.823077,0.0923077,0.0846154,0.176923,0,2522.95,2522.95
baseline,1,2010,female,2,373,2,4,8,0,-0.0103022,126.128,86.7576,2.57205,2729.13,2542.67,15.2922,0,0.0348525,0,0,0.0134048,0,0.0274284,0,0,0.841823,0.075067,0.0831099,0.158177,0,2742.84,2742.84
baseline,1,2010,male,3,392,3,9,27,1,0.0376703,140.713,88.7949,2.63599,3049.07,3221.07,15.9823,0,0.0586735,0,0,0.00765306,0,0.0252295,0,0,0.727041,0.125,0.147959,0.272959,0,2522.95,2522.95
baseline,1,2010,female,3,374,3,9,27,0,0.066996,128.74,88.3577,2.65013,2788.49,2508.27,15.9383,0,0.0508021,0,0,0.00802139,0,0.0274284,0,0,0.71123,0.141711,0.147059,0.28877,0,2742.84,2742.84
baseline,1,2010,male,4,392,4,16,64,1,0.00249128,146.328,92.2716,2.75768,3165.6,3164.52,16.6431,0,0.0484694,0,0,0.00510204,0,0.0252295,0,0,0.622449,0.130102,0.247449,0.377551,0,2522.95,2522.95
baseline,1,2010,female,4,375,4,16,64,0,-0.0720225,131.681,90.1466,2.73628,2853.59,2467.64,16.5843,0,0.0266667,0,0,0.0106667,0,0.0274284,0,0,0.6,0.189333,0.210667,0.4,0,2742.84,2742.84
baseline,1,2010,male,5,388,5,25,125,1,-0.052595,151.967,95.7408,2.87995,3282.05,3113.23,17.3039,0,0.0670103,0,0,0.0103093,0,0.0319848,0,0,0.497423,0.188144,0.314433,0.502577,0,3198.48,3198.48
baseline,1,2010,female,5,370,5,25,125,0,-0.02859,134.694,91.9668,2.82233,2917.82,2427.67,17.2304,0,0.0513514,0,0,0.0189189,0,0.03555,0,0,0.535135,0.227027,0.237838,0.464865,0,3555,3555
baseline,1,2010,male,6,386,6,36,216,1,-0.00382517,157.281,99.0012,2.99603,3392.26,3069.35,17.627,0,0.0518135,0,0,0.0181347,0,0.0319848,0,0,0.474093,0.23057,0.295337,0.525907,0,3198.48,3198.48
baseline,1,2010,female,6,369,6,36,216,0,-0.0490466,137.602,93.7278,2.90375,2977.26,2394.84,17.5829,0,0.0487805,0,0,0.0271003,0,0.03555,0,0,0.504065,0.306233,0.189702,0.495935,0,3555,3555
baseline,1,2010,male,7,387,7,49,343,1,0.0100693,162.148,101.989,3.10369,3494.56,3029.97,17.8475,0,0.0490956,0,0,0.00775194,0,0.0319848,0,0,0.49354,0.29199,0.21447,0.50646,0,3198.48,3198.48
baseline,1,2010,female,7,370,7,49,343,0,-0.0841826,140.306,95.4039,2.9798,3030.87,2372.11,17.805,0,0.0459459,0,0,0.027027,0,0.03555,0,0,0.543243,0.308108,0.148649,0.456757,0,3555,3555
baseline,1,2010,male,8,392,8,64,512,1,-0.0184772,166.629,104.741,3.20373,3590.21,2989.53,18.0643,0,0.0510204,0,0,0.0153061,0,0.0319848,0,0,0.535714,0.32398,0.140306,0.464286,0,3198.48,3198.48
baseline,1,2010,female,8,375,8,64,512,0,0.0291924,142.769,97.011,3.05214,3079.65,2357.59,17.9541,0,0.0373333,0,0,0.0346667,0,0.03555,0,0,0.586667,0.309333,0.104,0.413333,0,3555,3555
baseline,1,2010,male,9,399,9,81,729,1,0.0498655,170.897,107.344,3.2984,3681.66,2943.88,18.5265,0,0.075188,0,0,0.0300752,0,0.0319848,0,0,0.536341,0.338346,0.125313,0.463659,0,3198.48,3198.48
baseline,1,2010,female,9,381,9,81,729,0,-0.0284837,145.005,98.5776,3.12299,3125.56,2346.35,18.2958,0,0.0419948,0,0,0.0341207,0,0.03555,0,0,0.629921,0.293963,0.0761155,0.370079,0,3555,3555
baseline,1,2010,male,10,398,10,100,1000,1,-0.0745949,175.156,109.906,3.39065,3771.64,2893.07,18.5384,0,0.0678392,0,0,0.0301508,0,0.0489486,0,0,0.60804,0.329146,0.0628141,0.39196,0,4894.86,4894.86
baseline,1,2010,female,10,379,10,100,1000,0,-0.00373916,147.07,100.127,3.19378,3170.52,2333.51,18.5438,0,0.055409,0,0,0.0527704,0,0.0622047,0,0,0.670185,0.287599,0.0422164,0.329815,0,6220.47,6220.47
baseline,1,2010,male,11,391,11,121,1331,1,0.0559475,179.591,112.537,3.48432,3863.09,2841.52,18.9925,0,0.0485934,0,0,0.0255754,0,0.0489486,0,0,0.636829,0.317136,0.0460358,0.363171,0,4894.86,4894.86
baseline,1,2010,female,11,371,11,121,1331,0,-0.0176149,149.044,101.677,3.26502,3215.92,2317,18.8242,0,0.0673854,0,0,0.06469,0,0.0622047,0,0,0.714286,0.247978,0.0377358,0.285714,0,6220.47,6220.47
baseline,1,2010,male,12,385,12,144,1728,1,-0.0172486,184.363,115.357,3.58466,3959.55,2796.59,19.2328,0,0.0753247,0,0,0.0337662,0,0.0489486,0,0,0.677922,0.283117,0.038961,0.322078,0,4894.86,4894.86
baseline,1,2010,female,12,366,12,144,1728,0,-0.121993,151.016,103.247,3.33733,3262.74,2299.25,19.3363,0,0.057377,0,0.00273224,0.0437158,0,0.0622047,0,0,0.734973,0.245902,0.0191257,0.265027,0,6220.47,6220.47
baseline,1,2010,male,13,382,13,169,2197,1,-0.0508983,189.623,118.504,3.69839,4065.58,2769.69,19.6261,0,0.0706806,0,0,0.0183246,0,0.0489486,0,0,0.706806,0.264398,0.0287958,0.293194,0,4894.86,4894.86
baseline,1,2010,female,13,363,13,169,2197,0,-0.015067,153.076,104.876,3.41291,3311.85,2290.44,19.4624,0,0.0909091,0,0,0.046832,0,0.0622047,0,0,0.790634,0.195592,0.0137741,0.209366,0,6220.47,6220.47
baseline,1,2010,male,14,383,14,196,2744,1,-0.0438946,195.512,122.131,3.83226,4186.46,2782.48,19.6933,0,0.0522193,0,0,0.0443864,0,0.0489486,0,0,0.754569,0.219321,0.0261097,0.245431,0,4894.86,4894.86
baseline,1,2010,female,14,365,14,196,2744,0,-0.0406438,155.309,106.617,3.49611,3364.25,2314.44,19.9337,0,0.0630137,0,0,0.0630137,0,0.0622047,0,0,0.80274,0.178082,0.0191781,0.19726,0,6220.47,6220.47
baseline,1,2010,male,15,378,15,225,3375,1,-0.0518021,202.099,126.365,3.99005,4326.49,2874.8,20.2857,0,0.0740741,0,0,0.042328,0,0.0662947,0,0,0.804233,0.177249,0.0185185,0.195767,0,6629.47,6629.47
baseline,1,2010,female,15,360,15,225,3375,0,0.0316971,157.763,108.529,3.59212,3420.39,2413.98,20.5018,0,0.0944444,0,0,0.0638889,0,0.0918014,0,0,0.786111,0.211111,0.00277778,0.213889,0,9180.14,9180.14
baseline,1,2010,male,16,376,16,256,4096,1,-0.045661,209.228,131.207,4.16841,4485.54,3102.54,20.4351,0,0.0611702,0,0,0.0531915,0,0.0662947,0,0,0.821809,0.164894,0.0132979,0.178191,0,6629.47,6629.47
baseline,1,2010,female,16,359,16,256,4096,0,0.0218675,160.411,110.639,3.70392,3478.99,2644.63,20.7114,0,0.0584958,0,0,0.0779944,0,0.0918014,0,0,0.841226,0.147632,0.0111421,0.158774,0,9180.14,9180.14
baseline,1,2010,male,17,387,17,289,4913,1,-0.0149285,216.374,136.432,4.354,4655.23,3516.48,20.9481,0,0.0542636,0,0.00258398,0.0516796,0,0.0662947,0,0,0.813953,0.173127,0.0129199,0.186047,0,6629.47,6629.47
baseline,1,2010,female,17,368,17,289,4913,0,-0.00679155,163.112,112.914,3.82909,3536.1,3050.78,21.3135,0,0.0679348,0,0,0.0625,0,0.0918014,0,0,0.82337,0.163043,0.013587,0.17663,0,9180.14,9180.14
baseline,1,2010,male,18,397,18,324,5832,1,0.040388,222.662,141.551,4.52482,4818.05,4125.21,21.5432,0,0.0604534,0,0,0.0503778,0,0.0662947,0,0,0.836272,0.151134,0.0125945,0.163728,0,6629.47,6629.47
baseline,1,2010,female,18,380,18,324,5832,0,-0.00963759,165.63,115.245,3.95848,3585.66,3629.59,21.9299,0,0.0842105,0,0.00263158,0.0736842,0,0.0918014,0,0,0.807895,0.186842,0.00526316,0.192105,0,9180.14,9180.14
baseline,1,2010,male,19,399,19,361,6859,1,0.0937318,227.141,145.938,4.65716,4951.83,4866.45,22.912,0,0.047619,0,0,0.0426065,0,0.0662947,0,0,0.729323,0.233083,0.037594,0.270677,0,6629.47,6629.47
baseline,1,2010,female,19,383,19,361,6859,0,-0.00898164,167.709,117.468,4.07838,3621.59,4308.28,23.324,0,0.0704961,0,0,0.101828,0,0.0918014,0,0,0.718016,0.219321,0.0626632,0.281984,0,9180.14,9180.14
baseline,1,2010,male,20,396,20,400,8000,1,-0.039263,229.221,149.066,4.73577,5038.89,5611.81,26.8849,0,0.0707071,0,0.00505051,0.0580808,0,0.0731558,0,0,0.320707,0.477273,0.20202,0.679293,0,7315.58,7315.58
baseline,1,2010,female,20,383,20,400,8000,0,-0.0451078,169.174,119.411,4.17544,3640.49,4957.31,25.4829,0,0.0887728,0,0.00522193,0.104439,0,0.10905,0,0,0.472585,0.381201,0.146214,0.527415,0,10905,10905
baseline,1,2010,male,21,391,21,441,9261,1,0.0111532,228.985,150.741,4.76109,5074.35,6212.99,26.4703,0,0.0664962,0,0.00255754,0.0485934,0,0.0731558,0,0,0.355499,0.44757,0.196931,0.644501,0,7315.58,7315.58
baseline,1,2010,female,21,383,21,441,9261,0,0.0188737,169.977,120.938,4.24167,3642.89,5442.55,25.436,0,0.0966057,0,0.00261097,0.073107,0,0.10905,0,0,0.519582,0.342037,0.138381,0.480418,0,10905,10905
baseline,1,2010,male,22,387,22,484,10648,1,0.0694056,227.15,151.165,4.74859,5068.07,6562.85,26.7848,0,0.0439276,0,0.00258398,0.0620155,0,0.0731558,0,0,0.343669,0.465116,0.191214,0.656331,0,7315.58,7315.58
baseline,1,2010,female,22,381,22,484,10648,0,0.0444399,170.183,121.984,4.27667,3632.47,5684.25,25.2238,0,0.107612,0,0.00787402,0.0787402,0,0.10905,0,0,0.488189,0.388451,0.12336,0.511811,0,10905,10905
