Intercept,1.45758972206749
age1,0.017511311519598
age2,-0.000208088146729762
gender2,-0.0389421385786772
ethnicity2,-0.053410191916917
ethnicity3,-0.0489893017490204
ethnicity4,-0.0378742045348009
income,2.71735446080514e-05
region2,-0.0614286561115353
region3,-0.133617954515991
region4,0.0512001060749651
stddev,0.271704127462072
min,1.11111111111111
max,2.49897584057047
