"","quantile"
"1",1.18470730195117
"2",0.923721080656758
"3",0.992543595625713
"4",0.876829041500095
"5",0.940277916037501
"6",0.901792125365815
"7",1.2612500544972
"8",0.831951260209327
"9",0.879383062853797
"10",1.05048363607956
"11",0.84176950857946
"12",0.908128413330906
"13",0.925931241409827
"14",0.897828944363897
"15",0.947859773284132
"16",1.13039793998306
"17",1.16395058200464
"18",1.02584719937595
"19",0.985947314213282
"20",1.14640653003889
"21",0.91698698989129
"22",1.13706609721027
"23",1.06427510768244
"24",0.882574379108416
"25",0.953500328672635
"26",0.992211353850219
"27",1.21012935541647
"28",0.734027840426272
"29",0.806272633293159
"30",0.920986873930487
"31",0.753594805509871
"32",0.773390268365941
"33",0.976801079360431
"34",1.13866221810443
"35",0.993306336104211
"36",1.08612283508529
"37",0.83443630259524
"38",0.96128154060925
"39",1.25786370469028
"40",1.44255977911306
"41",0.828727612076306
"42",0.869399123969642
"43",1.16487274279429
"44",1.07441201530427
"45",0.93052391964318
"46",1.01135228997401
"47",0.999342147329697
"48",0.883857175107089
"49",1.38857988320321
"50",0.82335150628596
"51",0.878392230794031
"52",0.707981093713169
"53",1.01981502265846
"54",0.811991310595554
"55",1.35546426231213
"56",0.907678645654475
"57",0.938820122008809
"58",0.747656089052083
"59",0.855959921020642
"60",0.905587880550095
"61",0.983124407759243
"62",0.986893122652729
"63",0.907062312400854
"64",0.998737935997338
"65",1.14851319115651
"66",1.39676263787189
"67",1.13643843199241
"68",0.784706415940333
"69",0.854870156236907
"70",1.07393979632068
"71",0.924346498007222
"72",0.942340269882333
"73",0.936285798482273
"74",0.869869494868707
"75",0.874364299605687
"76",1.06781406868465
"77",0.971093629963243
"78",0.728055453082797
"79",0.868622547091692
"80",0.97661568739137
"81",1.16076012928933
"82",1.24335220260614
"83",1.00768196426188
"84",1.22682034878728
"85",0.981435085160477
"86",0.932718624811873
"87",0.937043676237128
"88",1.04850194198365
"89",0.990561548312059
"90",1.09447624587354
"91",1.24375180324547
"92",0.868022099032431
"93",1.15269164836291
"94",0.865697589128948
"95",0.858186364993754
"96",0.943495083757356
"97",1.21618897211713
"98",1.23142181759
"99",1.42543865313625
"100",0.970852035311405
"101",1.11226137477152
"102",0.929271287451316
"103",1.04727621887243
"104",1.2137818842959
"105",1.19627026579106
"106",0.928999133947912
"107",1.12710577375536
"108",0.757116033300353
"109",0.897033177448803
"110",0.915715560808284
"111",1.29006746639564
"112",0.830980147013762
"113",0.75717415258534
"114",0.898496323656308
"115",0.994612920394191
"116",0.816501533532761
"117",0.777602685421782
"118",0.704824150176142
"119",0.844649455940464
"120",1.46432958267572
"121",0.851595559242059
"122",1.23097556638586
"123",1.03438819706776
"124",1.1767610718132
"125",1.09519342528654
"126",0.88753425957593
"127",1.05056914539518
"128",0.957755941862471
"129",1.17608216496767
"130",0.835786354485572
"131",0.852208116642274
"132",1.01462120226481
"133",1.10211297158186
"134",0.839719000081138
"135",1.20442817413996
"136",1.00824383866425
"137",1.03292010141367
"138",1.19231060732703
"139",0.80060993287676
"140",0.767320697962142
"141",0.813814623078137
"142",1.38944936903485
"143",0.892383550110076
"144",1.32329905615144
"145",1.09806556176989
"146",0.944867219267124
"147",0.921915942039003
"148",1.25710412308873
"149",0.800194311312265
"150",1.05551720273999
"151",1.11015684952259
"152",0.870675855243954
"153",1.30524500626769
"154",1.00863689036384
"155",1.16910091416093
"156",0.948573692891088
"157",0.835541970153087
"158",0.94597680754599
"159",0.775382075602952
"160",0.933203360742187
"161",1.33596482865764
"162",1.36964205625793
"163",0.887486840241442
"164",0.874669983384688
"165",0.819044423836431
"166",0.810658894091305
"167",0.920902377701299
"168",0.911254570690816
"169",1.11617916842214
"170",0.881277951865893
"171",1.04845921612609
"172",0.850536376795251
"173",0.76248368844618
"174",0.73162184329215
"175",0.961781639912559
"176",1.18629773983725
"177",0.887824309600121
"178",1.06268586151592
"179",0.967473370328414
"180",0.984291292253004
"181",0.941675313672623
"182",0.819299756293927
"183",0.773002693812044
"184",0.873704716973469
"185",0.917340202708662
"186",1.32109392452717
"187",0.816493686441024
"188",0.888916069534292
"189",0.815289234723414
"190",0.832719187952207
"191",0.909910643936281
"192",0.850013366721474
"193",1.00263238862759
"194",0.74774529697731
"195",0.960042026931267
"196",0.875291451515266
"197",1.16773140262014
"198",0.805875382908808
"199",1.33314390464454
"200",0.866280416615832
"201",1.10796601140277
"202",1.25919573109289
"203",1.15622256055101
"204",0.902160364015771
"205",0.875741133129925
"206",0.789989145484136
"207",0.821344144629609
