"","quantile"
"1",0.851744801084366
"2",0.86908152583925
"3",1.0222009842406
"4",0.929076742032243
"5",0.853847070148603
"6",1.28602185159486
"7",1.03248011803103
"8",1.33961225857548
"9",1.05128991354793
"10",0.954796542185732
"11",0.861388646638657
"12",0.830703337961303
"13",0.875908602197914
"14",1.11739923893359
"15",0.838734373458086
"16",1.16390984049632
"17",0.855167934188124
"18",0.885046773035982
"19",0.864426170269386
"20",0.897558746183321
"21",0.983449356658979
"22",0.945055191331004
"23",0.980514331385647
"24",0.971132458169876
"25",0.773833161274917
"26",0.894718861635854
"27",1.08686526990691
"28",1.10011303522441
"29",1.04884451582148
"30",1.19121523649899
"31",0.851592143821447
"32",1.00030743114066
"33",0.868005124312803
"34",1.21391371671378
"35",1.10727197329976
"36",1.09721010266895
"37",1.14064415129192
"38",0.965290376541837
"39",0.890446039568137
"40",0.917457433742222
"41",0.678977289718654
"42",1.14392478153832
"43",0.781885502235626
"44",0.851833414724924
"45",0.959174463390449
"46",0.852678645912317
"47",0.811346468351956
"48",0.919363744564307
"49",0.905687934084152
"50",0.955800615559653
"51",0.980064439165149
"52",0.930597668909044
"53",0.911666116241928
"54",0.895166520163709
"55",1.10463965002542
"56",0.971681399133664
"57",0.838968692584532
"58",1.07082906162853
"59",0.817878341218237
"60",0.994887410799603
"61",0.931053977120178
"62",1.01997574639613
"63",1.05212419242172
"64",0.995387071706211
"65",0.954953827967471
"66",0.927358379353116
"67",0.860311859528995
"68",0.787534681925072
"69",1.08188178835856
"70",0.976848519375971
"71",0.669825450621629
"72",0.990447249287774
"73",1.05366728647635
"74",0.940112553822563
"75",0.846615353396483
"76",1.19561521657827
"77",0.951792707731707
"78",0.848939606133532
"79",1.21892667613001
"80",1.30847260723391
"81",1.4556881615144
"82",0.968870031223547
"83",0.921579134911838
"84",0.94733192095412
"85",1.09593869332312
"86",0.779279694485071
"87",0.877561413291272
"88",0.979624436874053
"89",1.061123623613
"90",0.91651175942746
"91",0.75172056074112
"92",0.905540881165295
"93",0.810279086678066
"94",0.887183293880802
"95",1.05288969967205
"96",0.986328625538778
"97",0.899149871195123
"98",0.916709098449927
"99",1.10168038086557
"100",0.896744926943047
"101",1.20423324317775
"102",1.23816181931691
