"","quantile"
"1",1.0792174897165
"2",0.890489731584378
"3",0.817092497987796
"4",0.886906501400235
"5",1.17994397186136
"6",0.884735599630981
"7",0.958058076769033
"8",1.10666529328693
"9",1.05967361569596
"10",1.11435572508033
"11",0.979978248826489
"12",1.01866276944983
"13",0.933085130493058
"14",0.900482216787604
"15",1.12576859761427
"16",0.962200067222935
"17",1.12297341389134
"18",0.910906483104573
"19",1.10604240688735
"20",1.08225633554723
"21",1.05430105443256
"22",0.747416368276532
"23",0.853277572002722
"24",1.2320769517286
"25",1.02221757692006
"26",0.884993850844084
"27",0.959678035724353
"28",1.12982560649198
"29",0.854087221123042
"30",1.12000094389088
"31",0.947869998832506
"32",1.50105326301004
"33",0.938894161607129
"34",1.17594118308217
"35",0.940869045314714
"36",0.929415448167135
"37",1.17842894946726
"38",1.10060990776395
"39",1.26876659719705
"40",1.30091435013306
"41",0.960418986503433
"42",1.11400450727092
"43",0.823919408188762
"44",0.921168892458132
"45",1.1998384843726
"46",1.1303711304929
"47",1.05730580256042
"48",0.961149319361886
"49",0.985252703268444
"50",0.979141108581536
"51",0.991355342124538
"52",1.00196574694908
"53",1.10510448150041
"54",1.05147139466981
"55",0.947529792069683
"56",1.04159229440307
"57",1.15423285645195
"58",0.939316303255849
"59",0.975628300473046
"60",1.0480004854287
"61",0.882084444050447
"62",1.06690772504575
"63",0.895641613024638
"64",1.10662974435058
"65",0.84418305019789
"66",1.00698539263293
"67",1.06160170180694
"68",0.997801765204725
"69",0.817810825909024
"70",0.894992670194829
"71",1.12715636072065
"72",1.20165348978392
"73",1.20570715146193
"74",0.790262401217456
"75",1.00359303214572
"76",0.962841263410342
"77",1.22911917317885
"78",1.36872517583534
"79",1.04804221084613
"80",1.03960159699435
"81",1.10256378667604
"82",0.943280380037266
"83",0.908983026734593
"84",0.842381557243489
"85",0.881332615775756
"86",0.930662270891905
"87",1.02864069738106
"88",0.876708688828107
"89",1.07829410889181
"90",1.06963448717697
"91",0.973779536324671
"92",0.912356567872586
"93",0.981599493276947
"94",0.84522951574893
"95",0.897674566748471
"96",0.967943967346163
"97",0.964684058589126
"98",1.02016875106699
"99",1.15240621455659
"100",1.22428778355996
"101",0.761286682648331
"102",1.12129742901569
"103",0.821872415521723
"104",0.838486448767826
"105",0.86702848144207
"106",0.884874924226488
"107",1.08148650879241
"108",1.12535614079461
"109",0.977226507160333
"110",0.938832892068054
"111",0.810103300134445
"112",0.86966135967746
"113",0.971133371311376
"114",0.88878209972858
"115",0.874775285014195
"116",1.20322735196366
"117",1.0342401281811
"118",0.835820019284071
"119",1.04226869704617
"120",0.955058356743958
"121",1.16642924680744
"122",1.22060958928468
"123",0.991052051157733
"124",0.750893489965109
"125",0.992142005724757
"126",0.856315527004371
"127",0.976570084911658
"128",1.01539353175594
"129",1.18240208613719
"130",0.932073468050224
"131",1.1371231001708
"132",1.37196815619971
"133",1.31308995068911
"134",0.800169673709866
"135",0.824181552545337
"136",0.966225315858257
"137",1.02288879543488
"138",1.08402422218249
"139",1.09301413201804
"140",0.84447473839761
"141",1.41752638577277
"142",1.20920414028056
"143",0.881669341625964
"144",1.05169287341778
"145",1.12276765552377
"146",1.12878200618194
"147",0.804496589710088
"148",1.11231284777703
"149",1.22529336299687
"150",1.03750158764172
"151",1.12934306401969
"152",1.28042749242531
"153",0.840339603033573
"154",0.82515313002078
"155",0.810372058024306
"156",0.934414086200139
"157",0.787170385084763
"158",0.848055440012644
"159",1.14717122135553
"160",1.17428039854477
"161",0.80383415050711
"162",0.871127753589981
"163",0.934566509155828
"164",0.970933838014788
"165",0.975888066620406
"166",0.907939300341542
"167",0.853695797664447
"168",0.981256464466986
"169",1.21842117564899
"170",0.946644613932916
"171",0.825446210631476
"172",0.908585653851896
"173",1.00322903981278
"174",0.996847546398783
"175",0.822162292884678
"176",0.90202606072649
"177",1.11717988149491
"178",1.05076470216762
"179",0.89728642144263
"180",0.910197109551793
"181",1.02882602111718
"182",0.993989826417535
"183",1.06279712021177
"184",1.00190736587525
"185",1.1432655885952
"186",0.978045916855319
"187",0.903881863197261
"188",0.847148256206188
"189",1.13957572673253
"190",0.858789838688384
"191",1.29268717895498
"192",0.970910848937577
"193",1.01357993201385
"194",1.00315517500917
"195",1.0753591892446
"196",1.02318072294201
"197",0.823101415163295
"198",1.06011447732112
"199",0.969142658145341
"200",0.803593318827116
"201",1.02709461431365
"202",0.956727373806203
"203",0.978105268612758
"204",0.762169371551124
"205",1.19604893717498
"206",0.970908271278212
"207",1.1234336092446
"208",1.06290527168766
"209",0.798422867341652
"210",0.853453244243959
"211",1.13980413076279
"212",0.7658997446539
"213",1.00951067479287
"214",1.22774670594838
"215",0.991565097787334
"216",1.00813842931276
"217",1.18465584573194
"218",0.905213311179989
"219",1.09342293424881
"220",1.14227242808658
"221",1.1902582326774
"222",0.843598616484426
"223",0.943536991426531
"224",0.940334125808388
"225",0.854586684374156
"226",0.948032697205452
"227",1.20771917126447
"228",1.04494726860919
"229",0.965701602319303
"230",0.843042894784374
"231",1.49237132971396
"232",0.834848145937383
"233",0.878308265932646
"234",0.859772141703154
"235",0.870822251477341
"236",0.900602695191751
"237",1.29759290773433
"238",0.794044486887519
"239",0.770949972955358
"240",0.891281551615648
"241",0.891073761135061
"242",0.764646846286066
"243",0.840359400229802
"244",0.904653914922125
"245",0.834820376267865
"246",0.895492264755521
"247",0.776408614046954
"248",0.869789301845254
"249",1.07475377257985
"250",0.993931557730452
"251",1.02970011670918
"252",1.16609915738935
"253",1.01401252206691
"254",0.888472998402246
"255",0.988768120291049
"256",0.818688016512497
"257",1.20715102122877
"258",0.941336873228924
"259",0.940993966211154
"260",1.06057690747519
"261",1.00293949178901
"262",1.08917489906375
"263",1.08896713237875
"264",0.861698282535648
"265",0.976035311381271
"266",0.936052002968772
"267",1.01321098172413
"268",1.09039058464254
"269",0.984781104065268
"270",1.02856747377306
"271",1.03843808097141
"272",1.06711832266491
"273",1.16386179331684
"274",0.84798993756535
"275",0.89658175520034
"276",1.01869555267319
"277",1.06350505189721
"278",1.26620457089797
"279",0.924675372371631
"280",0.989807121359703
"281",1.01761660776778
"282",0.851992145945262
"283",0.937676483691484
"284",0.856030266039411
"285",0.886943638166176
"286",0.903339928145769
"287",0.936392384562047
"288",0.852397539278339
"289",0.86414969885742
"290",1.02031397513849
"291",0.982704121666961
"292",0.947821603451754
"293",1.06173970006142
"294",0.877555270987695
"295",0.996314066605935
"296",1.2329263064697
"297",1.00646195269167
"298",1.07297815096797
"299",0.99654339532849
"300",0.982597566654722
"301",0.945374731459881
"302",0.830944240415616
"303",0.840744860789761
"304",0.826852143220372
"305",1.14873386239933
"306",0.861063685731694
"307",1.15807119865019
"308",1.00421196478152
"309",0.714581856750288
"310",0.746867352062393
"311",0.908533418187487
"312",0.963564691977475
"313",0.88990150517001
"314",1.20439550128788
"315",0.913738854601039
"316",1.1289090041857
"317",1.31290465644095
"318",0.93349208610067
"319",1.13111933502837
"320",1.11927014485976
"321",1.32895856812712
"322",0.981330246127555
"323",0.844003543820339
"324",1.33224766681329
"325",1.30215402675227
"326",1.04918136894466
"327",1.0041710135935
"328",0.714949462331001
"329",1.12490327557988
"330",1.00388509883852
"331",0.978988974133946
"332",0.973318569443013
"333",0.802152202659982
"334",0.964580886208532
"335",0.77311977518315
"336",1.00222164531888
"337",1.1288270298438
"338",1.09845746928809
"339",1.21344833946569
"340",0.941974977711332
"341",0.805407138867622
"342",1.05756981831821
"343",1.17593908918583
"344",1.11025469085793
"345",1.04347661712613
"346",1.16619845361076
"347",1.20421710619792
"348",0.955940185111009
"349",1.08673100760657
"350",0.852057084398295
"351",1.07633078619469
"352",1.09066540580559
"353",1.00292158235388
"354",0.956312660759481
"355",0.940742636189706
"356",1.09066253254567
"357",0.973271148530281
"358",1.08367394865005
"359",0.968792537290243
"360",0.995176745363172
"361",1.14482962250014
"362",0.788995830097584
"363",1.09278375397934
"364",0.898461832344639
"365",0.992065276562255
"366",1.0437840641057
"367",1.25922051537682
"368",1.07513566590413
"369",1.01765232972303
"370",1.09124156350798
"371",0.969748393654539
"372",1.00691611265669
"373",0.884368701640813
"374",1.05199883728424
"375",1.24368146038912
"376",1.20042244723658
"377",1.35521693392671
"378",1.04731333899458
"379",0.860134165648389
"380",0.885072618375858
"381",0.891593227727773
"382",1.00453354549283
"383",0.973469577708795
"384",0.903113554075832
"385",0.976643819301773
"386",1.04624492552793
"387",1.15619291298684
"388",0.781247496854696
"389",1.13729668468008
"390",1.02348930378643
"391",0.859161438674641
"392",0.768329687872273
"393",0.838271936337018
"394",1.0958468687617
"395",1.08170196596021
"396",0.847193657209384
"397",0.882971374354442
"398",0.914856136594065
"399",1.00711708989601
"400",0.975614204544449
"401",1.13228343411422
"402",1.08345496019551
"403",1.05594088331681
"404",0.930758031792716
"405",0.957154594826185
"406",0.962780669058712
"407",0.747375715628603
"408",1.18523232186708
"409",0.872186010307393
"410",0.812022527404717
"411",0.964290238885648
"412",0.894486568053312
"413",0.734104751712398
"414",0.84880193241429
"415",1.22474978994373
"416",0.737441314895493
"417",0.993738219467306
"418",1.01685192471718
"419",0.853120215963746
"420",0.914564885515247
"421",1.0279807113453
"422",1.10462745104399
"423",1.22514392253453
"424",0.982580543826587
"425",0.978712492481046
"426",1.15664269404897
"427",1.19183304849532
"428",1.18440445597641
"429",1.15779776398845
"430",1.15188684385855
"431",0.923838992588575
"432",0.813688212769446
"433",1.12579051884799
"434",0.922239900263253
"435",1.00860384383713
"436",1.19521489517922
"437",1.14960997283775
"438",1.37940335637713
"439",1.10872353663132
"440",1.27207809672896
"441",0.854412681534584
"442",0.93651415447869
"443",0.987359859294298
"444",1.00849115296161
"445",1.27150966038879
"446",1.30521914663133
"447",1.15766996375534
"448",1.03604854065921
"449",1.19990280384147
"450",1.10609687657743
"451",1.03345872513101
"452",0.98914336152763
"453",0.962945615321627
"454",1.06385678607289
"455",1.09244985174001
"456",0.978058943507804
"457",1.20444518150847
"458",0.885165709425634
"459",0.820493382345398
"460",0.867479123365712
"461",0.86572068112822
"462",0.814910286904785
"463",1.13280870871904
"464",0.815480066413759
"465",1.00628955095166
"466",1.11677281443475
"467",0.914183699886523
"468",1.19437600657114
"469",0.9050199816391
"470",0.900507110900847
"471",1.09056091755028
"472",1.01974180034626
"473",1.02420969829319
"474",0.958862979133032
"475",1.11002097427705
"476",1.38788185600324
"477",1.38005811464752
"478",0.996083800318583
"479",0.862192806834931
"480",0.997583456532204
"481",0.845406911186573
"482",1.08689862028447
"483",1.08441758056935
"484",1.01507494485817
"485",1.01903108720789
"486",0.922434590267765
"487",1.02868408890297
"488",0.881293455735899
"489",0.916580450987786
"490",0.945770247919193
"491",0.963019212994642
"492",1.00684070405447
"493",0.967985912710016
"494",1.00921959465265
"495",1.04481402691685
"496",0.778553863556216
"497",1.26182554594512
"498",0.94178558742273
"499",1.1155966527972
"500",0.770920047858364
"501",1.02101341323362
"502",0.708704202004335
"503",0.846544877984644
"504",0.963317888070833
"505",1.03762538054624
"506",0.775244239851591
"507",1.09813473303457
"508",0.925305476960974
"509",0.888594362125392
"510",1.19823977142432
"511",0.856391728823718
"512",0.822783876615522
"513",0.920235297586543
"514",0.834330349385635
"515",1.095358397984
"516",0.823864210192573
"517",1.08827569451697
"518",0.937031604573435
"519",1.19601089179228
"520",1.01266132072392
"521",0.963402881334462
"522",0.879446293499516
"523",1.09002402312313
"524",0.882042591602496
"525",0.793326682089118
"526",1.25214444906433
"527",0.78119994816315
"528",0.917013063652512
"529",1.05511051179725
"530",1.01598943064231
"531",0.810807157881804
"532",0.921921843018931
"533",1.00752523499946
"534",1.16075478793651
"535",0.894208479989892
"536",1.33204565868857
"537",1.22302889114004
"538",1.18687590075143
"539",0.974702473528049
"540",0.840466355745628
"541",0.972890197277505
"542",1.04861182692606
"543",0.868500042654278
"544",1.10260866312786
"545",1.11814834254387
"546",1.17292870516757
"547",1.35950057576385
"548",0.896742059061833
"549",0.800184682408414
"550",0.739269563843973
"551",1.29407532752971
"552",0.976457754304976
"553",0.977295390736717
"554",0.760776891812981
"555",1.01491620066704
"556",0.884769200671173
"557",0.832030583125732
"558",1.04023871164981
"559",0.956148694347725
"560",0.998573573875672
"561",0.947869201224243
"562",0.860006649377826
"563",1.13953390315876
"564",1.51445555861068
"565",1.06685910258743
"566",0.839378106043016
"567",1.14446569147288
"568",0.935485954793169
"569",0.905336512015936
"570",0.918035117247406
"571",1.16625273161882
"572",1.02953111939183
"573",0.972645677836564
"574",0.957259292798693
"575",0.939964441793714
"576",1.20249941902941
"577",1.02327885997427
"578",0.898940321634671
"579",0.900368213535309
"580",0.961250660752944
"581",1.11795938385862
"582",0.917076411017845
"583",1.02318072294201
"584",0.800372917941262
"585",1.12690342063583
"586",1.19921278054133
"587",0.994772125590293
"588",1.01330982954995
"589",0.985996500182557
"590",1.00889092825031
"591",1.22010633206575
"592",1.10331291160435
"593",0.852721599997018
"594",1.11704142470453
"595",1.0638085943423
"596",0.844563853254145
"597",0.979105280026847
"598",0.990260163649231
"599",1.16479136644264
"600",1.05732199704129
"601",1.16190361014665
"602",1.31306898087425
"603",1.03201180727435
"604",0.979319848611783
"605",0.795700155492375
"606",0.950451738389286
"607",1.02459216917843
"608",1.11778599306058
"609",0.74367047203258
"610",0.882377557983218
"611",0.924492916957996
"612",0.820784941162585
"613",0.929852044525702
"614",1.39950097782215
"615",1.1872924187868
"616",0.797503021029328
"617",0.988686198049365
"618",1.09291062912721
"619",1.10345691646143
"620",0.8565420895807
"621",1.25915002377549
"622",1.08174434975875
"623",0.999074516764263
"624",1.06756143039788
"625",1.00215375677964
"626",1.0055184270469
"627",1.08569927644152
"628",0.965005952066126
"629",1.05216998382664
"630",1.29678459015247
"631",1.18868628731026
"632",0.847181034403681
"633",0.92677904081712
"634",1.05524599731261
"635",0.940070260486257
"636",1.04041113410642
"637",0.946925121724157
"638",0.930713911677456
"639",0.912318975323468
"640",0.853189822365701
"641",1.08686590657875
"642",0.838963444580877
"643",0.924791865427949
"644",0.813832617053214
"645",1.12398271693863
"646",1.00197849976073
"647",0.94182308861472
"648",1.01238731130826
"649",1.10990250139151
"650",0.90230155900347
"651",1.15115739750654
"652",0.936818434189537
"653",1.33316416843843
"654",0.905459724021719
"655",1.19768344362488
"656",0.938897534814638
"657",1.11631697138086
"658",1.48404567333167
"659",0.900572304767477
"660",0.979175017903925
"661",1.22178752647406
"662",0.936835129383527
"663",0.897498715953849
"664",0.998693115549481
"665",1.05070428939762
"666",1.34454169459091
"667",1.09092556696338
"668",0.816666529952612
"669",1.03927443157326
"670",0.860098497222972
"671",1.11099685502307
"672",1.14198703324924
"673",0.844595162060297
"674",1.16679999214106
"675",1.06306586536035
"676",0.89089148722989
"677",0.87825604592906
"678",1.01140395754639
"679",0.942073848096087
"680",0.942461639180108
"681",0.772770080851991
"682",1.05574683375167
"683",1.11766259152679
"684",0.947651268163467
"685",1.11038776189823
"686",0.90578369621177
"687",1.18991913699328
"688",1.0661710035835
"689",0.929331881307263
"690",1.33439730298132
"691",1.03133059316539
"692",1.01257456397874
"693",1.03648280466355
"694",0.908720098250163
"695",0.952871452893858
"696",0.992784263073785
"697",0.90703285362267
"698",1.16044008883049
"699",1.10693290544762
"700",0.907673849823341
"701",0.86385489020744
"702",0.981219551323847
"703",0.830682128946675
"704",0.984874213488827
"705",0.920126113860366
"706",1.08039663469174
"707",0.851705804865563
"708",1.04008923939185
"709",0.868731483660328
"710",1.00340145565637
"711",0.941064721566504
"712",0.884923248284422
"713",1.0149470029451
"714",1.52710036708032
"715",1.03753118115418
"716",1.16115707494988
"717",1.16015177457847
"718",0.883658579647277
"719",0.887498428386188
"720",0.831206614897146
"721",0.892227975742416
