Age,Gender,FoodCarbohydrate,FoodFat,FoodProtein,FoodSodium,oldenergy,FoodMonounsaturatedFat,FoodPolyunsaturatedFattyAcid,FoodSaturatedFat,FoodTotalSugar,FoodAddedSugar,FoodFibre,FoodFruit,FoodVegetable,FoodRedMeat,FoodProcessedMeat,FoodLegume,FoodCalcium,FoodIron,FoodVitaminC,FoodCopper,FoodZinc,FoodAlcohol,Height,Weight,PhysicalActivity,BMR,EnergyIntake,ratio,Income
56,0,337.824607524211,121.620711137774,102.857132407771,3.62387010454752,2635.68817804905,47.6780002928445,20.8241795144154,45.5572206032915,145.80426639948,83.188624237704,24.6646124546154,183.410214765435,289.977057422998,55.5971736478798,94.4855212432688,34.7361964100946,1227.60516061784,15.4506596239085,95.650283698487,1.62660518771624,12.052092517018,18.0741847803729,174.2660379,87.03909251,1.767502412,1688.1632710499,2983.83265343051,1.13208864321695,742.2809979
57,0,336.04654634698,120.957333116474,102.24961811646,3.59753947813641,2641.91665163923,47.3212484139179,20.6682899859341,45.4022804831461,145.599435257965,82.8753301568503,24.5590587767158,184.724018683804,291.001488696478,55.7833644421748,94.1021392404535,35.0163571300255,1224.71501309915,15.365151866755,95.3495998168872,1.61972328079016,11.9833795682441,17.955722299209,174.10202,86.95206119,1.764946607,1681.3487162881,2967.49071199649,1.12323403925527,736.8407436
58,0,334.141765156754,120.247141441497,101.587776391303,3.56944424083149,2647.62993979412,46.9458961071679,20.5056432117016,45.2326521115086,145.338896907237,82.5674653414449,24.4397720800074,185.979682019845,291.831399661942,55.9533914316426,93.6273908013909,35.2834418011858,1221.12376858684,15.2710232899566,95.0172594173749,1.61182662198154,11.9089581144012,17.845445346691,173.93513,86.85906596,1.76180171,1674.4566314404,2950.06055659254,1.11422692131285,731.1462283
59,0,332.109559386758,119.490107424796,100.870981140718,3.53961861287401,2652.79740956801,46.5526763409772,20.3364951290108,45.0477084495468,145.01873152193,82.2659249058496,24.3063206268446,187.157576094137,292.446162413788,56.10441017465,93.0605413192419,35.5326099941915,1216.79614869552,15.1680990712995,94.6483765988939,1.60290271723247,11.8286978488894,17.7397863678322,173.7668208,86.76236283,1.75800832,1667.5186346717,2931.51163350789,1.10506427024341,725.2658177
60,0,329.949074399353,118.685848813321,100.098793848086,3.50809586924976,2657.38081419951,46.1422009709555,20.1610364585776,44.8465835150287,144.635197349619,81.9708867771086,24.1583699107977,188.237682222428,292.826196415961,56.2331768407681,92.4016467922275,35.7593797311919,1211.70319414372,15.0562507626975,94.2380800970479,1.59294318339555,11.7424760108767,17.6341634192868,173.5983048,86.66347104,1.753509463,1660.5574806896,2911.80325624465,1.09574180737877,719.2628743
61,0,327.658948538298,117.833534581198,99.2709041049833,3.4749059855756,2661.33555597248,45.7149077606084,19.9793679867245,44.6281539609519,144.184564773912,81.6815945543866,23.9956663795715,189.199763176651,292.953100210096,56.3360401425659,91.651549717964,35.9596259401952,1205.82126242442,14.9353903903915,93.7815732689736,1.58194263097382,11.6501732130686,17.5231279992551,173.4304481,86.56295475,1.748252726,1653.5842185775,2890.88311779869,1.0862527693327,713.1938582
62,0,325.236996792616,116.93182882897,98.3870839994938,3.44007396112578,2664.61283919199,45.2710232856652,19.7914825598481,44.3910376405344,143.662951435947,81.3961680494695,23.8180211013164,190.023547675152,292.809788723454,56.4089575538874,90.8118723171677,36.1295637525301,1199.13096817538,14.8054651957989,93.2741990175377,1.5698977502379,11.5516709822603,17.4005553010136,173.2637077,86.46020489,1.742192579,1646.5956199761,2868.68666973627,1.07658667238358,707.1068616
63,0,322.68001165918,115.978898078051,97.4471775057797,3.40361950426029,2667.16263050772,44.8105516683013,19.5972586445121,44.1336172804632,143.066196286064,81.1114664919121,23.6252991305967,190.688966568972,292.380697624208,56.4475457696605,89.8850204844583,36.2657283048746,1191.61636813036,14.6664561781012,92.7115251108295,1.5568069607019,11.4468533969786,17.2598742376752,173.0981153,86.35325747,1.73529281,1639.5722627503,2845.13795902603,1.06672833762838,701.0406353
64,0,319.983771791138,114.972509193749,96.4511490620325,3.36555887553029,2668.93726914104,44.3332999509547,19.3964706547734,43.8540987648094,142.389818309114,80.8230330638879,23.417421295165,191.176490400063,291.652129828782,56.4471774691633,88.8742161449894,36.3649652485097,1183.26474971794,14.5183841533529,92.0894700172385,1.54267103125101,11.3356155805283,17.0943337327352,172.933313,86.23869692,1.727528927,1632.4777884808,2820.15260228557,1.05665750742549,695.0241314
65,0,317.143340775874,113.910240393686,95.3992116987426,3.32590956051028,2669.89550172432,43.8389487785801,19.1888202330074,43.5506120863657,141.629103481097,80.5251478808637,23.1943843688304,191.467616106552,290.612811941555,56.4031352023805,87.7835737693843,36.424445978685,1174.06735278568,14.3613265550543,91.4044877884507,1.52749501401954,11.2178813834278,16.8972997853773,172.7686334,86.1116937,1.718890425,1625.259778813,2793.64347193928,1.04634936840601,689.0765569
66,0,314.15369611238,112.789811224374,94.2920411107989,3.284697973878,2670.00666209076,43.3271704378208,18.9739896526626,43.2213570673207,140.779345555251,80.2110064090282,22.9563022936162,191.54552702381,289.254688212911,56.3108261368853,86.6182255416818,36.4417170131863,1164.02119332153,14.1954461690254,90.6538190946518,1.5112916065191,11.0936309741304,16.6625739431014,172.6032162,85.96621188,1.709382758,1617.8525579312,2765.52926751379,1.0357761674453,683.2078948
67,0,311.010671308818,111.609516068763,93.1310641420904,3.24196979302819,2669.2546814035,42.7977880098657,18.7517147251681,42.8647880356312,139.836240580411,79.873025752899,22.703466741133,191.395914785007,287.573923577721,56.1660513801159,85.3844848806083,36.4147858712194,1153.13193837648,14.0210303501731,89.8357996851457,1.49408576221194,10.9629369689606,16.384719063728,172.4361459,85.79539765,1.699028887,1610.1819343985,2735.74561986859,1.02490992670288,677.4198284
68,0,307.712123678733,110.368720460616,91.9187891786087,3.19780181108111,2667.64160305187,42.250959755046,18.5218701901895,42.4798219876931,138.796402179438,79.5032619894934,22.4364200711069,191.007905104858,285.572018228635,55.9653107134969,84.0900206884174,36.3422364244029,1141.41751209277,13.8385361475561,88.9501979454687,1.47592002501611,10.8260052722188,16.0593729617052,172.2665934,85.5921277,1.687870267,1602.171564473,2704.25774630685,1.01372603546634,671.7069802
69,0,304.259180589696,109.068358912723,90.6591293645958,3.15231363952489,2665.19029239439,41.6873651765403,18.2845570150065,42.0660466809938,137.657935193575,79.0939032851561,22.156029466996,190.374987022487,283.256877817549,55.7061120908043,82.7440017910338,36.2233579280005,1128.91188534876,13.6486342867928,87.9985369585955,1.45685978846647,10.6832148386506,15.6835265088247,172.0939413,85.34966366,1.675967183,1593.7502730884,2671.07315559345,1.00220729574764,666.058366
70,0,300.6573719672,107.711358781337,89.3576587360153,3.10567722217617,2661.9460739684,41.1083640664889,18.0401785935269,41.6238992913738,136.420981643144,78.6377870057767,21.863548059921,189.495811742535,280.643642267561,55.3872462761464,81.3571636866986,36.0582646858539,1115.66833534689,13.4522433293875,86.984345100326,1.43699749909203,10.5351492784307,15.2557409352739,171.9178763,85.06233282,1.663398334,1584.8594317468,2636.25253839181,0.990347837686176,660.4589605
71,0,296.917454577401,106.302916818433,88.021744360163,3.058122221321,2657.97709597815,40.5161009193321,17.7894931699513,41.1547866828578,135.088148179835,78.1288821802116,21.5606491949064,188.374722376763,277.755079878093,55.0089860550144,79.9417549364404,35.8479812820306,1101.76146079057,13.2505457549621,85.913280870278,1.41645486691395,10.3826135563859,14.776281533029,171.7384326,84.72614126,1.650259659,1575.4593549374,2599.91701784735,0.978156291031008,654.8912714
72,0,293.055758731224,104.850567764612,86.6605092017149,3.00993572298198,2653.37330904878,39.9135320981348,17.5336319377011,40.661122922774,133.664732199111,77.562678777325,21.2494224389469,187.02189238752,274.621388224269,54.5731742960575,78.5113329688381,35.5944701722736,1087.28734522643,13.0449794106049,84.7930878282708,1.39538233204882,10.2266303934927,14.2471511136157,171.5559806,84.33922793,1.636662393,1565.5337657707,2562.25023940858,0.965657651967234,649.336833
73,0,289.093953369083,103.364011721915,85.2846037216924,2.96145548940072,2648.24404665068,39.3043635709244,17.2740768657944,40.1462701382172,132.158691005863,76.9364370753514,20.9323252739153,185.452997196651,271.279319723382,54.0831783898165,77.0804008883926,35.3005859399521,1072.36151963124,12.8372011947098,83.6333574380777,1.37395541408758,10.0684137236277,13.6720166971337,171.371159,83.90208815,1.622730419,1555.0916043685,2523.49445074028,0.952893466873577,643.7775402
74,0,285.058217114025,101.854703503466,83.9057941526648,2.91305699479041,2642.71430001582,38.6929007274307,17.0125984385634,39.6143830668551,130.580339164539,76.2492717603977,20.6120914957718,183.688411256879,267.770651958677,53.5437077539152,75.6639030553378,34.9699521280253,1057.11472929329,12.6290242425073,82.445106694755,1.35236805948563,9.90932010738675,13.056035210117,171.1847624,83.41752851,1.608597019,1544.1658748149,2483.94062306878,0.939920226357388,638.1967699
75,0,280.977895084956,100.335242848495,82.5364037403656,2.86513543612669,2636.91988180926,38.0838250348402,16.7511595164144,39.070171885242,128.941801871827,75.5020703250758,20.2916041751114,181.751993701026,264.140123279744,52.9605110799231,74.2766202177586,34.6067689844733,1041.68685975268,12.4223340286304,81.240205583591,1.33082356769624,9.75078238375414,12.4055956637003,170.9976011,82.89035875,1.594401161,1532.8096907875,2443.91355058364,0.926806145094863,632.5802504
76,0,276.883810105593,98.8186374676573,81.1886686445209,2.81808477350957,2631.00176142154,37.4819244745139,16.4917971261926,38.5186112954913,127.256294837446,74.6972727609631,19.9737473002342,179.669594331272,260.433046059926,52.3399895131408,72.9325240088079,34.215572884521,1026.21970504426,12.2189925119605,80.0307151770158,1.30952409551718,9.59423288239645,11.7280046527801,170.8103595,82.32686904,1.580283493,1521.0901685846,2403.75368477883,0.91362678658188,626.9166669
77,0,272.806454771867,97.317531320495,79.874084766357,2.77227635432877,2625.09992262533,36.8918121049252,16.2364974889346,37.9646323902226,125.537330559487,73.8385612103469,19.661253966014,177.467457881183,256.692865671245,51.6887752225589,71.6441593092929,33.8009768422437,1010.84946630994,12.0207415510338,78.8282125029427,1.28865998219503,9.44102528348782,11.0311466233454,170.6234779,81.73417732,1.566382257,1509.0811683018,2363.79796640077,0.900460186687585,621.1980065
78,0,268.774304025496,95.8434936839949,78.6028222392179,2.72803969869267,2619.34713535431,36.3176680550367,15.9870802086235,37.4128355299098,123.797959975027,72.9305189004051,19.3565693297278,175.170717255606,252.95893998278,51.0133286997551,70.4221193415115,33.3674243031282,995.699902134253,11.8291168354354,77.6431796239975,1.2684001506874,9.29236429951612,10.3231493834049,170.4370838,81.11955201,1.552829291,1496.8560983299,2324.36199389864,0.887382188685822,615.4196659
79,0,264.812469379235,94.4064555464757,77.3832753603309,2.68564773001383,2613.86304373086,35.7630367610183,15.7451061188767,36.8672592194923,122.050152452992,71.9783191117644,19.0617446149099,172.80215334142,249.264785837774,50.3196047614156,69.2746674608068,32.9189866425076,980.876965716328,11.6453822208383,76.4845259806889,1.24888469765194,9.1492513089293,9.61208004521824,170.2509867,80.48981728,1.539746342,1484.4819415022,2285.72563919307,0.874462663480093,609.5803563
80,0,260.941850254273,93.0143536736008,76.2217935652196,2.6453079883215,2608.7489511361,35.2307014417493,15.5118189745693,36.3312297629142,120.304388350612,70.9874916539883,18.7783732179157,170.381350289814,245.636963411625,49.6128236871477,68.207538544361,32.4592264790871,966.465504657696,11.4704910506315,75.3592911028084,1.23022042502419,9.01245144354024,8.90568773936592,170.0647429,79.85093036,1.527241845,1472.0154374214,2248.12357251594,0.861763095884291,603.6818494
81,0,257.244822785236,91.6659769554836,75.065350196365,2.60509251803621,2602.7937508617,34.7073257941505,15.2841119655527,35.8238422192745,118.696521490016,70.1360126497026,18.5003754321125,168.234685678068,242.19918690563,48.9828614486183,67.1037379366638,32.0537239349514,952.588255156068,11.2962058230112,74.2736678949032,1.21176121116088,8.87704563975517,8.21526934963275,169.877782,79.2077867,1.515408325,1459.501926633,2211.74136997319,0.849756677508907,597.7286143
82,0,253.672051799674,90.371855188637,73.9702538067837,2.56703369877914,2597.22052211751,34.2086666936436,15.0663908185151,35.3313074753486,117.114215011947,69.2678066340444,18.2352252512313,166.081040590391,238.863859907926,48.3525094116618,66.0774210740484,31.6457748912776,939.230954207106,11.1312360846573,73.2297134210641,1.19422432618177,8.74845582068543,7.54300503572032,169.6895747,78.56426575,1.504320504,1446.9768567175,2176.71695437361,0.83809477702684,591.7273939
83,0,250.250859043447,89.13230619701,72.9207886668836,2.53055992638802,2591.69073095706,33.7309013345811,14.8578207456314,34.8597480330501,115.600084545893,68.4381062091107,17.9811948131462,164.021652546295,235.670486851091,47.7496890156562,65.0931577814754,31.2557210916429,926.438342308508,10.9731378043634,72.2298540602038,1.17742029879246,8.62523790018199,6.8955844027868,169.499815,77.92348566,1.494034198,1434.4694654934,2143.14643743392,0.82692985387284,585.6867668
84,0,246.985074092511,87.9486562566392,71.9179763664282,2.49570655546142,2586.25249471641,33.2745160619494,14.6586193396971,34.4097063390453,114.156017979832,67.6481487385519,17.7385445540785,162.059359856641,232.622725310694,47.1752206320881,64.1517748407866,30.8841076710816,914.224368413162,10.8220643980633,71.275172889918,1.16136587757619,8.50751435644944,6.27752365430009,169.3085854,77.28819773,1.484585979,1422.0077540727,2111.09277372561,0.816274813862326,579.6167355
85,0,243.876434587311,86.8214856069032,70.9622265531966,2.46248770200974,2580.94956449674,32.8397145019987,14.4688797459372,33.9814336610551,112.782939848337,66.8986042662773,17.5073842287472,160.195637971518,229.722264094643,46.6295277302078,63.2535506395103,30.5312201672945,902.595231308201,10.6780771886407,70.3661486334047,1.14606793672642,8.39533532708308,5.69249380355496,169.1164748,76.66122785,1.475993607,1409.6236337215,2080.59547164904,0.806135656531025,573.5283724
86,0,240.925645791251,85.7510064382359,70.053647186193,2.43090701168731,2575.82045205279,32.4265608553533,14.2886337260722,33.5750375398102,111.481298881492,66.1898622441789,17.2877492779382,158.431288697499,226.969820251354,46.1128376152316,62.3984934812743,30.1972157885876,891.55330579065,10.5411920979125,69.5029618353226,1.13152848151957,8.28871528027707,5.1433323184707,168.9246296,76.04586599,1.468257114,1397.3571362401,2051.67955608319,0.796514972325853,567.4335476
87,0,238.133177191357,84.7373467823567,69.1922770666644,2.40096572970647,2570.89780015276,32.0350873988773,14.1178989962462,33.1905927159183,110.251435468665,65.5222485607977,17.0796581302616,156.76696088926,224.365889036373,45.6253330367905,61.5865495251374,29.8822226175725,881.100092703685,10.4114146393098,68.6857248809617,1.11774840179359,8.18766051200508,4.63206536153175,168.7347266,75.44611801,1.461360472,1385.2587601699,2024.36239560402,0.787414573805202,561.3447495
88,0,235.49968280353,83.7807001364915,68.3782081194225,2.37266694415102,2566.2079980028,31.665351077267,13.9567041613931,32.8281996963316,109.093776054636,64.8961408719684,16.8831423722654,155.203426597253,221.911139833317,45.1672325685229,60.8177117676011,29.5863922421363,871.237774458772,10.2887583181645,67.914603263622,1.10472944688648,8.09218361307386,4.15993978961171,168.5488695,74.86676238,1.455273688,1373.3893905512,1998.65744344752,0.778836885008157,555.2750043
89,0,233.026014604965,82.8813301641923,67.6115890982713,2.34601571434941,2561.77103284467,31.3174352475735,13.8050894911149,32.4879866453619,108.008839607502,64.3119726947742,16.6982476810043,153.741590598019,219.606428916777,44.7387933694416,60.0920231619058,29.3099015809726,861.969264257975,10.1732451886094,67.1898194123806,1.09247428602698,8.00230391104296,3.7274663445771,168.3694232,74.31319411,1.449955192,1361.8177041589,1974.57465070272,0.770784986396731,549.2378872
90,0,230.712875916496,82.0394473587794,66.8925248821545,2.32101557647045,2557.6005599995,30.9914030532436,13.6630863712183,32.1700610727718,106.997077128492,63.770138016062,16.5250089650674,152.382262175963,217.452472868493,44.3402447640942,59.4094869925929,29.0529093811935,853.296923621681,10.0648907006262,66.5115527180601,1.0809848815142,7.91803555356513,3.334475763783,168.1988094,73.7910796,1.445354389,1350.615443954,1952.1179597701,0.763261468698802,543.2476141
91,0,228.560218867545,81.2549948987748,66.2209020560549,2.29766249187446,2553.70416662513,30.6872165745109,13.5306816497978,31.8744257911148,106.058591864358,63.270824186739,16.3634072510495,151.125756187324,215.449280522263,43.9716721773679,58.7699122211744,28.8154801454169,845.220334573962,9.96367745724854,65.879765895945,1.07025966934731,7.83936685760077,2.98018829905254,168.0392902,73.30588289,1.441414213,1339.8513338211,1931.28075587674,0.756266438813484,537.3191953
92,0,226.566544400867,80.5274001640288,65.5961870264275,2.27593784329935,2550.08379934812,30.4046431376216,13.4077762937033,31.6008812079617,105.192813322755,62.8138162815918,16.2133197130382,149.971426996332,213.595492620965,43.6328815856923,58.1727351573957,28.5974952248067,837.733713286093,9.86952484185516,65.2940034388359,1.06029029387386,7.76623639369895,2.66329545349086,167.8927708,72.86234684,1.438073595,1329.5846624316,1912.04059535987,0.749795201180702,531.4686275
93,0,224.728258591844,79.8553466122061,65.0172413032138,2.25580202755853,2546.736322699,30.1431694541076,13.2941474669653,31.3489353905405,104.398196347261,62.3983153343219,16.0744738666804,148.91723668638,211.887774096711,43.3232739937784,57.6168571378016,28.3985704092254,830.823534031154,9.7822612312078,64.7532065027762,1.05105861758525,7.69851108759907,2.38205057827464,167.7606433,72.46401953,1.435269712,1319.8595757297,1894.35447313801,0.743836123219225,525.7131017
94,0,223.039235417507,79.2366193200792,64.4821972726037,2.23719014778525,2543.65417382808,29.9019436924905,13.1894229010309,31.1177428569006,103.672015139177,62.0228123605672,15.9464166492523,147.959457424451,210.320400591735,43.041758986702,57.1005365025306,28.2179990663429,824.466918229989,9.70160531225758,64.255587458937,1.04253470673478,7.63597147101469,2.13436387956879,167.6436917,72.11290469,1.43293998,1310.7009909781,1878.15585179814,0.738369182069903,520.0711984
95,0,221.490674082444,78.668055363299,63.9884196149143,2.22001067761518,2540.8260791669,29.6797571939682,13.0930727340614,30.9060844163524,103.010293580464,61.6850433106592,15.8285046353766,147.092567534231,208.885122475228,42.7867246624513,56.6213568557553,28.0547322020096,818.631113507835,9.62716028623146,63.798589419501,1.03467620033002,7.57830706595743,1.91789674580197,167.542064,71.80928926,1.431023713,1302.1126997074,1863.35415027974,0.733365485169573,514.5630474
96,0,220.071287726258,78.1456119394829,63.5325625700804,2.20414745081723,2538.23780034315,29.4750706286202,13.0044209509207,30.7123932391455,102.40788953379,61.3820360866117,15.7199179519003,146.309367251353,207.571341321416,42.5560714731835,56.1762802405197,27.9074004152528,813.27419781023,9.55842249352005,63.3789412416971,1.0274292286532,7.52512311856673,1.73015092405978,167.4553107,71.5517667,1.429463442,1294.077841208,1849.83696510912,0.728787887745991,509.2104282
97,0,218.767792164879,77.6645409129032,63.1107135248037,2.18946464539024,2535.87287954159,29.2860802429632,12.9226745221069,30.5348228259945,101.858719132464,61.1102418394227,15.6196955783696,145.601294977409,206.366569539796,42.3473043660261,55.7617763711117,27.7743741100778,808.346891580118,9.49480302459914,62.9927988697303,1.02073072855024,7.4759575625117,1.5685491399136,167.3824775,71.3374406,1.42820589,1286.561515969,1837.47473495425,0.724592604691769,504.0367931
98,0,217.565612482195,77.2196404367329,62.7185987923178,2.17581392459101,2533.71335838722,29.1108130640468,12.8469653434345,30.3713454466519,101.356083325438,60.8657284371023,15.5267860996498,144.958890799141,205.257095860676,42.1576677147733,55.3740062201645,27.6538518281778,803.795173310173,9.43565868543794,62.635949251161,1.01451176637488,7.43030536108678,1.43050517248829,167.3222358,71.16226428,1.427202615,1279.5149939072,1826.12714523606,0.720731545733512,499.0671963
99,0,216.44969735872,76.8055444526809,62.3518195464843,2.16304262312288,2531.74044904882,28.9472362331963,12.7763984437995,30.2198657042901,100.893045751884,60.6444058937262,15.4401060062031,144.372334935313,204.228752952386,41.9843019867056,55.0090314044012,27.5439629158675,799.563290942219,9.38032749642382,62.304045057019,1.00870135115155,7.3876464376093,1.31348273328118,167.2730302,71.0214562,1.426410365,1272.880786188,1815.65034682791,0.717155009910299,494.3281221
100,0,215.405322104069,76.4170077766324,62.0060834873948,2.15100178418561,2529.93514134161,28.7933645081082,12.7100994210154,30.0783326194453,100.462806628832,60.4422506778338,15.3585970301438,143.831982180177,203.267674929973,41.8243991827052,54.6630188781501,27.4428694723689,795.596729083126,9.32816354571961,61.9928359110137,1.00323018144162,7.34747311793976,1.21504346922811,167.2332237,70.90992712,1.425791177,1266.5978200538,1805.90399664014,0.713814345328426,489.8472058
101,0,214.41878092616,76.0491514978472,61.6774036421408,2.13955305541234,2528.27873486607,28.6473526488704,12.6472552403477,29.9448363409095,100.059026216064,60.2555009173382,15.2812754306007,143.328825801274,202.360950873531,41.6753377032918,54.3324157577351,27.3488548817123,791.844764744086,9.27856689515595,61.698367510092,0.998033863139189,7.30931369593807,1.13288502797898,167.2012248,70.82266374,1.425312273,1260.6060657626,1796.75729694968,0.710664244480488,485.6528529
102,0,213.477897503556,75.6976436033759,61.3622440720457,2.1285737421551,2526.75329037921,28.5075632663019,12.5871442299784,29.8176795605716,99.6760645360159,60.0808022141009,15.2072682004437,142.854842865643,201.497107316501,41.5347826869837,54.0140766173234,27.2603897565482,788.262350071025,9.23100549610142,61.4171282667741,0.993055270388376,7.27274972148451,1.0648703446571,167.175584,70.75503049,1.424945795,1254.8501545951,1788.09345114539,0.707664439561108,481.7737627
103,0,212.57232875671,75.3588060336933,61.0576055399035,2.11795977743822,2525.34199939791,28.3726068654936,12.5291538211325,29.6954201000636,99.3091252874512,59.9152964597421,15.1358344481444,142.40320325703,200.666395862524,41.4007466804165,53.7053373882906,27.176171897159,784.811230021738,9.18502807123029,61.1461363144209,0.988245936469891,7.2374261830034,1.00904936310734,167.1550576,70.70297049,1.424668444,1249.2817851951,1779.81233703145,0.704780713842239,478.2383722
104,0,211.693660624584,75.0296478670085,60.7610510959645,2.10762660746464,2524.02947525841,28.2413540206473,12.4727859937764,29.5768844737376,98.9543030152365,59.7566527085797,15.0663719168838,141.968340534838,199.860884640696,41.2716101210809,53.4040361020006,27.0951398994022,781.460291313171,9.1402679569969,60.8829666032681,0.983566473167158,7.20305457427136,0.96367425184786,167.1386359,70.66310628,1.424461038,1243.8609061122,1771.8313974482,0.701985224347193,475.0742412
105,0,210.835336588789,74.7078391902523,60.4706835715788,2.09750840884541,2522.80197232085,28.1129252098045,12.4176528589493,29.4611580921702,98.60855220905,59.6030510139577,14.9984115866157,141.545910931071,199.07439190418,41.1461092953323,53.1084912836183,27.0164654172555,778.18529375114,9.09643971129914,60.6257298742351,0.978986211877243,7.16941026154861,0.927209159052573,167.1255439,70.63275431,1.424308057,1238.5558649319,1764.08509746711,0.699256270140078,472.3074006
106,0,209.992461925502,74.3916409805507,60.1850875432054,2.08755607355458,2521.64754258562,27.9866641149304,12.3634649335448,29.3475580896205,98.2695981364367,59.4531309041986,14.9316034533689,141.132668521161,198.302302227314,41.023299935858,52.817449246035,26.9395294206945,774.968143150592,9.0533303768991,60.3730159250102,0.974482269207312,7.13632563630596,0.898335425984149,167.1152195,70.60987607,1.42419718,1233.3427838143,1756.52331468168,0.696577648151648,469.9616937
107,0,209.161542210263,74.0798117980206,59.9032527100141,2.07773454947331,2520.55614060798,27.8621022409172,12.3100155708318,29.2355969384751,97.9358165843299,59.3059207260963,14.865697673726,140.726295312226,197.54132047634,40.9025077306246,52.5300153086566,26.8638898368154,771.795922241282,9.01078794985472,60.1238180344434,0.970038310928321,7.10368105955429,0.875953213166138,167.1072794,70.59299089,1.424118861,1228.2044752411,1749.10915835546,0.693937790226549,468.0581383
108,0,208.340200635693,73.7715071067827,59.6244915340801,2.0680199822807,2519.51968824371,27.7389208168475,12.2571641782846,29.1249430707608,97.6061032635821,59.1607603149594,14.8005242550929,140.325215925938,196.789205590978,40.7832743743901,52.2455802885647,26.7892462355716,768.659844194166,8.96870898603357,59.8774513746606,0.965643222116909,7.07139511994311,0.859180438363631,167.1014791,70.58107335,1.424065947,1223.1291671415,1741.81659570868,0.691328828997107,466.6143402
109,0,207.526915636361,73.4661859260298,59.3483630410361,2.05839707138136,2518.53211047186,27.6169155113469,12.2048206662873,29.0153843052516,97.2797522876797,59.0172287282375,14.7359742430638,139.928424744932,196.044523358196,40.6653072638212,51.9637527103543,26.7154068795346,765.554281914171,8.92702713546125,59.6334773417923,0.961289876114228,7.03941561629842,0.847349920834291,167.0976742,70.57345397,1.424033362,1218.1092689103,1734.6282374897,0.688745730212154,465.6439845
110,0,206.720804821463,73.1635340016962,59.0746101820837,2.04885689652097,2517.58935240501,27.4959674111045,12.1529326532263,28.9067977187644,96.9563559574201,58.8750845068998,14.671984246697,139.535343175057,195.306442759065,40.5484379641245,51.6843031827088,26.6422615094193,762.475968930093,8.88570371761094,59.3916412684856,0.956974122272248,7.00771214305059,0.840005525477702,167.095788,70.56973589,1.424017859,1213.1403365411,1727.5335047078,0.686185577905116,465.1564306
