Age,Gender,FoodCarbohydrate,FoodFat,FoodProtein,FoodSodium,FoodMonounsaturatedFat,FoodPolyunsaturatedFattyAcid,FoodSaturatedFat,FoodTotalSugar,FoodAddedSugar,FoodFibre,FoodFruit,FoodVegetable,FoodRedMeat,FoodProcessedMeat,FoodLegume,FoodCalcium,FoodIron,FoodVitaminC,FoodCopper,FoodZinc,FoodAlcohol,Height,Weight,EnergyIntake,inc_quintile,PhysicalActivity,BMR,steadystate,ratio
20,1,291.954350268063,102.948092728963,81.5910299154532,3.0347682519997,41.6603719433526,17.744872563088,37.2124103803977,126.082781588643,89.9008251098799,20.8353082107653,121.929100156408,209.692720177519,38.721203427279,68.1180956233222,25.9413977608904,1041.74728398997,12.4918519222257,98.3699353369611,1.28789164766761,9.46351154332375,7.38156267553303,163.0112561,66.98862565,2472.38529402345,1,1.73059060985107,1428.6367208685,2472.38529402345,0.984164559510008
21,1,290.939309786485,102.880078839518,81.7197945696849,3.03375017005719,41.6568684175472,17.758761965697,37.1309221509376,125.479262869961,89.5030434221266,20.874653768654,122.355457379974,209.993145617731,38.9133485170676,68.0250340045593,26.240547938959,1036.25899951616,12.4890659285971,97.8926240811477,1.29102814458576,9.47806300112896,7.45883733780738,162.9993119,67.33674556,2468.76898834499,1,1.72989612360163,1427.1197875194,2468.76898834499,0.983857740998412
22,1,289.974565587795,102.828225735079,81.869518944481,3.03219461821216,41.6573245577973,17.7743405305666,37.0596955689849,124.911871202977,89.0866424171926,20.923401535194,122.860353243726,210.335182517222,39.1136811961869,67.9295988606759,26.5274554292985,1031.25509722393,12.4914452531467,97.4648983181441,1.29449994956902,9.49666685039934,7.5527470945009,162.9839437,67.72725363,2465.69959940632,1,1.72909614746037,1426.0049118887,2465.69959940632,0.983519230036458
23,1,289.044638158212,102.784317876031,82.0332400895634,3.02992959670888,41.6581677693557,17.789932071192,36.9964299121574,124.375227952073,88.6526925790586,20.979156457194,123.428162285523,210.703724405699,39.3161349810428,67.8319924232886,26.7949849720478,1026.67536977141,12.4978666369843,97.081294544136,1.29818948082292,9.51837934330538,7.65867280529098,162.9650562,68.14756212,2462.98108351242,1,1.72820676401528,1425.1657468288,2462.98108351242,0.9831629185058
24,1,288.134211135792,102.740336796771,82.2037426802502,3.02680872660847,41.6559121901874,17.8039568007508,36.9388326729852,123.863708353659,88.2027463903842,21.0393761434224,124.042745242896,211.084109582289,39.514630423251,67.7328064064276,27.0365532345535,1022.45518104262,12.5071309748932,96.7358614134656,1.30197464115318,9.54219339526873,7.77184172400266,162.9428051,68.58484367,2460.41773850313,1,1.72724514715585,1424.4751201383,2460.41773850313,0.982803287451978
25,1,287.229349217805,102.688964357553,82.3739865934932,3.02272485554271,41.6473659731696,17.8150199289391,36.8847865496126,123.371948006198,87.7390807510043,21.1014966242316,124.688269008975,211.463252927489,39.7034424381098,67.6332103918836,27.2464895544899,1018.53030741662,12.5180309409946,96.4225783109069,1.30573560769139,9.56709337330911,7.88752707906198,162.9176149,69.02678211,2457.82671201662,1,1.72622902193228,1423.8126464039,2457.82671201662,0.982454799054339
26,1,286.318583061061,102.624034392576,82.5375237472526,3.01762155492364,41.6298184921882,17.8219873503592,36.8324999223816,122.895303494797,87.2648849682715,21.163058390419,125.350003979593,211.830694244754,39.8775631774278,67.5351030560882,27.4203683993643,1014.84149877118,12.5294179815764,96.1357439635811,1.30936156064799,9.59211003815748,8.00124788070358,162.8901503,69.46229372,2455.04947193137,1,1.72517616603346,1423.0717536378,2455.04947193137,0.982131316426811
27,1,285.39373904355,102.540884338001,82.688861314348,3.01150096939737,41.6011873141473,17.8240401606778,36.7806247392357,122.430217013708,86.7843539980722,21.2218216812613,126.015032246222,212.17944702805,40.0330265089548,67.4411971805868,27.5552815821414,1011.33833917166,12.5402624674414,95.8702988202454,1.31275667860124,9.61637052683939,8.10895647274198,162.8612457,69.88214501,2451.9610557828,1,1.72410398338434,1422.1654142749,2451.9610557828,0.981845582377467
28,1,284.450412268082,102.43656539631,82.823731041008,3.00442677829335,41.5601075819386,17.8207012432708,36.728328024698,121.974442813966,86.3026573563201,21.2758601590576,126.672801647507,212.506544478511,40.1671609726981,67.3550156795156,27.6500206647007,1007.98203010226,12.5497010344164,95.6220496245925,1.31584475261205,9.63913836844426,8.20720040308383,162.8318003,70.27939936,2448.47606462473,1,1.7230291747702,1421.0299514814,2448.47606462473,0.981608787066661
29,1,283.488027893304,102.309887058444,82.9392358629661,2.99652163973769,41.5059535250277,17.8118304782512,36.6753089725512,121.527112043547,85.825772812411,21.3236245880467,127.315476406965,212.813215789345,40.2787450240933,67.2807881257393,27.7051480138722,1004.74685251267,12.5570666771796,95.3877774188057,1.31857193728075,9.65983968429335,8.29324637145874,162.8026544,70.64964273,2444.55076315129,1,1.72196752259075,1419.6265208727,2444.55076315129,0.981430242726959
