Age,Gender,FoodCarbohydrate,FoodFat,FoodProtein,FoodSodium,FoodMonounsaturatedFat,FoodPolyunsaturatedFattyAcid,FoodSaturatedFat,FoodTotalSugar,FoodAddedSugar,FoodFibre,FoodFruit,FoodVegetable,FoodRedMeat,FoodProcessedMeat,FoodLegume,FoodCalcium,FoodIron,FoodVitaminC,FoodCopper,FoodZinc,FoodAlcohol,Height,Weight,EnergyIntake,inc_quintile,PhysicalActivity,BMR,steadystate,ratio
0,1,42.446128069423,14.5440501267254,11.2113091454449,0.410092733200588,5.81348527973494,2.46825277138578,5.38865613232591,18.7426078943055,12.4061363539246,2.93527559888096,17.3030406967506,28.68058362878,5.17327444074663,9.21017488625135,3.13028131352375,159.279760381234,1.78985554585236,14.9970982161198,0.175287325485765,1.32751455886021,0,62,6.15,345.5262,5,1.2,287.9385,345.5262,1
1,1,68.7560868318494,23.5609222365766,18.1660702503972,0.66470577329179,9.41861815087452,3.9985217788106,8.72818155728737,30.3560059151875,20.1136899880595,4.75436898554101,28.0182941563569,46.4749713325487,8.38247838085027,14.9317036709577,5.07375559725484,257.889729487482,2.89907346976432,24.2819812928826,0.284033701659422,2.15047021163032,0,80,10.2,559.736928458177,5,1.28386507681162,435.978,559.736928458177,0.99446380735424
2,1,87.4539876947154,29.9730183908919,23.1202054013728,0.846527469112064,11.9842809141967,5.08681674411523,11.1003014707712,38.6007884737284,25.6276276312388,6.04655263593476,35.6133988312235,59.1564564488101,10.6686797591102,19.024024330987,6.4618471048638,327.723365933942,3.68694530635066,30.8577605800975,0.361518535281592,2.73555979095806,0,90.5,12.65,712.053937902379,5,1.36629055825124,521.1585,712.053937902379,0.989719365732336
3,1,105.074847677071,36.0212788553715,27.8036565277315,1.01897016159132,14.4068353813294,6.11355305845574,13.3343793254565,46.359635919232,30.8681616812165,7.26370346518037,42.7478359062889,71.1523518398568,12.8303837176217,22.9128184858338,7.77935999218138,393.227672015558,4.42895183934225,37.0264108846542,0.434797682767518,3.28728417392961,0,99,14.9,855.705526517553,5,1.44583684894685,591.841,855.705526517553,0.985661647899856
4,1,121.65366865986,41.71961387855,32.2289225479655,1.1825834158579,16.692325819426,7.08127110414619,15.4347725864272,53.6454602746044,35.8518473996381,8.40840120334871,49.4345839312686,82.495963237715,14.8738051345941,26.6109627849235,9.03193321247143,454.477542713817,5.12656319478287,42.7951289387309,0.504075370371703,3.80688301346723,0,105.5,17.3,991.006889738253,5,1.52106435352644,651.522,991.006889738253,0.98219994795312
5,1,138.54282590793,47.5341383552465,36.7574572197084,1.35069542693484,19.0276697543764,8.06935130964957,17.5731389463215,61.0521087584853,40.9809387534896,9.57448801120651,56.2246745231633,94.1135585312019,16.9664578354817,30.4180937624779,10.3236078051733,516.478936201473,5.83683998737532,48.635456412226,0.575015103628533,4.3368707552908,0,112.1,19.5,1129.00837770777,5,1.59053347661802,709.83,1129.00837770777,0.979258075614232
6,1,155.290241162621,53.3127739405725,41.2730611606535,1.51909237151548,21.3524450725582,9.05233946250585,19.6923362031492,68.3774592192059,46.1243328415035,10.7313146281663,62.9383361209657,105.708660407835,19.0557325195111,34.2384666260582,11.6253705862722,577.499106439275,6.54087911164501,54.3844377205854,0.645811945130366,4.86336731190865,0,118.2,21.8,1266.06817475825,5,1.65280462284958,766.012,1266.06817475825,0.976773570734146
7,1,172.698486097639,59.3345278452727,45.9927387459302,1.69577891038998,23.778769127003,10.0780552543613,21.8945345086733,75.9721409739407,51.5199093074939,11.9352105417935,69.9079443415293,117.837705054806,21.2431874386706,38.2507564977897,13.0025882846181,640.488675787303,7.27273401237914,60.3201847507101,0.719875482480376,5.41185121266317,0,124.2,24.5,1408.77564998174,5,1.70643819684911,825.565,1408.77564998174,0.974696625111599
8,1,190.052895957608,65.3579520981935,50.7303282776887,1.87388228641697,26.2102404395414,11.1060141570616,24.0896867736636,83.5188597376422,56.9521553771907,13.1379383331114,76.8541737357456,130.024144728936,23.4445996214763,42.2975646159506,14.4076298921708,702.767948083281,8.00266262790712,66.1906316206349,0.794307929402863,5.96036639349756,0,130.1,27.4,1551.35446582493,5,1.74999460324462,886.491,1551.35446582493,0.972989112471022
9,1,206.840383142363,71.2103703714604,55.3519088939135,2.04836802481314,28.5777091057218,12.1073903763378,26.2135405420596,90.7904148777806,62.2597418738254,14.3054264998237,83.5834028610371,141.924184247599,25.60005067791,46.2619489037533,15.8071520854304,762.445232669974,8.70953976530633,71.8179052541313,0.867026040331782,6.49329766091235,0,135.8,30.5,1689.66250148826,5,1.78203424666409,948.165,1689.66250148826,0.971623948230043
10,1,223.42432601646,77.0203939032334,59.957190387256,2.22278038911692,30.9327177261552,13.1045324105642,28.3130732043039,97.94544059359,67.5413503796319,15.46439443454,90.2588498538054,153.792218829301,27.7577986387311,50.2202376570444,17.2339652553449,820.888224214554,9.40924725524193,77.3311463878895,0.939603374537953,7.02257403547876,0,141.4,34.1,1826.70961074396,5,1.80111753173553,1014.209,1826.70961074396,0.970584984076837
