Age,Gender,FoodCarbohydrate,FoodFat,FoodProtein,FoodSodium,FoodMonounsaturatedFat,FoodPolyunsaturatedFattyAcid,FoodSaturatedFat,FoodTotalSugar,FoodAddedSugar,FoodFibre,FoodFruit,FoodVegetable,FoodRedMeat,FoodProcessedMeat,FoodLegume,FoodCalcium,FoodIron,FoodVitaminC,FoodCopper,FoodZinc,FoodAlcohol,Height,Weight,EnergyIntake,inc_quintile,PhysicalActivity,BMR,steadystate,ratio
10,0,264.555328450739,90.1943065345924,75.8701491435113,2.62572743385505,36.0347565527851,15.3434747965017,33.0157089558307,114.622469426495,69.2705655469853,18.2644645993948,107.50941533144,171.677193419857,33.2529052547647,63.7841786657239,20.2483014103287,975.871379048212,11.5691031039216,83.8513485005149,1.11863972739755,8.73928684492408,0,140.7,33.1,2173.45066918834,3,1.86427229473955,1165.844,2173.45066918834,1.00773057038075
11,0,279.140288417339,95.2401138885777,80.2216804406228,2.77720678934627,38.0801308162401,16.2303825684322,34.8094389572633,120.736428399413,73.25739981561,19.2872487935081,113.456542953305,181.230698058027,35.1931813841716,67.5102035777085,21.5844353018986,1027.07438694398,12.2057926106795,87.9537464976323,1.1825262422878,9.23618143011531,0,145.7,36.5,2294.60890042905,3,1.8714085670715,1226.14,2294.60890042905,1.00792321020536
12,0,294.400582130299,100.535993729321,84.7937636318932,2.9365352976325,40.2286879811439,17.1657730930027,36.6901725217636,127.108621779584,77.424431481625,20.3598689457371,119.739564319073,191.285028582794,37.2440379782641,71.4168617664436,23.0172785896606,1080.38109317983,12.8722110279668,92.1942603431984,1.24964169195169,9.75892318590608,0,151.6,40.5,2421.60132661266,3,1.86556141813148,1298.055,2421.60132661266,1.00804966138513
13,0,312.563634243382,106.846375878428,90.2304473796454,3.12607105281305,42.7863345307958,18.2809384548197,38.9373050149823,134.697425481625,82.3527484913102,21.6368082931005,127.282566804319,203.305990192639,39.6912686553789,76.0430695430657,24.7266981701106,1143.93541190118,13.6659830072087,97.2662314033617,1.32948987486712,10.381914300821,0,158.5,46,2572.79370939796,3,1.84932753217388,1391.205,2572.79370939796,1.00812499040782
14,0,330.599999262947,113.140173184188,95.6605306313825,3.3156998540239,45.3403000406396,19.400371451502,41.1753926269354,142.193022135304,87.2394285750565,22.9089007148423,134.8721432424,215.345104056226,42.1549138529493,80.6510210433843,26.4797629453786,1206.60815104885,14.4549661845155,102.221069824918,1.4092511662703,11.0052111346641,0,165.5,52.2,2723.303678235,3,1.8253035934531,1491.973,2723.303678235,1.00816229433765
15,0,344.440463802393,118.025360684577,99.902885157724,3.46451291719577,47.3317988161134,20.2848944182349,42.8999267726016,147.849705229801,91.0015057247949,23.8939789100465,140.861055084027,224.765852244769,44.1153639175111,84.2404313544575,27.9465532088614,1253.61108219806,15.0616148298214,105.816075983898,1.47155619228893,11.4932824561836,0,171.1,58.1,2839.60164200167,3,1.79608628622352,1580.994,2839.60164200167,1.00817391747029
16,0,371.148677924284,127.35327253387,107.908967241277,3.74430435339147,51.1072924332466,21.9407774177679,46.2385486879631,158.989146829377,98.1406715621136,25.7762162657389,152.248923780213,242.729067473702,47.762169328524,90.9825813896311,30.5158137716574,1347.02432038694,16.232577689913,113.292486269162,1.58937222306849,12.4161198939699,17.1004993302679,176.2776202,77.36989444,3182.11352877895,3,1.76691776072813,1800.9403717056,3182.11352877894,1.00715140231899
17,0,370.101176267609,127.184963579752,107.865170534466,3.74519519571212,51.0723898854061,21.9660360076324,46.1318495046931,158.212816576403,97.9089774294264,25.7341732753662,152.379003682746,242.67948281152,47.8667071233377,90.9147621785697,30.8428908035799,1339.45618159951,16.1915691950337,112.262219228748,1.58873489608387,12.4146609059091,16.9656637768965,176.2931612,77.48436386,3175.28970586434,3,1.7667381716839,1797.2610524614,3175.28970586434,1.0070105736544
18,0,369.214119697669,127.085509459939,107.867249200014,3.74795752272075,51.0628041014445,22.0041021028858,46.0568683427838,157.505317513936,97.6812570399145,25.7042813830395,152.665164599271,242.837039218205,48.0031510691207,90.8646363473986,31.1884999342755,1332.52658905696,16.1595618923946,111.306919711314,1.58891853956128,12.420270216221,16.8777528282558,176.3236679,77.70843357,3170.23933052798,3,1.7663762042525,1794.7701757393,3170.23933052798,1.00672781556222
19,0,368.467605623393,127.047184789904,107.908318877115,3.75236928098705,51.0752886945059,22.0530846538473,46.0110023918584,156.85971398654,97.4523322693162,25.6850225258706,153.094690804998,243.190333048583,48.1675260487154,90.8282840211144,31.5461776100191,1326.17869830814,16.1359186167656,110.425262499142,1.58984657385633,12.4321116831986,16.8352940768744,176.3679629,78.03276622,3166.77541964929,3,1.76582664806734,1793.3671026628,3166.77541964929,1.00630111600349
20,0,367.833162956271,127.059043893741,107.979021952932,3.75811701983718,51.1053232115679,22.1104878388817,45.9903778672993,156.26532633216,97.2154306886487,25.6742675661923,153.649455767486,243.720588782835,48.3546307108457,90.8004501115548,31.9082363872822,1320.323165325,16.119585905189,109.612583763124,1.59140511712156,12.4490287815041,16.8362999173418,176.4242269,78.44430363,3164.63423410187,3,1.76508258306322,1792.9100113887,3164.63423410187,1.00572791663556
21,0,367.276085595206,127.107727780635,108.068180003163,3.76481735527327,51.1474288559353,22.1733582219857,45.9901533638122,155.708755485161,96.9627570651322,25.6694354396653,154.30696160774,244.402994892408,48.5583589069249,90.7750865714261,32.2660306343488,1314.84705513731,16.1091824673839,108.86156204044,1.59345174560189,12.4696199793774,16.8782919046643,176.4899715,78.9272624,3163.49465575184,3,1.76413638447225,1793.225673251,3163.49465575184,1.00500562890514
22,0,366.758126559065,127.178410196248,108.163566221472,3.77204283841068,51.1955432717939,22.2384602591551,46.0048700614197,155.175055594365,96.6861639879605,25.6676788344421,155.041581753264,245.208338870592,48.7720774162707,90.7459785202497,32.6103080851271,1309.62394019327,16.1031046410724,108.162992958963,1.59582595416476,12.4923280819094,16.9583183451829,176.5620555,79.46425376,3163.00069130466,3,1.7629809507074,1794.1207419374,3163.00069130466,1.00413226232667
23,0,366.240282601899,127.255791119097,108.252720149841,3.77934959038971,51.2434175092268,22.3024641936852,46.02881663123,154.648939255354,96.3778434679523,25.66607820098,155.825917631909,246.104801460776,48.9890264540446,90.7073789209377,32.9316265276558,1304.52422308414,16.0996381753275,107.506584247641,1.59836022765781,12.5155351292459,17.0729663862871,176.6367653,80.03739994,3162.78489578284,3,1.76161106572189,1795.3934085256,3162.78489578284,1.00310711943146
24,0,365.685429518717,127.325054291071,108.323733667694,3.78630427644179,51.28500124043,22.3621311639895,46.0563800128335,154.115914635857,96.0309695230476,25.6618278183728,156.632185444935,247.059783205318,49.2027112987136,90.6545837317614,33.2208100103772,1299.42484768086,16.0970670279037,106.881711614858,1.60089074898522,12.5376551652313,17.2183723469674,176.7099767,80.62933682,3162.49074779406,3,1.76002479479546,1796.8444292068,3162.49074779406,1.00193150305558
25,0,365.060603961178,127.37271534746,108.36594573717,3.79250826178287,51.314786055819,22.4144815228868,46.0823568681431,153.563269927188,95.6402329080282,25.6523998918253,157.43355275443,248.041647339758,49.4072559524251,90.5843900341618,33.4694145293525,1294.21769997877,16.0937712597465,106.27808873515,1.60326690443054,12.5572180448472,17.3902353697298,176.7773897,81.22402547,3161.79228450864,3,1.75822480608072,1798.2867000703,3161.79228450864,1.00060938202551
26,0,364.338803694268,127.387311531019,108.370504439538,3.79761749576158,51.3280863429089,22.4569362506973,46.1022091145834,152.980852963777,95.2022319734639,25.6356777163012,158.205363822068,249.021297175452,49.5976981408398,90.4954018985309,33.6701734933235,1288.81627041411,16.0883091132958,105.686326057452,1.60535905488185,12.5729396815981,17.5838413522133,176.83482,81.80733556,3160.40992577988,3,1.75621951044458,1799.5529072444,3160.40992577988,0.999147955890204
27,0,363.500238470219,127.359903669576,108.330771864352,3.80135723815506,51.3212451212418,22.487424641383,46.112253668396,152.361618724296,94.7157025946582,25.6100528894697,158.926205694617,249.973528292795,49.7702119522679,90.3881681524893,33.8173942908688,1283.16035351309,16.0794805351613,105.098367215651,1.60706427936048,12.5837758773989,17.7941041026036,176.8785102,82.36740319,3158.12190308269,3,1.75402391962761,1800.5010466181,3158.12190308269,0.997558074620653
28,0,362.533030378814,127.284383973939,108.242566982036,3.80353140552385,51.2917614437576,22.5044555335583,46.1097843521951,151.701944470277,94.1815904721629,25.5744859682773,159.57878507944,250.878123559825,49.9222530550534,90.2651575451793,33.9072815361624,1277.21878205248,16.0663717901995,104.507806003468,1.60831006276769,12.5889589176744,18.0156300502479,176.9054217,82.89479584,3154.77125556059,3,1.75166013755364,1801.0178960666,3154.77125556059,0.995854456145685
29,0,361.433407239236,127.157599374565,108.104255238754,3.80402678135124,51.2383425789046,22.5071524691247,46.0931293483667,151.001729857153,93.6029829694441,25.5285328614387,160.150598142575,251.72067534864,50.052627847845,90.1305922814967,33.9381676459242,1270.99033498682,16.0483822382279,103.910093973903,1.60905607035523,12.5880174978156,18.2428106330316,176.9134674,83.38253515,3150.26871871427,3,1.74915742126934,1801.0206973985,3150.26871871427,0.994055683207979
30,0,360.205458047732,126.979310279503,107.916701882973,3.80281262205424,51.1608884318283,22.495255344204,46.0616509292436,150.264309016822,92.984925556585,25.4723408387635,160.634383067317,252.493127631604,50.1614922462035,89.9901705434423,33.9106372976822,1264.50303573665,16.0252349952604,103.302650687418,1.60929423981637,12.5807813642263,18.4699431422561,176.9016546,83.82602994,3144.59203423415,3,1.7465517754282,1800.4573803506,3144.59203423415,0.992183957282417
31,0,358.860526992129,126.752008945042,107.683109180813,3.79993630653071,51.0604175905009,22.4690923207659,46.0156955423078,149.496204202146,92.3341502188569,25.4066184279857,161.028349085781,253.194032558822,50.2502880342259,89.8507122414102,33.8275386574459,1257.81207799209,15.996973193076,102.684886717475,1.60904743511218,12.5673723400242,18.6913767646216,176.8701212,84.22296179,3137.78226254949,3,1.74388507583746,1799.3056457821,3137.78226254949,0.990264600828051
32,0,357.416312702141,126.480619968942,107.40875572205,3.79551561631726,50.9389439252387,22.4295259050424,45.9565016199643,148.706746522781,91.6587401834791,25.3325827220031,161.336175582054,253.828511977667,50.3216246528776,89.7197596852921,33.6938804037555,1250.9965837166,15.9639429472199,102.058144448915,1.60836684802461,12.5481831679628,18.901676213271,176.8200636,84.57314595,3129.93758691014,3,1.74120375123906,1797.5711255405,3129.93758691014,0.988325342496684
33,0,355.895724204849,126.172101655672,107.100652419278,3.7897281145961,50.7993113893455,22.3778768194068,45.8860711127459,147.907583591619,90.9677503465219,25.2518865948752,161.566775395143,254.407911707656,50.3791134126705,89.6051590352987,33.5166198376019,1244.15535419949,15.9267634896497,101.425557094555,1.60732825839973,12.5238452416941,19.0957916466856,176.753571,84.87836804,3121.20496292436,3,1.73855708569765,1795.2847154696,3121.20496292436,0.986395398091946
34,0,354.325528337829,125.83496232522,106.767125638323,3.7827979512579,50.6449930163571,22.3158287822687,45.8070091047552,147.112087976007,90.2707970486577,25.1665273020912,161.733818533716,254.949136696381,50.427159811487,89.514640421275,33.304353274115,1237.40173088249,15.8862843823955,100.791823142196,1.60602719057551,12.4951859302491,19.269221071518,176.6733916,85.14217838,3111.76982433222,3,1.73599523403493,1792.4990595162,3111.76982433222,0.984504421032698
35,0,352.73481004776,125.47870168508,106.417334598241,3.77498030816118,50.4798587299082,22.2453168495371,45.7223345288389,146.334675991292,89.5776258114011,25.0787372578264,161.855017329766,255.473660250249,50.4707185085519,89.4554061627843,33.0669250945333,1230.85765204437,15.8435294933636,100.162892625634,1.60457295416869,12.4631759836492,19.4181506045484,176.5826588,85.36961548,3101.84394798157,3,1.73356706703841,1789.2840761452,3101.84394798157,0.982681364232645
36,0,351.15328053717,125.113192525623,106.060734810277,3.76654386586514,50.3079188234514,22.1684030448978,45.6352669842614,145.590053020659,88.8976674080908,24.9908590822637,161.95119122269,256.006225557594,50.5150178793732,89.4337341931998,32.8149777616742,1224.64705241191,15.7996284942124,99.5455692785152,1.60308163891043,12.4288682495846,19.5395602043136,176.4846126,85.5668326,3091.65171555059,3,1.73131797934614,1785.721486424,3091.65171555059,0.980953343704354
37,0,349.609480549752,124.748022413804,105.706503467363,3.7577518257262,50.1330518530338,22.0871438701942,45.5489963982521,144.892407263968,88.2395940795287,24.9052082698385,162.045145098762,256.573281277726,50.5652630512825,89.4546014362848,32.5594685594996,1218.8888041655,15.7557377258444,98.9470401056256,1.60166821896199,12.3933296260186,19.631286165123,176.3823404,85.74061662,3081.41514094856,3,1.7292877991844,1781.8983875338,3081.41514094856,0.979344567364315
38,0,348.128965008191,124.391828742998,105.362954735238,3.74884245807361,49.9587312208788,22.0034567065515,45.4664473990509,144.254590054222,87.6108959738071,24.8239299745987,162.160421042723,257.201233785303,50.6263319187375,89.5213374500152,32.3111821768488,1213.68953563018,15.7129545537995,98.3743584913339,1.60043813625291,12.3575697768762,19.6920378820232,176.2785595,85.89781365,3071.33840283486,3,1.72750893450642,1777.9001552385,3071.33840283486,0.977875409319644
39,0,346.732591349277,124.051673139935,105.036984008556,3.74001055570514,49.7877697458235,21.9189942554669,45.3900550330466,143.687335504026,87.0175055405989,24.7488593188699,162.320005506704,257.914635112004,50.7024838124141,89.6353255471333,32.0802689280093,1209.13678652756,15.6722314305981,97.8339197983123,1.59947893954822,12.3224715897987,19.721372909519,176.1754542,86.04470586,3061.59297005738,3,1.72600487447222,1773.8032002914,3061.59297005738,0.976561691346561
40,0,345.435062348961,123.732511101406,104.73358889538,3.73139149549516,49.6221053204871,21.8350377211695,45.3215722167555,143.198583519228,86.4635035295894,24.6813969305091,162.545089770957,258.734453823484,50.7971045998054,89.7957759679609,31.8758365878552,1205.29305223805,15.6342975229854,97.3309778845067,1.59885272916417,12.2887294604127,19.7196400424854,176.0745717,86.1864103,3052.30468518741,3,1.72478913955344,1769.668312022,3052.30468518741,0.975414224040251
41,0,344.243886468013,123.436816747981,104.455518402635,3.72304975217643,49.4626521132894,21.7524198720571,45.2619309226798,142.792974987734,85.9509423836086,24.622412488627,162.853987661714,259.676590043153,50.9125138375099,89.9996012321411,31.7056197393307,1202.19130849652,15.5995965350138,96.8692547202583,1.59859025258134,12.2568019349817,19.6879038216125,175.976777,86.32638506,3043.5442969657,3,1.72386473975008,1765.5354429994,3043.5442969657,0.97443864011675
42,0,343.158895590903,123.164413774746,104.20309468977,3.71497345410315,49.3092379149713,21.67148724679,45.2111759866774,142.471578607564,85.4798164646201,24.5721875457398,163.261302689079,260.750781706572,51.0498563353531,90.2414218995453,31.5757435586855,1199.83252892115,15.5682483885359,96.4506882405987,1.59868741985712,12.2268843547896,19.6278639561727,175.8822606,86.46612467,3035.32273278862,3,1.72322416122006,1761.4207142033,3035.32273278862,0.973635529348587
43,0,342.172408741305,122.912544534142,103.974236010842,3.70707599498702,49.1606401941846,21.5921070850731,45.1684834786042,142.231888499515,85.0481956132673,24.5304053211931,163.777411306857,261.960012255,51.2090930422712,90.5137223552925,31.4905907322208,1198.18553715827,15.5400400514112,96.0753482976565,1.59910478775952,12.1989051958729,19.5417800652737,175.7905914,86.60510376,3027.59194027278,3,1.72284986042036,1757.3161828124,3027.59194027278,0.97300086936047
44,0,341.270050483239,122.676179513902,103.764684922901,3.69920481477382,49.0147211892659,21.5137190876787,45.1322647214787,142.068100081573,84.6525188975402,24.4961894919285,164.408290207391,263.3004696564,51.3890942831981,90.8071595688091,31.4527711158443,1197.18926936871,15.5144470396375,95.7415274776739,1.59977019230383,12.1725467984397,19.4324063228414,175.700807,86.740988,3020.25140150956,3,1.72271520532714,1753.19251387,3020.25140150956,0.972526711398225
45,0,340.432136921617,122.448533892233,103.568416329101,3.69115638095828,48.8686478322228,21.4354257044185,45.1003439746869,141.971633413316,84.2880221582941,24.4681871240808,165.155669203194,264.762031380036,51.5878237385386,91.1110053578544,31.4631847944427,1196.75720010917,15.490682569128,95.4459865406103,1.60058424776807,12.1472876112082,19.3029335821085,175.6115306,86.87008388,3013.15955310773,3,1.72278576909806,1749.0042042112,3013.15955310773,0.972202075810821
46,0,339.635460632973,122.221727393371,103.378174616603,3.68269547698459,48.719169939068,21.3561092669083,45.0701865865696,141.931840200892,83.9492534789742,24.4446849150528,166.017450846593,266.32918166801,51.8025885628199,91.4136820325121,31.5211623984432,1196.78340416095,15.4677673941778,95.1843118440513,1.60142801820623,12.1224600349982,19.1569309242183,175.521108,86.987954,3006.14860400817,3,1.72302085592469,1744.69658546,3006.14860400817,0.972013981282517
47,0,338.855243982159,121.987500594196,103.186069762822,3.6735762093571,48.5629208397805,21.2745603004542,45.0391459348796,141.936804602622,83.6306161988015,24.4237432139613,166.988305091826,267.982209920866,52.0303205848614,91.7033341239563,31.6246614123803,1197.14950260854,15.4446103159444,94.9513256056404,1.60217183536389,12.0973156468831,18.9982752028946,175.4277558,87.09009445,2999.04068674795,3,1.72337512433048,1740.2135173055,2999.04068674795,0.971948540603238
48,0,338.067013900732,121.737894680448,102.984156734403,3.66356196810382,48.3967022732262,21.1896003913514,45.0046952399574,141.974139367252,83.3268758242276,24.40333070219,168.060333639433,269.698512570774,52.2678497133053,91.9683728226952,31.7704953241001,1197.73166227695,15.4200883626268,94.7414860248742,1.60268411235318,12.0710889422481,18.8310575979035,175.3297121,87.17256314,2991.66313784989,3,1.72380017133265,1735.5046063936,2991.66313784989,0.971992031166385
49,0,337.248181897275,121.465813156134,102.76493137563,3.65244193539085,48.2177201919479,21.1001851159204,44.9646146468381,142.031688583299,83.0335754553539,24.3814442993667,169.223705202377,271.453828817943,52.5121341268911,92.1979362413221,31.9545736538205,1198.406892617,15.3931168199147,94.5492231076753,1.60283910183566,12.0430517977403,18.6594601163647,175.2253821,87.23246405,2983.86099231137,3,1.72424595205368,1730.5309539845,2983.86099231137,0.972131872912536
50,0,336.37917778957,121.165408466364,102.521695394755,3.64004248650816,48.023748171057,21.0054768798076,44.9171130950668,142.098071633905,82.7473208775778,24.3562029532476,170.467184734489,273.223275793452,52.7604209691678,92.3822250176401,32.1721342618401,1199.0580746635,15.3627020447908,94.3691735954512,1.60252281725869,12.0125531579292,18.4876009424814,175.1134676,87.26822823,2975.50537553194,3,1.72466193263891,1725.2687725177,2975.50537553194,0.972357438818039
51,0,335.444078898643,120.832271748336,102.248771392206,3.62623289413684,47.8132094594623,20.9048836639178,44.8608776266141,142.163038446727,82.4659199440894,24.3259101809425,171.778516133837,274.982110059383,53.0103255800164,92.5126980390341,32.4179551242908,1199.57745245072,15.3279740920307,94.196303179561,1.60163675580661,11.9790417783077,18.3193545008517,174.9930725,87.27967758,2966.49732840438,3,1.72499790761142,1719.7106821492,2966.49732840438,0.972660653287086
52,0,334.430760768754,120.46343620502,101.941574727255,3.61092571060029,47.5851818040467,20.7980652294933,44.7950548187886,142.217638919382,82.1883821304793,24.2890859428919,173.144652745086,276.706202575707,53.2598311395133,92.5821369277886,32.686538377932,1199.86859322815,15.2881999240495,94.0259259671086,1.60009945694022,11.9420728750462,18.1581575149736,174.8637734,87.26790029,2956.76737043403,3,1.7252044529538,1713.8649076471,2956.76737043403,0.973036337018043
53,0,333.330666917988,120.057232166157,101.59657112772,3.5940730095555,47.3393402936469,20.6849130306204,44.7191793056887,142.254238293098,81.9148023070642,24.2444734144903,174.551862556102,278.372270927512,53.507223229126,92.5846087448149,32.9722651506672,1199.8470683896,15.2427811835685,93.8536492437827,1.59784627990669,11.901302094471,18.0068159262085,174.72565,87.2349963,2946.27175316171,3,1.7252330293829,1707.752925537,2946.27175316171,0.973482293847405
54,0,332.138323013865,119.61304346491,101.211157872378,3.57565998118634,47.0758581338753,20.5655120069551,44.6330686565735,142.26642230495,81.6461603838087,24.1910282526987,175.985749942991,279.957939811357,53.7509800854571,92.5153650226162,33.2695227823046,1199.44021187343,15.1912417780864,93.675277689842,1.59482793649604,11.8564712265151,17.8673278644307,174.5792694,87.18376141,2934.98660978018,3,1.7250357922305,1701.4062102359,2934.98660978018,0.973999141863298
55,0,330.850720712263,119.131015745955,100.783506743768,3.55569736296561,46.7952856739908,20.4400925767048,44.5367041913461,142.248837287281,81.3840693832414,24.1278981107151,177.431239696646,281.441708450255,53.9896411537334,92.3707153562351,33.5728076729226,1198.58632722823,15.1332105484402,93.4867098486207,1.5910083389708,11.8073900982298,17.7407362051565,174.4256255,87.11736983,2922.90120497382,3,1.72456520083134,1694.8626839767,2922.90120497382,0.974589920121403
56,0,329.46666336076,118.611755927974,100.312397209891,3.53421380564325,46.4984235083321,20.3089792425741,44.430112933916,142.196998337243,81.1304974437191,24.0543980145851,178.872557354241,282.802884788314,54.2216726848206,92.1479037541426,33.8768061123484,1197.2336152695,15.0684028328136,93.283849422935,1.58636218873951,11.7539179197079,17.62702070816,174.2660379,87.03909251,2910.01119059149,3,1.72377354755604,1688.1632710499,2910.01119059149,0.975259516396088
57,0,327.986123213255,118.056046682662,99.7970555288073,3.51124878195374,46.1861994465095,20.1725397258938,44.3132599414728,142.107082579539,80.8874798555362,23.9699844128866,180.293222504705,284.021517746216,54.4453428909505,91.8450023398897,34.1764536757635,1195.33895989725,14.9966028460723,93.0625412873169,1.58087254673371,11.6959458453206,17.5250357738553,174.10202,86.95206119,2896.3123855292,3,1.7226125416287,1681.3487162881,2896.3123855292,0.97601396823938
58,0,326.409623309415,117.464586097281,99.2370044168841,3.48684621788356,45.8595538246316,20.0311364049592,44.1859548149481,141.975710726978,80.6568291367914,23.8742283373669,181.676055738868,285.07833251203,54.6586129738039,91.4608245652515,34.4669722504814,1192.86659400873,14.9176471767474,92.8185311996798,1.57452846480974,11.6333812096363,17.4324963258321,173.93513,86.85906596,2881.79526006155,3,1.72103308377869,1674.4566314404,2881.79526006155,0.976859696531165
59,0,324.737637493825,116.837754567082,98.6319218507477,3.46104878190299,45.5193345289368,19.8850806802852,44.0477727995195,141.799713184229,80.4398468670975,23.766786933516,183.003190911174,285.954659214713,54.8590460531827,90.9948523845835,34.7438834486115,1189.78660948091,14.8314088482768,92.5474420733466,1.56732267052973,11.5661331795733,17.3460117359232,173.7668208,86.76236283,2866.44011063348,3,1.71898535406642,1667.5186346717,2866.44011063348,0.977802741039598
60,0,322.970006055669,116.175410947101,97.9815085528997,3.433892779357,45.1662031607161,19.7345911000626,43.897990548366,141.575880001805,80.2370421768435,23.6473731305025,184.256087027841,286.632349558448,55.0437351517178,90.4471712138195,35.0029989002226,1186.07330135016,14.7377816072262,92.2447603619582,1.55924931907797,11.494099673549,17.2611663684209,173.5983048,86.66347104,2850.21292153713,3,1.7164193077818,1660.5574806896,2850.21292153713,0.978848043879534
61,0,321.105387962681,115.476726655878,97.2853704079774,3.40540381884816,44.8005563639674,19.5797573582107,43.7355389059814,141.300705555263,80.0478675336133,23.5157251056574,185.415547563429,287.093697020876,55.2092537284858,89.8184119825065,35.2403915413579,1181.70343282777,14.6366651882245,91.9058325817844,1.55030193596003,11.4171561805447,17.1726450311271,173.4304481,86.56295475,2833.06208860342,3,1.71328563539423,1653.5842185775,2833.06208860342,0.979998835359592
