Age,Gender,FoodCarbohydrate,FoodFat,FoodProtein,FoodSodium,FoodMonounsaturatedFat,FoodPolyunsaturatedFattyAcid,FoodSaturatedFat,FoodTotalSugar,FoodAddedSugar,FoodFibre,FoodFruit,FoodVegetable,FoodRedMeat,FoodProcessedMeat,FoodLegume,FoodCalcium,FoodIron,FoodVitaminC,FoodCopper,FoodZinc,FoodAlcohol,Height,Weight,EnergyIntake,inc_quintile,PhysicalActivity,BMR,steadystate,ratio
0,0,67.6264571604076,22.9857237827379,19.1625143284321,0.662131809904771,9.136970430468,3.87710378250302,8.50306201100718,29.5729475196799,17.3830872967953,4.649847913058,27.6868998615809,43.9393677742949,8.38987070069558,15.9531691662977,4.91770377052504,253.1230142598,2.95932959155552,22.1648426777307,0.282918607878845,2.21785284115876,0,63.4,6.05,554.0274,1,1.2,461.6895,554.0274,1
1,0,97.0500222240916,32.9879101820039,27.5066263045476,0.950479700949009,13.1143950960998,5.56502821817901,12.2001803507025,42.4321844025672,24.9579002892492,6.67342927112338,39.7217231508643,63.0514251670579,12.042499621587,22.9059495565143,7.06373738096362,363.145556196271,4.24685277847744,31.7872224719527,0.406102352869172,3.18317202806058,0,81.7,10.9,795.117785752592,1,1.28328424610971,619.596,795.117785752592,0.994592123268387
2,0,117.02634647826,39.7812902517281,33.1845278431276,1.1467480925422,15.8186689358899,6.71303189616794,14.7055674742696,51.1478640449486,30.1226288490228,8.04822013057009,47.871195919399,76.0169885710718,14.52688297546,27.6486752804265,8.53318717412361,437.633708183761,5.12088166295677,38.2790713989474,0.489905159915523,3.83924781605481,0,91.9,13.3,958.875109551105,1,1.36513721423217,702.402,958.875109551105,0.98995263769734
3,0,135.002192352892,45.8978284121221,38.3093634315476,1.32396660840147,18.2568816193965,7.74862087456292,16.954672715531,58.9728652274926,34.7958187974228,9.2864891379446,55.1810627082083,87.6734663761976,16.7682859093211,31.9427500876315,9.87090706625029,504.412084623735,5.90725547105398,44.0714321763998,0.565520473225651,4.43050707493192,0,99.6,15.35,1106.32667884686,1,1.44412762638013,766.0865,1106.32667884686,0.985981011983101
4,0,153.108940485423,52.0631382041105,43.488527579059,1.50313777380167,20.7181276037107,8.79471628361467,19.2146748322038,66.8351057028275,39.5296737312094,10.5350829982762,62.5220589533564,99.4056197179261,19.0329850759633,36.295860165399,11.2359790246615,571.404296992314,6.69920492895416,49.8519497579458,0.641909455154805,5.02711454693061,0,106.5,17.55,1254.95811609492,1,1.51882420456633,826.2695,1254.95811609492,0.982590077492892
5,0,172.136203411601,58.5471582168277,48.9496215292701,1.6921432341341,23.3103949896074,9.89749344220001,21.5841712775873,75.0751775039855,44.5312372618319,11.8486500543028,70.2172924818859,111.727781753603,21.4213277556174,40.8992064745363,12.6907730265241,641.506249987532,7.53123887586467,55.8672825602546,0.722424853875104,5.65530075167704,0,112.9,20.3,1411.26772371494,1,1.58779567080353,888.822,1411.26772371494,0.979706402504757
6,0,188.677805479771,64.1929037165075,53.7264177836404,1.85759336623829,25.5733360938949,10.8618794912389,23.6361625051078,82.2044302515302,48.9200263361402,12.9930070660789,76.881732455078,122.433154251955,23.5116355261639,44.945260827262,13.9880885737298,701.989421118977,8.25430139333278,61.0046696175337,0.792801252197957,6.20345652694726,0,119,21.9,1547.35302650221,1,1.64961074710447,938.011,1547.35302650221,0.97726965515633
7,0,205.398539844257,69.9083054380267,58.5780127193162,2.02573912154283,27.8684662361481,11.8417987670125,25.7054945016581,89.3831396564804,53.3835497585109,14.1517998427989,83.6104382057953,133.257748361189,25.637641457435,49.0666134515782,15.327640601916,762.768005937229,8.98496949831345,66.1252514228226,0.864238612414187,6.75940592651562,0,125,23.8,1685.08095919653,1,1.7028381554819,989.572,1685.08095919653,0.975231655700758
8,0,223.511424147591,76.1084686557238,63.8528323259686,2.20864810241051,30.3614701666093,12.9082234220936,27.9446281470801,97.1358061607289,58.2359543768993,15.4089452718785,90.9064113767156,144.996506559525,27.95374220655,53.553656111807,16.8048836948109,828.312423647691,9.77630016648602,71.6124496058284,0.94187330897727,7.36346679110918,0,130.6,26.9,1834.43324379576,1,1.74604661794858,1050.621,1834.43324379576,0.973555492929817
9,0,239.362624709301,81.5515187411344,68.508609001379,2.37028763459233,32.5569081412239,13.8511005114016,29.897908306538,103.872195986472,62.5219704677907,16.5128366742193,97.295762373325,155.289282888863,30.005806366899,57.5295939727296,18.1493481730878,885.063193580216,10.4685061102067,76.291812282933,1.01033024250886,7.8956406952079,0,135.7,29.7,1965.44860351293,1,1.77780485651725,1105.548,1965.44860351293,0.972214959577522
