Age,Gender,FoodCarbohydrate,FoodFat,FoodProtein,FoodSodium,oldenergy,FoodMonounsaturatedFat,FoodPolyunsaturatedFattyAcid,FoodSaturatedFat,FoodTotalSugar,FoodAddedSugar,FoodFibre,FoodFruit,FoodVegetable,FoodRedMeat,FoodProcessedMeat,FoodLegume,FoodCalcium,FoodIron,FoodVitaminC,FoodCopper,FoodZinc,FoodAlcohol,Height,Weight,PhysicalActivity,BMR,EnergyIntake,ratio,Income
55,1,260.939674009259,95.315698239659,80.2021217985513,2.85304759334026,2145.71527586555,37.4209605302628,16.3343447223049,35.7465420267319,115.51925448002,80.3213960061777,20.4380961304216,145.133140799301,234.068770884183,43.4293613914094,71.2605361615727,28.0347401654988,976.880998450047,12.0074214209011,91.3692428574924,1.29910963710032,9.39638918386458,8.05387302447141,161.2402729,74.01206092,1.732215744,1315.5321942158,2278.78557855947,1.06201675692515,747.3958634
56,1,259.437611529608,94.6843788584215,79.6555647034124,2.83694315222346,2156.29531233269,37.1094206826213,16.1911166514846,35.5853276524191,115.249755595426,79.9333873193196,20.3268450658254,145.85914652111,234.577086084753,43.4993935158831,70.9363352013618,28.0571478495667,974.613244669217,11.9376626114594,91.0104800613253,1.29334471567931,9.33619554269833,8.00503710365823,161.1271014,73.87711221,1.73058402,1308.5567347279,2264.56737438348,1.05021207504906,742.2809979
57,1,257.85272358365,94.0179289523932,79.0658825033804,2.81878786419467,2166.79283950115,36.7871141502218,16.0415420929909,35.4059598558983,114.965191831455,79.5190060590243,20.2100706027571,146.557544490032,234.930460413394,43.5382185679705,70.5327852758232,28.062695490108,971.868799148879,11.8631293690023,90.6177062721705,1.28716552156515,9.2714992937752,7.94584838422667,161.0079303,73.7257756,1.728516356,1301.380062619,2249.45672360925,1.03815034026378,736.8407436
58,1,256.175457589688,93.3137739666863,78.4312346944503,2.79846338886787,2177.16991880812,36.4533168830353,15.8854854235423,35.2071864223591,114.659900181489,79.0768371239578,20.0866969631272,147.214057694516,235.103813805569,43.5416732846269,70.0497776913922,28.0494350703427,968.573149732507,11.783330288263,90.185082818267,1.28053220408279,9.20205122959796,7.8745973277559,160.881787,73.55874443,1.725941031,1294.0030256057,2233.37291613102,1.02581470414292,731.1462283
59,1,254.39591379553,92.5692485586186,77.7499428980338,2.77587450038859,2187.38632789653,36.1072072804695,15.7227989197123,34.9878285166319,114.327569744172,78.6050888396436,19.9555496243665,147.813135559389,235.072510624219,43.5058853972531,69.4882827703918,28.0156409962578,964.655255703912,11.6977638769976,89.7066338834652,1.27339989904273,9.12760932140328,7.78967829734376,160.7477186,73.3763253,1.722788597,1286.422730997,2216.23441188323,1.01318838086295,725.2658177
60,1,252.504420351522,91.7817981964472,77.0206608745489,2.75095600230916,2197.39998818391,35.7479437267098,15.5533539279827,34.7468524043302,113.961470523049,78.1017003424369,19.8154227605318,148.338435253264,234.813410723786,43.4274108553018,68.8503912531408,27.9598388537521,960.05088008344,11.6059506919253,89.1765634687537,1.26572105811251,9.04795956822412,7.68965012035683,160.6048596,73.17852888,1.718994077,1278.6338760112,2197.96405951481,1.00025669943293,719.2628743
61,1,250.492173905262,90.9492043136935,76.2425577377085,2.72367956456911,2207.16753138446,35.3747537489769,15.3770753672621,34.4834463803672,113.554723392864,77.5644952712335,19.6651555094997,148.773389979787,234.306002296365,43.3033794128503,68.1393361199875,27.8808395115926,954.705939234569,11.5074685703183,88.5895965209527,1.25744833216844,8.96293856196076,7.57329760525344,160.4524924,72.96519603,1.714499254,1270.6303858397,2178.4948486319,0.987009285727132,713.1938582
62,1,248.351884819899,90.0698103190127,75.4154952913761,2.69405971961759,2216.64495475413,34.987025881448,15.193975566718,34.1970950357254,113.10058822561,76.9913635010229,19.5037111525071,149.101826439275,233.533528412942,43.1316366049347,67.3594827058765,27.7777740423298,948.579585210514,11.4019878723397,87.941316678295,1.24853775399406,8.87245554686588,7.43969027956895,160.2900981,72.73613638,1.709254977,1262.4071155612,2157.7756452732,0.973442156645484,707.1068616
63,1,246.078362378348,89.1427245441117,74.5401794618808,2.66215825805667,2225.78831162941,34.5843947114994,15.004183404861,33.8876426442461,112.592744855768,76.3804498245231,19.330252577271,149.308585984978,232.48401016358,42.910868445686,66.5162763648251,27.6501238466548,941.646734603649,11.2893034060006,87.2284714077617,1.23895191923467,8.77651163154428,7.28823414085326,160.117392,72.49125696,1.703223401,1253.9613570304,2135.77632724389,0.959559503518273,701.0406353
64,1,243.668984742686,88.1679798817716,73.618269054468,2.62808642966597,2234.55438629254,34.1668108708704,14.8079655174725,33.5553389002752,112.025544610122,75.7303298380959,19.1442078168249,149.38010431761,231.151076279469,42.6406962137435,65.6161419249237,27.4977408646611,933.899811827289,11.1693601028495,86.4492187544753,1.22866288062273,8.67521417925496,7.11871240417925,159.9343435,72.23066158,1.696380048,1245.2939560592,2112.49182095382,0.945374985685066,695.0241314
65,1,241.12401994913,87.1466379603664,72.6524320958817,2.59200466211034,2242.90130981841,33.734590737801,14.6057378657244,33.2008633154525,111.394218318852,75.0401586302948,18.9453209936885,149.304913473962,229.5345320719,42.3217324270991,64.6663369960767,27.3208547819471,925.349579905562,11.0422705076867,85.6032982383082,1.21765454790585,8.56878521179324,6.93131207976284,159.741182,71.95470845,1.688715605,1236.4099249155,2087.94473438168,0.930912441506721,689.0765569
66,1,238.446774203545,86.0808295983782,71.6463435820989,2.55411969002671,2250.78908528256,33.2884420154522,14.3980667248101,32.8253260043227,110.695029453988,74.3097799935176,18.733684836469,149.074033689732,227.640617002334,41.9555914155121,63.6747650323902,27.1200650175758,916.024994828886,10.9083226575575,84.6921132339976,1.20592440944355,8.45756306253216,6.72663400131021,159.5383893,71.66402064,1.680237344,1227.3184993186,2062.18637553715,0.916205960399114,683.2078948
67,1,235.643569306041,84.9737327644917,70.6046266761362,2.51467932462387,2258.18000501345,32.8294649698886,14.1856598009776,32.4302460677191,109.925370865971,73.5397912799956,18.509753212318,148.681238040846,225.481934882996,41.5448533741756,62.6497609673441,26.8963180045374,905.97214055396,10.7679781942572,83.7187229572612,1.19348450071945,8.34199746622899,6.5056853997553,159.3266814,71.35945309,1.670970069,1218.0326951191,2035.29617660742,0.901299352615293,677.4198284
68,1,232.723571511414,83.8294967959673,69.5327459236279,2.47396535411949,2265.03895763492,32.3591320299242,13.9693494282983,32.0175114714889,109.083811385513,72.7315653586411,18.2743341884679,148.123187369147,223.077072934184,41.0929856817048,61.5998664867343,26.650872495472,895.252398785208,10.6218616201279,82.687751464535,1.18036163883511,8.22263903052527,6.26985554442453,159.1069843,71.04202668,1.660956522,1208.5684984082,2007.37972971485,0.88624512304675,671.7069802
69,1,229.69849919179,82.6531234840416,68.4368627756883,2.43228513443098,2271.33363655883,31.8792492489757,13.7500700263892,31.5893248086985,108.170099572835,71.8872331384988,18.0285651352847,147.39943969989,220.449943988822,40.6042275317461,60.5336109939756,26.385256097492,883.940038262026,10.4707419843757,81.605224950711,1.16659696875182,8.1001242306173,6.02087597276405,158.8804046,70.71284607,1.65025716,1198.9438609893,1978.56569103564,0.871103064379942,666.058366
70,1,226.5822540988,81.4503218639552,67.3236689786648,2.38996260495987,2277.0346725975,31.391905682872,13.5288329105652,31.1481414815316,107.185139128882,71.0096363836288,17.7738734253922,146.512353931465,217.628915008831,40.0834482617858,59.4593157827856,26.1012180884995,872.119478000912,10.3155092325725,80.478356751477,1.1522449666337,7.97515769019545,5.76076808374903,158.6481973,70.37301997,1.638949302,1189.1777026253,1949.0019656717,0.855938642097356,660.4589605
71,1,223.390511596467,80.2273500212948,66.2002104655384,2.3473293305827,2282.11572009889,30.8994155690153,13.3067007958989,30.6966052820051,106.130945703865,70.1022586847899,17.5119262110624,145.466906675309,214.645786010127,39.5359891099171,58.3849328346231,25.8006823097975,859.882437312007,10.1571471576259,79.3152977099482,1.13737201763793,7.84849317097945,5.49178121141739,158.411733,70.02360157,1.627125604,1179.2891109343,1918.8515069196,0.840821300173355,654.8912714
72,1,220.140306337394,78.9908574710574,65.0737145319163,2.304716134945,2286.5535276675,30.4042585060874,13.0847642099996,30.2374862701168,105.010595388681,69.1691439731411,17.2445734427427,144.270446496903,211.534691391696,38.9674989842295,57.3179264271328,25.4857038265638,847.32517756886,9.99670505455202,78.1248711105135,1.12205471609346,7.72091471925778,5.21632473684457,158.1724625,69.66556245,1.61489194,1169.2968595005,1888.28807387467,0.825822816315566,649.336833
73,1,216.849629621611,77.7477342358823,63.9514268281343,2.26244562127851,2290.3280210223,29.9090201845439,12.8641206394297,29.7736228883813,103.82816603869,68.2148067514327,16.973787170072,142.932400649898,208.330979715109,38.38377154173,56.2651973440321,25.158430471032,834.54594644198,9.83526934195173,76.9163048463501,1.10637796019933,7.5932186890524,4.93689749377853,157.931881,69.29980565,1.602364706,1159.2193146935,1857.49211637837,0.811015758148596,643.7775402
74,1,213.537049901398,76.5049709034532,62.8404630335596,2.22082577165494,2293.42241748483,29.4163356946797,12.6458568029953,29.3078694859726,102.588671018626,67.2441376817156,16.7016000949392,141.46394904413,205.070123595186,37.7905899667222,55.2330458872071,24.8210695925582,821.642698727652,9.67393624171599,75.6989719400693,1.09043291477645,7.46619717710332,4.65601766406534,157.6914899,68.92721508,1.589667694,1149.0746905242,1826.64691351937,0.796472075790831,638.1967699
75,1,210.221349494337,75.2695272244408,61.7476743437776,2.18014457109157,2295.8233802626,28.9288349887679,12.4310332428764,28.8430478538286,101.297977212721,66.2623031378767,16.4300450250239,139.877669911101,201.78669100335,37.1935822181212,54.2271635875579,24.4758580291608,808.711079386647,9.51378577668788,74.4821436828599,1.07431484376898,7.3406227394592,4.37615582376122,157.4527575,68.54873056,1.576928634,1138.8815526694,1795.93493113876,0.782261800528112,632.5802504
76,1,206.921169314858,74.0482062671312,60.6795251964119,2.14066554488926,2297.52120784903,28.4490899377636,12.2206702876588,28.3819012096398,99.9626998174347,65.2746374526005,16.1610967172622,138.187161626703,198.513403016405,36.5980886836126,53.2526425355134,24.1250330768121,795.84263409431,9.35585725139285,73.2747584731614,1.05812082391714,7.21723419189424,4.09967356328573,157.21708,68.16543191,1.56427557,1128.6594147809,1765.53434939226,0.768451818142378,626.9166669
77,1,203.654650130439,72.8475298593161,59.6419802603916,2.10262402408146,2298.51004149291,27.9795619322624,12.0157342206895,27.9270486594432,98.5900664176194,64.2865258691837,15.8966171115974,136.406643245037,195.280292978381,36.0090427984866,52.313990472574,23.7708018787349,783.123187597086,9.20112615054736,72.0852071662817,1.04194734364196,7.09672314816439,3.82876967813503,156.9857445,67.77861375,1.551833226,1118.4292544875,1735.61567804411,0.755104675077603,621.1980065
78,1,200.439070086607,71.6736149616905,58.6404005022613,2.06622403783843,2298.78806373296,27.522550420816,11.8171231611948,27.4809397586055,97.1877500311083,63.3032799126927,15.6383054628249,134.550543664043,192.113984723305,35.4308662583144,51.41514335848,23.4153081206717,770.63136473615,9.05048278146229,70.9211383593329,1.02588785117115,6.97972130088418,3.56543566430429,156.7598979,67.38983501,1.539719543,1108.2138136249,1706.33846666082,0.742277417209974,615.4196659
79,1,197.290482563813,70.5320520450532,57.6794488423266,2.03163575086304,2298.35765504978,27.0801432148574,11.6256524585367,27.0458094392977,95.7636747277629,62.3300082986224,15.3876547466583,132.633091851252,189.037103019789,34.8673802539938,50.5594693567863,23.0605956879188,758.437240585411,8.90471303872055,69.7892870384647,1.01003033412392,6.86678855173598,3.31142169332691,156.540525,67.00093332,1.528042517,1098.0376051168,1677.84814588333,0.730020474488329,609.5803563
80,1,194.223377213902,69.4277931576545,56.7630108729513,1.99899354179711,2297.22547478234,26.6541717860675,11.4420405720111,26.623636191034,94.3258081786132,61.3714923627377,15.1459166697115,130.667932414807,186.067839030893,34.3217365523357,49.7497644438791,22.7085714691116,746.601176803002,8.76448236635931,68.6953351242921,0.99445509943281,6.75840270323235,3.06821384689272,156.3284387,66.61400226,1.51689751,1087.9266244524,1650.27318769455,0.718376670383613,603.6818494
81,1,191.297015409249,68.3621546906404,55.8580576826615,1.96621278397638,2297.26068233153,26.240007029252,11.2623597080811,26.2181898394217,93.0327195023941,60.4731875594475,14.9114492955236,128.943782556754,183.189906670101,33.7958745977625,48.9402842993614,22.3827746031184,735.240603203684,8.62792527768653,67.6379855540476,0.979792797547592,6.65246226337736,2.83472775574811,156.1242858,66.23133762,1.506365113,1077.9078490738,1623.72277887364,0.706808239640308,597.7286143
82,1,188.47759567261,67.3412273064542,55.0008047004732,1.93541311174084,2296.77546437322,25.8446821944535,11.091396445991,25.828826398423,91.7491761103761,59.5999450882378,14.6873789328529,127.210448981108,180.438626752675,33.2917432357092,48.1780620557515,22.064062506353,724.327546942583,8.49767990432844,66.625780567838,0.965571445802476,6.5516032622667,2.61436722373718,155.9285653,65.85536412,1.49650966,1068.0086206838,1598.28521781658,0.69588222384322,591.7273939
83,1,185.786918465243,66.366708676062,54.1821635461754,1.905991303315,2296.3509631928,25.4672743981459,10.9281618947542,25.4571961688787,90.5256159422058,58.7668599807201,14.4734728738339,125.558882941034,177.812173219565,32.810537364511,47.4500037224502,21.7600788228579,713.911608204134,8.37333357660323,65.6595554750465,0.952002916752747,6.4553056925524,2.40721571889755,155.7416605,65.48855605,1.48737842,1058.2560530645,1574.02721616251,0.685447146970086,585.6867668
84,1,183.229987723076,65.4403577012242,53.4035208616659,1.87799480080672,2295.99899843756,25.1084512052542,10.7729397554002,25.1039785040235,89.3646645368783,57.9755536189825,14.2701117508819,123.9928235117,175.315225422451,32.3531277943796,46.7572998082001,21.471433528742,704.011851166797,8.25510522680638,64.7410459598908,0.939113320254648,6.36373740662795,2.21383837533457,155.5638769,65.13336303,1.479001467,1048.6765272947,1550.99412227733,0.675520382775772,579.6167355
85,1,180.809603058527,64.5631448362114,52.6656178360657,1.85144829326152,2295.72951589627,24.7685773617349,10.6258836892329,24.7695504878468,88.2678800478478,57.2269515041727,14.0775041437679,122.51453278234,172.95034909206,31.9199955851382,46.1005747163805,21.1984792735784,694.638863740736,8.14311420420148,63.8712075005453,0.926917487569224,6.27698945153936,2.0345432844695,155.39548,64.79214711,1.471392193,1039.2952996289,1529.21099009556,0.666111133522863,573.5283724
86,1,178.526541737085,63.7353178372902,51.9686051671505,1.82635568482617,2295.55048971503,24.4477402171668,10.4870282984766,24.4540120341487,87.2358370393552,56.5213398149066,13.8957009953354,121.124909546867,170.718173359215,31.5112645193629,45.4799354975684,20.9413320726939,685.795461106537,8.0373886480979,63.0502805344676,0.915419891645859,6.19508254829316,1.86940541477113,155.2367267,64.46713095,1.464548392,1030.1361800655,1508.68428605595,0.657221129666044,567.4335476
87,1,176.379777987582,62.9564807576445,51.3121086796622,1.80270243354761,2295.46788784223,24.14578020661,10.3563022691302,24.1572160811614,86.2682290690941,55.8584338973781,13.7246129064372,119.823629360785,168.617603158167,31.1267401277754,44.8950298590952,20.6998964480555,677.477532192168,7.93787552259138,62.2778687138033,0.904615760199654,6.11797484924397,1.71829326883698,155.0878821,64.16035228,1.458453812,1021.2211824022,1489.40392636964,0.648845463819446,561.3447495
88,1,174.366707585802,62.2256747284839,50.6952962336079,1.78045793099216,2295.48569722379,23.8623219926887,10.2335417877304,23.8787994872396,85.3639744793083,55.2374485550475,13.5640278103315,118.609289380589,166.646036302431,30.7659496019255,44.3451052229923,20.4738912682901,669.674905853673,7.84445086648561,61.5530189126813,0.894492217409367,6.04556985819941,1.58089672331757,154.9492186,63.87361711,1.453080074,1012.5700511789,1471.34536489722,0.640973440469133,555.2750043
89,1,172.483349195134,61.5414503497233,50.1169376314714,1.7595776314914,2295.60600312086,23.5968023653407,10.1185025583723,23.618210722411,84.521311436398,54.6571611044011,13.413626808217,117.479538589318,164.799557979115,30.4281775625891,43.8290615797187,20.2628729395826,662.372127238984,7.7569289754733,60.8742929197719,0.885029307950521,5.97772352451576,1.45675487999654,154.8209965,63.60844618,1.448388823,1004.1996054632,1454.47148461391,0.633589336600691,549.2378872
90,1,170.724508083062,60.901926571984,49.5754533785436,1.74000478606379,2295.82911521601,23.3484929400845,10.0108695811354,23.3747323894097,83.7378750872602,54.115962622193,13.2729970516638,116.431183451782,163.073098970748,30.1124951526869,43.3454945228354,20.066254247195,655.54908918214,7.67506987280185,60.239825755372,0.876200829360508,5.91425001549318,1.3452831603681,154.7034288,63.36601332,1.44433399,996.1229030668,1438.73416711685,0.626673020906213,543.2476141
91,1,169.083905895199,60.3048374019105,49.0689534128264,1.72167182107207,2296.15373196101,23.116518170284,9.9102649147292,23.1474990823771,83.0107585161433,53.6118985260618,13.1416419641635,115.460271277547,161.460561192847,29.8177831125088,42.8927294563756,19.8833192647725,649.181532871847,7.59858523823257,59.6473719334477,0.867974991325692,5.85492629852924,1.24579918910808,154.5966378,63.14708046,1.440864055,988.3483200454,1424.07556817305,0.620200445793685,537.3191953
92,1,167.554290834535,59.747571563964,48.5952700088682,1.70450150988372,2296.57713391815,22.8998706452251,9.81625427023801,22.9355125509437,82.3365644412871,53.1427030162375,13.0189899220714,114.562160889543,159.954924309327,29.5427513746454,42.4688506634591,19.7132360052959,643.241472972581,7.52714344375629,59.0943447483372,0.860314975280953,5.79949603321117,1.15754716532549,154.5006111,62.95193929,1.437924208,980.8786928821,1410.42921760657,0.6141440654337,531.4686275
93,1,166.127552364549,59.2272137272556,48.1519918713815,1.68840818400321,2297.09539664421,22.697426975587,9.72835385200927,22.7376574729503,81.711459449724,52.7058350169465,12.9044032715914,113.731596986791,158.548356481927,29.2859594348587,42.0717313743648,19.5550696444739,637.69763983675,7.46037478144781,58.5778571018391,0.85317951802586,5.74767360987662,1.07972052801899,154.4151674,62.78037245,1.435458314,973.7107170255,1397.72114418516,0.60847326855779,525.7131017
94,1,164.794866089868,58.7405964396248,47.7365068448066,1.67329924389152,2297.70361392023,22.5079677688687,9.64603894655803,22.5527213461696,81.1312434128541,52.2985237614998,12.7971896733158,112.962805810763,157.232353722507,29.0458420195816,41.6990713193605,19.407799339437,632.516037260664,7.39787803463671,58.0947729120723,0.846523651168395,5.69914922141858,1.01148276356188,154.3399389,62.63164598,1.433410645,966.8347614652,1385.87123904025,0.603154919826996,520.0711984
95,1,163.546881194749,58.2843671665487,47.3460567861051,1.6590770930943,2298.3961227801,22.3302033758529,9.5687549784518,22.37942018993,80.5914402781688,51.9178279706718,12.6966167307885,112.249620793164,155.99791960156,28.8207422252136,41.3484448520717,19.270340113552,627.660663214369,7.33922894463071,57.641773450938,0.84029966024275,5.65359539326368,0.951986180823133,154.2743745,62.5045406,1.431727308,960.235201219,1374.79495968812,0.598154054500052,514.5630474
96,1,162.373957298314,57.8550728583698,46.9778065333496,1.64564156241608,2299.16672275851,22.162806331199,9.4959314267124,22.2164309906021,80.087413753784,51.5607108298888,12.6019304288615,111.585643153574,154.835791775102,28.6089533285009,41.0173613136149,19.1415706329746,623.094419748763,7.28399087597606,57.215441003678,0.834458299084534,5.61067520423829,0.900388552776984,154.2177637,62.39742263,1.430357386,953.8912751987,1364.40543092142,0.593434750692818,509.2104282
97,1,161.266435974388,57.4492567669465,46.6289226446208,1.63289267155343,2300.00888298023,22.004448460104,9.4269977306008,22.062428867542,79.614500757605,51.2241261112587,12.5123762296583,110.964427591317,153.736701175946,28.4087666586007,40.7033338418283,19.0203651547476,618.780155340415,7.23172701327514,56.8123546264516,0.82895018402079,5.57005168382622,0.855867513751962,154.1692783,62.30834774,1.42925376,947.7783832976,1354.61581797482,0.588961124454257,504.0367931
98,1,160.214927038524,57.063560408561,46.2966561160531,1.62073352468318,2300.91593206026,21.8538399264756,9.36140001610353,21.9161262340821,79.1681529059755,50.9051091404382,12.427221277539,110.379679567183,152.691644843596,28.2185220189527,40.4039515578169,18.9056273121527,614.681763241778,7.18201319384952,56.4291909751671,0.82372726584197,5.53139769543062,0.8176326949728,154.1280247,62.23518523,1.428373659,941.8696548227,1345.34180516017,0.584698374423239,499.0671963
99,1,159.210576171859,56.6948187619672,45.9784194079468,1.60907300124291,2301.88122719513,21.7097656598705,9.29861668818935,21.7763093796246,78.7440695506018,50.6008619922691,12.3457751186357,109.82544119659,151.692140515829,28.0366547689712,40.1169466860867,18.7963217960478,610.765207553214,7.13444987667005,56.0628184261975,0.818744207747447,5.49440515056442,0.784935596991446,154.0930977,62.17574709,1.427678941,936.1375740541,1336.50390035587,0.580613753900939,494.3281221
100,1,158.245291758046,56.340140834485,45.6718514181954,1.59782801982825,2302.89830022324,21.5711161515924,9.23817160085955,21.641869449282,78.3383113484387,50.3088258686839,12.267407222991,109.296250353499,150.730441945824,27.8617356746477,39.8402510678023,18.6915013109437,606.999392209504,7.08867225873038,55.7103767113332,0.81395955530968,5.45879279281864,0.757077311630327,154.063631,62.12790637,1.42713617,930.5554783863,1328.02938139674,0.576677390081882,489.8472058
101,1,157.311903252166,55.9969657629962,45.3748624702269,1.58692509872513,2303.9609797517,21.4369088608573,9.1796431972485,21.5118240402411,77.9473805159,50.0267318286781,12.1915591705448,108.787253589328,149.799688663388,27.6924986643393,39.5720351659455,18.5903255176726,603.356766828541,7.04435730398784,55.369332347228,0.80933655571126,5.42431160139013,0.73341419162809,154.0388353,62.08969267,1.426716503,925.0987503983,1319.85365409793,0.572862850411718,485.6528529
102,1,156.404246257674,55.6630927665586,45.0856580100584,1.57630116902131,2305.06348963447,21.3062995953985,9.12266935086731,21.385328762657,77.5682651554898,49.7526282906597,12.1177511379968,108.294269108162,148.893985716641,27.5278556558291,39.3107284524419,18.4920713643089,599.813651114647,7.00122747665942,55.0375082002323,0.804843600882029,5.39074765494878,0.7133616734637,154.0180238,62.05935768,1.426395449,919.7456319732,1311.9209836842,0.569147439792316,481.7737627
103,1,155.517173324457,55.3366846350997,44.8027408187111,1.5659036352112,2306.20052510218,21.1785837549891,9.06694786370278,21.2616786380013,77.1984469314834,49.4848849450699,12.0455826215558,107.813798668805,148.008412591686,27.3668982970543,39.0550210384337,18.396134658818,596.350274236501,6.95905114292492,54.7130868802328,0.800454288872172,5.35792242933476,0.696396455572283,154.0006226,62.03540932,1.426152538,914.4776303568,1304.18459347758,0.565512226400951,478.2383722
104,1,154.646503358112,55.0162493758248,44.5248955424942,1.55568981785237,2307.3673086587,21.0531892157712,9.01223338571363,21.1403011048703,76.8358782638694,49.2221771316221,11.9747284052361,107.342996912342,147.138973712456,27.2088889046213,38.8038498919432,18.3020243789454,592.950578809431,6.91764022591508,54.3945925385533,0.796147169233188,5.3256909805435,0.68205728375864,153.9861697,62.01661804,1.42597093,909.2795748446,1296.60624097116,0.561941844328586,475.0742412
105,1,153.788927850318,54.7006065238514,44.2511608558563,1.54562596530574,2308.55962845904,20.9296633525804,8.9583318274377,21.0207431277853,76.4789379029875,48.9634564390364,11.9049311938273,106.879610401939,146.282507955089,27.0532438167419,38.5563742985963,18.2093518508252,589.601859465152,6.87684593506245,54.0808575073499,0.791905265691058,5.29393864604841,0.669944610284973,153.9743052,62.00200213,1.425837004,904.1394087787,1289.15542581135,0.558424140281732,472.3074006
106,1,152.941894126333,54.3888453197393,43.9807951168445,1.5356860401521,2309.77386226036,20.8076569601548,8.90509344929197,20.90265517373,76.1263748024074,48.7079139313801,11.8359924801067,106.421900170562,145.436576460866,26.8995127219759,38.3119456875437,18.1178171715599,586.294313547516,6.83655347733327,53.7709809045848,0.787715479791923,5.26257696371831,0.659719400565919,153.9647564,61.99080008,1.425739957,899.0478202992,1281.80840065433,0.554949738412894,469.9616937
107,1,152.103483469913,54.0802811149425,43.7132406755411,1.52585046092479,2311.00699019898,20.6869075092673,8.85240567105242,20.785774499515,75.7772491171596,48.4549416761121,11.7677630315628,105.968560084583,144.599345768355,26.7473571093818,38.070076325916,18.0271949835262,583.020572455779,6.79667655091194,53.4642854948502,0.783567967351205,5.23153942490003,0.651101352617326,153.9573222,61.98243787,1.425671417,893.9978180713,1274.54713608462,0.551511588450401,468.0581383
108,1,151.272300105622,53.7744156879637,43.4480914308117,1.51610495961575,2312.25659960182,20.5672239118591,8.80018653196013,20.6699099339655,75.4308782811895,48.2040976630052,11.7001342333071,105.518642142446,143.769481460626,26.5965306506536,37.8304108848504,17.937321493417,579.775274893841,6.7571523356524,53.160278424269,0.779455570009525,5.20077761152509,0.64386678447097,153.9518585,61.97649697,1.425625116,888.9843203553,1267.35837482871,0.548104555111637,466.6143402
109,1,150.447378066095,53.4709039634457,43.1850656387477,1.50643962458103,2313.52088481081,20.4484737468473,8.7483792080746,20.5549291138738,75.0867917070634,47.9550763613138,11.633030828815,105.071493684386,142.946058983794,26.4468627471469,37.5927026164301,17.8480835742654,576.554708925655,6.71793729284305,52.858618292313,0.775373338203093,5.17025795760363,0.637846396426304,153.9482669,61.97268722,1.425596605,884.0038134528,1260.23283526537,0.544725074037282,465.6439845
110,1,149.628110714041,53.1695288203624,42.9239853188509,1.49684817536905,2314.79864460653,20.3305735890743,8.69694786085499,20.44074882339,74.7446965480332,47.7076864478224,11.5664054243903,104.626709957953,142.128496133976,26.2982460761703,37.3567953055748,17.7594105239067,573.356541063845,6.67900398517679,52.5590902259608,0.771318170280143,5.13995929711371,0.632923085280441,153.9464858,61.9708263,1.425583042,879.054090987,1253.16460511179,0.541370891170885,465.1564306
