"Intercept",433.606318695664
"gender2",-24.7649545155627
"age1",9.18098239378971
"age2",-0.112317115135662
"ethnicity2",-59.3209500569345
"ethnicity3",-125.835300137942
"ethnicity4",-53.5597935129687
"region2",-7.06992879308447
"region3",-63.6755450272221
"region4",-110.6651356797
"min",23
"max",2379
"stddev",291.048221909296
