"Age","Gender","FoodCarbohydrate","FoodFat","FoodProtein","FoodSodium","FoodMonounsaturatedFat","FoodPolyunsaturatedFattyAcid","FoodSaturatedFat","FoodTotalSugar","FoodAddedSugar","FoodFibre","FoodFruit","FoodVegetable","FoodRedMeat","FoodProcessedMeat","FoodLegume","FoodCalcium","FoodIron","FoodVitaminC","FoodCopper","FoodZinc","FoodAlcohol","PhysicalActivity"
72,1,224.003805495031,81.404793052256,65.4569471971579,2.3327384744092,31.5847059598491,13.8073274522409,30.5358740396507,105.330617457795,70.1892271091036,17.5580792709969,146.904988134366,221.132487992841,39.8358977855901,59.194799748617,26.2330897058268,844.586568017851,10.0997466148207,77.3925055785339,1.12553789111358,7.78153553983609,11.9253033650733,1.64738443342002
73,1,222.129646595393,80.5963787630353,64.7472880040833,2.30560514500248,31.2548584234181,13.655835365569,30.2483885934535,104.789677751214,69.6437676685458,17.3997200503992,146.532255854157,219.065795033999,39.4955669328237,58.5420942595915,26.0193585353576,837.496496008104,10.0021852065826,76.6558327660799,1.11676572511323,7.70313518080028,11.6844899777152,1.64509122242901
74,1,220.235529816697,79.7909506160796,64.0485407169503,2.27904812511425,30.9280234421519,13.505816424236,29.9611616753701,104.206356762706,69.0880914058109,17.239739065595,146.041064885426,216.946801720314,39.1476646765027,57.9073325541247,25.8001602222676,830.29121442444,9.90470644186536,75.9159204970661,1.10781115760791,7.62542460623254,11.4229657685341,1.64281461147563
75,1,218.322149431215,78.9912349671992,63.3628444827956,2.25317013515381,30.6053477147103,13.3580520509579,29.6748164989381,103.57631433203,68.5218484746804,17.0787574990359,145.428301089124,214.799049684897,38.7942370855238,57.2903552456535,25.576554209674,822.990821282317,9.80762290684507,75.1761497288118,1.09867529146232,7.54858507441268,11.1414889591658,1.64057089853803
76,1,216.390507750551,78.1998659241295,62.6921278079256,2.22806013355557,30.2879476439626,13.2133050781174,29.389929896136,102.895867854557,67.9448184406597,16.9173930737322,144.691871433638,212.644676012281,38.4371857528931,56.6906764401336,25.3494936350812,815.614249672424,9.7112364547666,74.4396907798057,1.08936188647897,7.47278279352059,10.8412012339859,1.63837575822197
77,1,214.442138378318,77.4193617709945,62.0381346824487,2.20379465855925,29.9768887141527,13.0722933877692,29.1070578224572,102.162270335041,67.3570141025733,16.7562490545885,143.830931333588,210.503783789988,38.0782620334118,56.1077015620581,25.1198466255324,808.179887785913,9.61583720833753,73.7094820639214,1.07987836648431,7.39817403055323,10.5236328032667,1.63624390498185
78,1,212.47928422529,76.6520946249629,61.4024447790559,2.18043904524891,29.6731627231739,12.9356636839352,28.8267560693773,101.373943322394,66.7587669592942,16.5959024618403,142.846072039191,208.393873949503,37.7190606130489,55.5409234931807,24.8884159058131,800.706112959179,9.52170159189401,72.9882092223079,1.07023655172774,7.32490922110957,10.1906941104657,1.63418879087946
79,1,210.505001502146,75.900250820442,60.7864820853807,2.15804825991771,29.3776629789386,12.8039667973621,28.549592661816,100.530642205069,66.150784228245,16.4368913517875,141.739441000777,206.329354581557,37.3610091791889,54.9900800369753,24.6559528194194,793.211627811896,9.42908902569534,72.2782790294426,1.06045301008109,7.25313525741417,9.84465224168979,1.63222234723982
80,1,208.523188409916,75.1657869026158,60.1915124469249,2.1366673164454,29.0911600844677,12.6776367505345,28.2761518061883,99.633546876365,65.5341748756384,16.2797021023091,140.514785998965,204.321160492322,37.0053553111436,54.4552636838436,24.4231644787867,785.715574026953,9.33823766522472,71.5817897369975,1.05054903550172,7.18299595297926,9.48809227967741,1.63035477770873
81,1,206.620090610389,74.4295676569465,59.5846606495832,2.11446972631864,28.8005864729068,12.5473487443914,28.0062923442982,98.8491413125572,64.951675617754,16.1250141537113,139.51140766771,202.293152253248,36.6579519458012,53.914403921321,24.1986989704162,778.474949079396,9.24776339895266,70.8882080465572,1.04116427569225,7.11273955830462,9.12235408491367,1.62859440803772
82,1,204.725034262135,73.7123170831962,58.9985818423115,2.09322006469171,28.5191626447335,12.4222135108227,27.7413055032593,98.0285400648675,64.3667056283774,15.9728986956808,138.423756939483,200.324777557746,36.3150297873954,53.3898182640891,23.9756556139635,771.286615498434,9.15932832228227,70.2102510042532,1.0317546522674,7.04426843787393,8.75201155502267,1.62694759553187
83,1,202.867410321056,73.0092040456969,58.4240452532093,2.07238852693045,28.2432826645152,12.2995413038018,27.4815457991879,97.2242225436831,63.7932996818393,15.823784261729,137.357756976234,198.395185435853,35.9788754253429,52.8755684174387,23.7570169920176,764.240228630221,9.0726369303596,69.5456612633358,1.02253101549928,6.9771469934905,8.37980893407046,1.62541869861978
84,1,201.051346869323,72.3216937613663,57.8622163666938,2.05201618829568,27.973511075321,12.1795764551322,27.227567648311,96.4382178674289,63.2327622126462,15.6779903418085,136.316315892842,196.508346062925,35.6502170085112,52.3727125621186,23.5432658825546,757.35131079401,8.98787170363588,68.8958375858571,1.01351425321817,6.91151529070136,8.00900741697436,1.6240101045749
85,1,199.280713722464,71.6511559303725,57.3141833438538,2.0321413468702,27.7103751271926,12.0625469031275,26.9798898857504,95.6724380618578,62.686317317501,15.5358159841694,135.302181881023,194.667968903729,35.3297364357432,51.8822393106774,23.3348547476088,750.634408885034,8.90520330572737,68.2620881218904,1.00472396700454,6.84750427283283,7.64282241558321,1.62272231116108
86,1,197.559088619975,70.9988525826155,56.7809473343874,2.01279918075653,27.4543601933384,11.9486621402453,26.7389911765456,94.9286610415301,62.1550979358038,15.3975371301485,134.317918548374,192.877469421648,35.0180632414361,51.4050589852944,23.132201740194,744.102964711006,8.82478906844984,67.6456188689667,0.996178290149892,6.78523460080233,7.28434553415131,1.62155405600924
87,1,195.889715223209,70.36592345284,56.2634108871029,1.99402134441798,27.2059040548336,11.8381108087475,26.5053044486796,94.2085100575717,61.6401326574696,15.2634034305691,133.365875525791,191.139929644781,34.7157673617403,50.9419929787293,22.935685845588,737.769159285073,8.74677116984284,67.0475196136283,0.987893684821019,6.72481524911538,6.93646930107374,1.62050248595185
88,1,194.275435115633,69.7533617378142,55.7623586606484,1.97583528574104,26.9653876149553,11.7310566255465,26.2792077138217,93.5134200991409,61.1423241793569,15.1336329307451,132.448140083827,189.458032291587,34.4233470397178,50.4937563064098,22.7456388784567,731.64365602488,8.67127361003348,66.4687408235786,0.97988459152474,6.66634119395106,6.60181743586247,1.61956335741778
89,1,192.718579926585,69.1619757518442,55.2784269108046,1.95826317074806,26.7331201104591,11.6276320054844,26.0610096117096,92.844585173253,60.6624152604567,15.0084037496902,131.566461594004,187.833957034551,34.1412098215812,50.0609298939281,22.5623329079501,725.735195796288,8.5983974455381,65.9100570853446,0.972162888067068,6.60988974778283,6.28268360111981,1.61873125835974
90,1,191.22082716118,68.5923376547082,54.8120626327617,1.941320444203,26.5093193438955,11.5279294857399,25.8509299648587,92.2028876482545,60.2009432060336,14.8878428643322,130.722150963579,186.269241278385,33.8696471019942,49.6439235240379,22.3859633888627,720.050053700625,8.52821439840723,65.3720181196861,0.964737156142002,6.55551565357508,5.98098169274036,1.61799984205757
91,1,189.783033238315,68.0447241290996,54.3634764273715,1.92501416218148,26.2940888024068,11.4319918194907,25.6490774014914,91.5888163640472,59.7581871455423,14.7720132503094,129.915962937156,184.764619662857,33.6088046691657,49.2429329945779,22.2166295995064,714.591412145806,8.46075947629078,64.8548922038473,0.95761183977005,6.50324541803508,5.69821025340133,1.61736206348688
92,1,188.405076813571,67.5190609247043,53.9325983443766,1.90934144539059,26.0873963173708,11.3398027752219,25.4554283023192,91.0023891615133,59.3341183754257,14.6609016957371,129.147984876047,183.319873644719,33.3586550552954,48.8579000704798,22.0543163690548,709.358771198174,8.39602405210015,64.3586131752633,0.950786451432927,6.45307200945909,5.43543307559899,1.61681040971171
93,1,187.08574576504,67.0148831857764,53.5190465628183,1.8942883748427,25.8890588574269,11.2512805469363,25.2698117556397,90.443096255077,58.9283646531551,14.5544101706532,128.417554861491,181.933724363886,33.1189777613879,48.4884839304343,21.8988808321189,704.347524363952,8.33395092553338,63.8827425131164,0.944254996467597,6.4049510626563,5.19327684579531,1.61633711687455
94,1,185.822700359459,66.531323229811,53.1221179019374,1.87982967367994,25.6987378777153,11.1662758107359,25.0919047772768,89.9098801992608,58.5401982096837,14.4523530519689,127.723231103061,180.603799772442,32.8893528502508,48.1340524271473,21.7500481816493,699.548821893292,8.27443277982877,63.4264575322973,0.938005785061334,6.35879970994575,4.9719455104693,1.61593436772695
95,1,184.612535035296,66.0671334520018,52.7408064825923,1.86592937380467,25.5159482772326,11.084575728788,24.9212408610355,89.4011632400033,58.1685548878895,14.3544620021636,127.062829130907,179.326697857341,32.6691720646554,47.7936988248791,21.6074188902977,694.949803018777,8.21731501130204,62.9885730798798,0.932021741181065,6.31449876967401,4.77124987192939,1.61559446516748
96,1,183.450936104436,65.6207438942647,52.373849906794,1.85254246716406,25.3400807696542,11.0059136603288,24.7572315689247,88.9149219540548,57.8120837578514,14.2603984327411,126.433526170404,178.098142592234,32.4576669995015,47.4662835390687,21.4704872661022,690.534193505866,8.16240287349049,62.5675963285323,0.92628119235964,6.27189824662756,4.59064980747894,1.61530997883201
97,1,182.332925070817,65.1903496831106,52.0197993603859,1.83961739001132,25.1704356500525,10.9299839478792,24.5991993653598,88.4488028992433,57.4692233264372,14.1697723968027,125.832023863734,176.913222259336,32.2539521308975,47.150497519908,21.3386698650785,686.28321945577,8.10947233743213,62.161809971002,0.920759097624094,6.23082568180582,4.42930603813155,1.61507386331967
98,1,181.253151054663,64.7740163240585,51.6771037684825,1.82709900889114,25.0062635873327,10.8564596044661,24.4464173472629,88.00026367384,57.138293725895,14.0821654639858,125.254748425339,175.76667522028,32.0570767888281,46.8449384633277,21.2113397903056,682.17671109735,8.05828318530538,61.769372613824,0.915428523212198,6.19109622455851,4.28613796077152,1.61487954805734
99,1,180.206195616209,64.369788720712,51.3441968820968,1.81493170108424,24.8468076971141,10.7850106697186,24.2981503032468,87.5667199321593,56.8175926032614,13.9971543629652,124.698058747949,174.653185924741,31.8660790039351,46.5481896784458,21.0878623399328,678.194248688359,8.00859256143181,61.3884226515558,0.910262177286749,6.15252304572191,4.15988415683228,1.61472100004206
100,1,179.186851254327,63.9757907973048,51.0195767350775,1.80306216168976,24.6913420036289,10.7153208294627,24.1536923275315,87.1456809838172,56.5054830814191,13.9143326642039,124.158440144931,173.567655262816,31.6800348417582,46.2588921781583,20.9676276179847,674.316212010577,7.96016737193287,61.0171733219388,0.90523382058755,6.11492686274969,4.04916260848217,1.61459276171155
101,1,178.190343126288,63.5903043664945,50.7018684399568,1.79144162541765,24.5392018463703,10.647100659324,24.0123966620311,86.7348579864873,56.2004636182183,13.8333279575803,123.632658641726,172.505414362414,31.4980975162404,45.9758016242463,20.8500764931907,670.524613912761,7.91279409656739,60.6539879124936,0.900319385899993,6.07814347313636,3.95252802443564,1.61448996695556
102,1,177.212477583156,63.2118217159253,50.3898660188939,1.78002733423354,24.3898041619507,10.5800963524535,23.8736955458014,86.3322372646779,55.901214968382,13.7538133157419,123.117866029586,171.462367011832,31.3195235786142,45.6978263070568,20.7347178886499,666.803657767366,7.86628534770686,60.2974299968226,0.895497728106188,6.04202879161168,3.86852437655025,1.61440833879094
103,1,176.249712623177,62.8390703151798,50.0825519020317,1.76878322231691,24.2426569232993,10.5140937941923,23.7371096973921,85.9361159286703,55.6066226693936,13.6755127416738,122.611652175592,170.435056361466,31.1436852642333,45.4240449266866,20.6211370950133,663.140003626332,7.82048294793106,59.9462870935755,0.890750986163874,6.00646120254011,3.79573128975001,1.61434417249458
104,1,175.299161881769,62.4710136106754,49.7790973853098,1.75767992302321,24.0973593766622,10.448918638695,23.6022486164758,85.5451050962267,55.3157783651171,13.5982013542699,122.112050177156,169.420667040851,30.9700710962152,45.1537071163818,20.5089961653847,659.522780742014,7.77525804479864,59.5995714912207,0.886064602087741,5.9713416433405,3.73280356603923,1.61429430804692
105,1,174.358549079601,62.1068343195115,49.4788491095012,1.7466942854847,23.9535955903873,10.384433427542,23.4688043972642,85.1581090791745,55.0279656659377,13.5217018335588,121.617508288098,168.416978983925,30.7982777461603,44.8862212552099,20.3980285836811,655.943416560367,7.73050903828616,59.2565043919783,0.881427094643749,5.936592006407,3.67850366244014,1.61425609561854
106,1,173.426130853542,61.7459064878441,49.1813066427658,1.73580857811748,23.811123571712,10.3205328825823,23.3365412192072,84.7742890103959,54.7426359682696,13.4458783851417,121.126838575871,167.422292209509,30.627996331203,44.6211341949328,20.288030263242,652.395346172502,7.6861581148492,58.9164893170362,0.876829672928306,5.90215246807902,3.63172723871745,1.61422735757409
107,1,172.500611114665,61.3877643663761,48.8860975447958,1.72500959803598,23.6697632173209,10.2571386336845,23.2052836682274,84.3930217703848,54.4593814327886,13.3706299967907,120.639158991602,166.435341482301,30.4589970977996,44.3581087382756,20.1788494303406,648.87368742846,7.64214738339113,58.5790825095132,0.872265798439684,5.86797851749504,3.59152238451372,1.61420635010898
108,1,171.581057797816,61.0320726261317,48.5929535138905,1.71428783065898,23.5293848467914,10.1941942010138,23.0749055133161,84.0138604417134,54.1779089352287,13.2958839650795,120.153837986051,165.455215488654,30.291114768972,44.0969020639175,20.0703769364381,645.374929296966,7.59843517161816,58.2439645454996,0.867730774056934,5.8340381092271,3.55710315734575,1.61419172721289
109,1,170.666834451219,60.678601663033,48.3016906196041,1.70363674443289,23.3898995506688,10.1316608340223,22.9453204020109,83.6365013893456,53.8980185108824,13.2215906013001,119.670447784114,164.481290084331,30.1242363620077,43.8373477850434,19.9625382425235,641.896673449291,7.5549929571559,57.9109167778412,0.863221394200123,5.80030930311647,3.52785822370315,1.61418250919966
110,1,169.757548031311,60.3272087794991,48.0121942354103,1.69305225647486,23.2512520057833,10.0695143465527,22.8164747985622,83.2607592828491,53.6195869499017,13.1477190801757,119.188729108386,163.513176867206,29.9582919233828,43.5793423805201,19.8552872670659,638.437437131768,7.51180303309806,57.5798034619632,0.858735682309049,5.7667784627566,3.50335531204631,1.61417805757798
